location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01113,2021-05-11,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,3,0,4415,38,3,10824,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,2,16,-22,5,4.23,4.46,7.78,1.72,13.04,6.86,5.15,2.63,1.83,5.49,4.58,2.4,3.43,3.89,10.06,3.77,3.77,4.35,4.23,3.09,8.69,4.0,,2.29,4.46,4.58,9.38,7.78,4.46,4.8,7.78,7.43,22.53,4.69,2.63,9.72,3.2,5.6,4.92,2.52,4.23,35.45,1.94,5.72,8.23,2.63,3.66,5.38,2.75,4.23,4.58,3.55,4.8,2.97,22.327778,18.366667,27.627778,3.084286,18.771605,80.150167
US_AL_01113,2021-05-12,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,10,0,4425,38,113,10937,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-1,5,-23,6,3.34,4.34,8.23,3.0,12.12,7.01,5.0,1.89,3.67,6.34,6.56,3.67,2.89,3.56,8.45,1.78,5.45,2.67,4.56,2.78,9.79,4.0,3.56,2.67,4.89,4.45,4.34,7.23,4.12,4.34,5.78,8.45,20.47,6.79,3.45,8.79,3.11,6.34,4.0,1.56,4.34,35.93,3.0,4.78,7.23,3.45,3.67,6.34,5.12,5.56,3.78,2.34,3.56,1.78,19.255556,15.388889,24.372222,8.85825,17.339506,89.006316
US_AL_01113,2021-05-13,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,7,0,4432,38,196,11133,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,2,8,-20,5,3.02,4.76,5.92,3.6,11.72,9.51,4.06,1.86,5.34,4.76,4.41,3.37,2.09,2.44,9.98,3.6,6.15,2.32,5.11,2.32,9.98,4.41,3.02,2.2,5.8,4.18,2.2,2.67,4.99,6.26,3.25,7.77,23.9,5.8,,7.42,2.9,3.02,5.34,2.2,3.94,35.85,2.79,3.94,6.96,1.97,2.55,6.73,5.45,4.64,3.94,3.6,3.83,1.97,14.983333,9.755556,22.261111,2.9972,8.864198,67.095674
US_AL_01113,2021-05-14,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,11,0,4443,38,153,11286,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-4,-2,-19,4,2.37,4.62,6.88,2.49,10.55,6.88,4.27,,3.32,5.57,4.74,3.32,2.13,2.13,9.13,4.39,4.98,1.78,5.57,1.9,10.2,6.29,2.37,1.66,5.1,2.61,2.73,4.74,4.15,3.91,3.56,8.18,23.48,4.74,2.13,7.59,1.66,4.39,4.03,2.49,4.74,36.17,2.96,5.22,6.64,1.66,3.32,4.62,4.39,3.79,2.85,4.51,2.73,2.85,16.583333,8.677778,24.661111,0.0254,8.345679,58.220435
US_AL_01113,2021-05-15,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,8,0,4451,38,161,11447,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,0,6,-15,0,3.5,4.82,8.03,4.09,11.82,6.57,4.67,,3.21,3.5,3.79,2.92,2.04,3.21,8.47,3.06,5.25,4.38,2.19,2.92,5.99,5.25,2.48,3.65,4.23,3.36,3.36,2.34,6.13,4.53,2.19,8.18,19.27,5.55,3.06,11.09,,3.79,4.82,,4.09,36.06,,4.82,7.59,,,6.71,4.23,4.09,3.36,4.09,5.11,2.92,17.638889,9.216667,26.072222,0.0,9.117284,57.470172
US_AL_01113,2021-05-16,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,6,0,4457,38,73,11520,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,3,8,-16,1,2.0,6.01,6.15,2.54,11.49,9.62,3.61,,2.67,5.08,3.88,,3.48,3.48,10.16,4.01,4.95,2.81,3.74,2.14,8.42,6.15,,3.48,4.68,2.94,2.67,3.07,4.41,4.95,3.07,5.61,21.79,4.41,2.54,11.63,3.48,4.28,4.54,,3.61,31.68,3.21,4.41,11.36,,2.54,5.21,4.81,3.61,3.48,5.21,4.14,,18.977778,10.488889,26.9,0.0,9.820988,55.355643
US_AL_01113,2021-05-17,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,2,0,4459,38,0,11520,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,3,8,-18,4,1.72,6.09,7.12,2.07,11.26,7.81,5.4,1.95,3.45,5.05,4.13,2.18,2.53,3.68,11.03,3.1,6.78,4.13,4.71,2.76,8.38,3.45,2.07,2.99,4.82,3.56,2.53,4.59,5.74,3.56,2.76,8.73,24.35,5.63,3.79,11.26,2.64,3.33,2.99,,6.09,39.86,3.22,3.22,7.35,3.79,3.22,5.97,4.25,4.82,4.94,2.87,4.13,1.95,20.272222,11.805556,28.205556,0.0,11.919753,58.683826
US_AL_01113,2021-05-18,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,2,0,4461,38,111,11631,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,6,10,-21,5,2.53,3.69,7.02,2.42,13.01,9.33,5.53,2.99,4.38,5.87,5.18,2.65,,2.65,10.82,5.07,3.69,3.69,5.64,2.65,7.37,3.45,1.61,,4.84,4.03,1.84,3.92,4.26,6.33,3.8,7.37,21.88,6.22,2.53,9.79,3.22,4.03,5.3,1.61,4.03,40.76,2.07,4.03,5.99,3.34,2.88,6.33,3.57,3.69,4.84,3.8,2.76,4.03,22.727778,16.344444,28.6,0.0,14.32716,59.311427
US_AL_01113,2021-05-19,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,7,0,4468,38,0,11631,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,9,10,-21,4,2.01,5.31,6.97,2.95,12.63,8.03,4.37,2.72,3.07,5.9,4.37,3.07,2.83,4.13,9.56,2.83,4.96,4.01,4.72,3.31,7.91,3.54,3.42,2.13,4.13,3.54,,2.72,3.9,3.66,3.66,6.73,26.69,6.14,3.66,8.86,2.48,3.42,3.66,3.31,4.49,38.38,1.77,3.19,8.38,2.01,2.72,8.38,4.49,4.13,5.67,2.72,1.77,2.6,23.766667,17.977778,28.872222,0.0,15.166667,58.596324
US_AL_01113,2021-05-20,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,6,0,4474,38,184,11815,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,4,13,-23,4,,4.3,7.89,4.06,11.12,9.8,3.11,2.03,3.47,3.94,4.3,1.67,,4.18,7.41,3.47,4.9,1.67,4.3,3.11,6.69,3.71,2.63,3.11,4.42,3.11,,2.51,5.62,3.59,2.15,7.53,19.24,3.59,3.11,9.8,1.79,3.94,2.87,,4.78,32.03,3.11,3.59,7.89,1.79,2.03,7.17,3.35,4.18,3.11,2.87,3.23,3.11,23.338889,17.761111,28.744444,0.0,14.58642,58.09557
US_AL_01113,2021-05-21,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,7,0,4481,38,0,11815,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,0,7,-19,4,2.92,4.44,4.69,7.36,9.26,8.37,4.82,,3.68,4.69,4.95,2.28,,,8.24,2.66,5.2,2.92,4.57,,8.62,4.44,1.9,3.42,4.18,3.68,,2.54,3.81,5.07,,7.36,20.55,4.06,2.54,8.37,2.28,3.81,5.33,3.42,5.58,34.37,1.9,2.66,5.96,2.92,1.9,6.72,4.06,3.93,3.81,3.42,3.93,,23.177778,15.85,29.772222,0.0,13.679012,55.224862
US_AL_01113,2021-05-22,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,3,1,4484,39,121,11936,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-2,8,-13,0,,5.4,4.53,3.8,11.1,5.99,3.07,,,4.96,5.11,2.34,2.63,3.36,6.57,3.36,5.4,4.53,2.04,3.07,7.88,3.65,2.92,3.36,3.36,2.19,2.34,2.77,5.26,4.23,2.34,8.47,21.17,4.82,2.63,10.22,3.07,2.92,3.94,,6.42,39.56,,4.67,8.47,2.48,3.65,7.3,4.38,3.8,,3.21,4.09,2.34,23.0,15.772222,29.461111,0.0,14.685185,59.637674
US_AL_01113,2021-05-23,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,2,0,4486,39,127,12063,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,1,15,-14,1,3.18,3.73,8.44,5.12,12.59,6.09,5.53,2.63,3.04,4.29,6.09,2.63,3.04,3.32,7.75,5.26,3.6,4.98,3.87,3.18,7.61,3.87,2.77,1.94,4.15,3.18,2.08,3.73,4.7,4.7,2.63,9.96,20.33,4.01,2.08,9.41,3.46,3.6,4.01,,4.01,33.61,3.73,4.43,8.02,2.63,2.21,6.92,4.15,5.81,3.18,3.04,2.77,,23.083333,14.544444,31.694444,0.0,14.833333,59.690126
US_AL_01113,2021-05-24,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,1,0,4487,39,1,12064,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,3,8,-21,5,2.35,4.46,9.03,3.71,11.51,7.05,5.45,,2.85,6.43,5.2,1.98,4.46,2.97,8.29,3.71,4.95,3.09,3.22,3.09,7.92,3.96,2.1,3.09,4.33,2.6,1.98,4.58,4.21,2.35,3.46,9.78,25.0,7.67,3.96,10.52,3.71,4.21,4.08,1.73,5.45,38.24,3.09,5.2,9.53,2.23,2.23,9.16,3.22,6.06,4.33,3.84,3.84,2.6,24.261111,15.666667,32.783333,0.0,16.049383,59.867111
US_AL_01113,2021-05-25,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,3,0,4490,39,61,12125,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,8,14,-24,5,2.96,4.37,6.56,3.09,13.76,8.1,5.01,2.44,3.86,5.79,4.76,2.7,1.93,2.96,8.23,3.99,5.53,2.19,4.89,2.44,8.62,4.76,2.06,2.44,4.5,5.4,2.06,4.76,4.76,3.21,3.34,6.17,24.17,4.63,3.6,10.54,3.09,5.27,3.6,,4.37,33.3,2.83,4.5,8.62,3.09,2.96,7.33,3.73,4.89,4.76,3.09,4.24,1.93,25.366667,17.083333,33.061111,0.0,16.975309,59.318342
US_AL_01113,2021-05-26,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,3,0,4493,39,40,12165,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,8,11,-28,3,3.18,5.3,6.23,3.45,12.6,7.03,4.51,,3.18,6.1,6.9,2.25,2.79,4.64,10.08,3.05,6.76,4.11,5.84,2.12,9.02,3.71,3.45,1.86,3.71,2.79,3.05,4.38,3.71,5.17,3.98,5.97,21.89,5.97,2.79,9.81,2.79,3.85,5.97,3.71,5.7,44.56,3.18,5.57,8.62,2.92,2.52,7.03,3.05,4.51,2.79,3.05,2.79,1.86,24.472222,16.438889,32.0,0.0,16.407407,60.489957
US_AL_01113,2021-05-27,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,7,0,4500,39,65,12230,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,6,16,-28,5,4.01,5.25,6.49,4.01,15.06,6.22,3.87,,3.73,5.66,4.28,2.62,3.04,3.04,9.26,3.45,4.97,2.07,4.42,,8.98,4.28,3.04,2.49,3.45,2.21,,4.14,2.07,3.87,3.73,9.12,25.28,7.46,2.9,8.98,2.9,3.73,5.25,2.35,4.83,37.71,2.35,3.18,11.05,2.9,3.73,4.14,5.39,4.97,2.76,5.53,4.56,3.45,24.111111,17.9,30.983333,0.0,18.061728,68.90965
US_AL_01113,2021-05-28,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,5,1,4505,40,43,12273,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,2,12,-31,6,,3.99,6.46,3.03,10.45,6.46,7.29,2.34,2.89,5.5,4.54,,2.34,3.3,9.9,2.61,4.68,4.13,1.93,4.68,6.33,4.13,2.61,3.71,3.44,4.4,,5.36,6.05,3.58,4.54,5.64,20.63,7.15,4.4,9.63,2.06,4.4,4.13,,4.54,37.55,,6.19,7.15,2.06,,6.74,3.3,6.19,4.4,3.03,1.93,3.71,25.061111,19.244444,31.333333,4.035778,19.469136,71.278823
US_AL_01113,2021-05-29,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,4505,40,20,12293,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,2,16,-20,1,,3.14,7.78,3.44,11.08,7.33,4.49,,3.89,3.89,5.39,2.25,3.29,,9.43,5.54,4.04,4.19,5.69,2.1,7.33,6.29,,,3.44,3.59,,3.59,4.04,5.09,2.4,7.93,21.26,4.79,2.4,8.53,2.4,3.29,4.49,2.25,4.04,35.48,4.04,5.39,7.78,2.54,4.04,4.49,2.84,3.59,,4.19,3.74,2.69,22.633333,19.116667,28.55,18.669,17.160494,71.461342
US_AL_01113,2021-05-30,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,4505,40,4,12297,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,1,22,-31,0,2.08,4.76,5.51,3.72,11.01,7.14,4.02,,,6.7,4.91,,2.68,3.87,7.59,5.66,6.55,5.06,3.27,4.61,5.95,4.61,,3.12,4.61,3.12,,3.27,5.8,4.91,3.27,4.17,23.07,5.06,2.08,9.97,3.42,2.68,5.66,2.23,5.51,35.72,2.23,3.27,10.27,2.23,,7.74,3.42,4.32,3.57,4.46,3.72,3.12,18.972222,11.933333,26.544444,0.0,11.395062,61.313967
US_AL_01113,2021-05-31,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,4505,40,0,12297,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-6,18,-68,15,4.06,6.02,7.56,2.24,12.18,6.86,4.76,,,6.58,5.32,,4.2,3.36,11.76,4.2,6.02,3.22,3.5,4.2,6.72,4.76,2.1,4.48,4.06,3.78,3.08,4.62,5.74,3.36,,5.74,22.11,5.32,,7.56,3.36,4.06,2.52,,4.76,35.55,3.5,4.34,8.68,,,7.42,4.62,5.32,4.34,3.78,7.42,2.24,21.111111,13.188889,29.222222,0.0,13.018519,59.873449
US_AL_01113,2021-06-01,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,9,0,4514,40,33,12330,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,7,22,-30,5,3.95,7.64,7.91,3.16,12.65,8.96,6.32,2.11,4.08,7.38,4.35,1.98,2.77,4.88,8.7,2.5,5.14,4.35,6.19,3.82,9.35,5.14,2.37,1.98,3.29,2.77,2.63,2.5,4.61,5.01,3.29,8.83,25.43,4.74,3.16,12.65,3.16,4.22,3.29,2.24,6.19,39.26,2.77,4.35,9.88,,2.5,6.46,4.61,4.61,4.22,2.37,4.48,2.24,22.794444,15.644444,29.861111,0.0,14.475309,59.706955
US_AL_01113,2021-06-02,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,5,1,4519,41,15,12345,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,3,15,-30,5,2.15,6.2,8.76,2.83,13.87,10.24,5.52,2.42,2.56,4.85,4.58,2.42,2.69,2.96,8.89,3.64,5.25,4.17,5.52,,8.08,5.52,1.89,3.91,4.17,3.5,2.15,4.85,4.71,5.25,3.91,7.81,22.63,5.79,2.96,10.37,1.89,4.58,4.31,2.29,5.93,43.5,4.04,3.77,8.35,2.42,3.23,6.73,4.71,6.06,2.69,2.96,3.91,2.42,23.572222,16.55,30.266667,0.0,15.975309,62.754864
US_AL_01113,2021-06-03,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,2,0,4521,41,0,12345,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,4,16,-28,5,3.34,4.55,10.7,2.41,12.31,5.62,6.15,,3.21,6.15,4.95,2.01,3.75,4.68,11.1,4.01,6.15,4.95,4.95,2.54,10.7,6.29,3.48,3.21,6.15,3.75,1.87,2.41,4.01,5.08,2.27,8.96,24.75,4.82,1.87,11.1,3.08,1.87,5.62,,6.69,39.6,3.48,4.68,6.96,2.14,2.41,7.76,4.42,5.89,4.42,3.61,5.22,2.41,24.077778,18.305556,30.188889,0.959556,18.148148,69.888017
US_AL_01113,2021-06-04,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,1,0,4522,41,62,12407,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-7,4,-25,5,2.89,4.68,8.68,1.93,8.95,7.57,3.86,,4.27,4.96,3.44,2.48,,4.54,7.57,3.03,4.27,4.27,5.78,,8.4,3.72,1.93,2.75,4.54,2.34,2.48,5.09,4.13,4.13,3.17,9.78,24.93,5.65,2.2,11.43,2.34,4.96,3.72,2.2,6.61,41.73,2.48,3.86,9.5,,1.93,7.3,4.41,6.47,4.13,4.68,3.03,,24.172222,19.45,30.233333,0.0762,20.012346,77.457441
US_AL_01113,2021-06-05,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,4522,41,0,12407,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-3,8,-12,2,2.3,5.32,7.62,4.02,10.78,10.06,4.6,2.3,3.31,5.61,3.16,2.01,2.01,4.6,10.92,5.03,4.02,4.46,4.02,2.01,8.19,4.31,,3.74,4.31,3.74,,4.02,5.61,4.74,3.74,5.75,21.56,5.17,3.02,8.62,3.16,2.59,5.61,,6.61,41.1,3.74,5.89,8.77,3.16,,7.19,6.47,3.74,3.31,4.46,2.73,4.02,24.788889,20.033333,30.788889,4.572,20.796296,78.055014
US_AL_01113,2021-06-06,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,0,0,4522,41,13,12420,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-3,11,-25,2,3.87,3.87,6.8,5.06,10.66,9.06,4.53,,3.2,6.13,3.2,3.2,2.8,3.87,9.86,5.33,6.66,2.53,4.53,3.2,11.6,3.6,2.27,,4.93,2.53,2.53,3.33,4.13,3.06,,6.66,21.19,4.0,2.93,11.06,2.67,3.06,3.2,,4.0,36.52,3.6,4.93,7.86,3.06,,6.26,5.6,4.93,4.4,4.13,2.67,2.13,24.977778,21.377778,30.95,1.42875,21.302469,80.217895
US_AL_01113,2021-06-07,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,9,0,4531,41,14,12434,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-3,7,-25,7,2.91,5.56,7.71,2.27,9.73,8.22,6.95,,2.65,6.07,3.41,,,2.91,9.23,3.54,4.68,3.54,5.31,2.02,9.35,5.18,2.27,3.41,1.77,2.78,,5.31,4.93,4.42,3.79,9.61,22.12,5.56,2.02,10.11,3.41,3.29,4.04,2.02,5.94,38.3,2.65,5.18,7.46,3.54,,5.82,4.42,5.94,3.92,3.54,3.79,2.27,24.072222,21.372222,29.977778,9.9695,21.734568,87.006619
US_AL_01113,2021-06-08,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,2,0,4533,41,8,12442,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,6,13,-27,5,2.61,5.34,8.99,3.26,12.25,6.91,4.95,,2.74,4.43,4.43,3.0,3.13,3.13,8.73,3.39,4.04,5.34,4.56,1.96,8.34,5.08,1.96,2.08,5.08,1.96,,4.69,5.08,5.21,3.26,8.47,25.15,5.73,,11.6,3.65,4.56,4.56,2.48,6.78,38.44,2.35,5.6,7.17,3.91,3.52,7.69,4.82,6.51,3.78,4.04,3.0,2.74,24.7,21.277778,31.294444,12.827,21.654321,83.233258
US_AL_01113,2021-06-09,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,4,0,4537,41,20,12462,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,6,6,-28,5,3.52,5.48,7.57,2.87,12.53,7.7,3.52,3.0,2.48,7.31,3.65,2.09,3.65,3.52,7.31,4.57,4.18,4.05,4.96,,11.36,4.57,2.09,2.74,4.7,2.48,,4.7,5.74,4.83,4.18,9.27,24.02,5.35,2.87,11.36,3.0,3.52,4.05,2.87,4.44,37.47,4.7,4.18,9.01,2.48,2.61,6.27,5.61,6.27,3.79,4.18,2.61,,25.011111,20.116667,31.65,1.100667,20.87037,78.251546
US_AL_01113,2021-06-10,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,2,0,4539,41,81,12543,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-2,7,-25,7,3.81,6.56,8.53,3.15,12.34,7.22,5.51,2.36,3.28,4.33,4.99,3.15,1.97,3.81,8.66,4.72,6.43,2.36,5.77,2.76,8.92,4.72,1.97,3.02,6.3,3.81,,6.56,3.15,3.81,4.46,13.12,22.31,6.69,3.02,8.92,3.54,5.51,4.59,3.54,5.25,42.26,2.89,5.12,8.14,2.36,2.1,6.17,4.46,4.86,4.59,3.41,5.38,,24.361111,20.566667,30.627778,0.931333,21.104938,82.380539
US_AL_01113,2021-06-11,ChIJ87jB5LPfjIgRp8-2hTWWOvI,Q503329,geoId/01113,US,United States of America,AL,Alabama,01113,Russell County,US,USA,2,5,0,4544,41,71,12614,56985,27423,29562,7934,7194,8070,7654,6995,7716,6242,3455,1725,1850809,32.286667,-85.193889,98,1677,72.8,-11,-3,-26,8,2.98,4.06,7.99,2.44,12.59,7.31,6.63,,4.06,5.41,3.38,2.71,,4.2,9.2,4.47,3.65,3.92,3.25,3.11,9.61,3.25,2.44,2.71,4.2,4.06,2.17,5.68,4.47,5.68,2.57,9.61,22.87,7.58,2.3,13.26,3.11,2.98,4.74,1.9,4.06,39.66,3.38,4.2,11.51,2.84,1.9,8.66,3.38,5.41,5.41,4.2,3.65,2.98,25.1,22.022222,30.15,9.017,21.814815,82.887308
