location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13055,2021-05-17,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,2870,71,0,844,0,0,0,0,0,0,0,0,0,0,26,32,195,392,306,351,344,287,174,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,14,18,24,0,0,0,0,0,0,0,0,0,0,1,0,1,6,7,15,26,44,48,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,21,-6,2,7.9,16.2,7.5,,13.43,9.88,10.67,21.33,9.09,7.11,43.45,9.88,,19.4,12.555556,26.022222,0.0,,11.873016,59.712898
US_GA_13055,2021-05-18,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,1,0,2871,71,13,857,0,0,0,0,0,1,-1,-1,-1,-1,26,32,195,392,306,352,343,286,173,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,14,18,24,0,0,0,0,0,0,0,0,0,0,1,0,1,6,7,15,26,44,48,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,32,-6,1,,16.84,7.22,6.42,9.62,8.42,7.62,30.87,,7.22,34.48,9.62,,21.416667,17.161111,25.033333,0.0,,13.666667,59.952382
US_GA_13055,2021-05-19,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,2,0,2873,71,0,857,0,0,0,0,0,0,0,0,-1,0,26,32,195,392,306,352,343,286,172,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,14,18,24,0,0,0,1,0,0,0,0,0,0,1,0,1,7,7,15,26,44,48,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,27,-6,1,6.51,19.95,9.36,6.92,15.47,6.11,6.11,21.17,5.7,11.4,45.18,10.18,6.51,22.605556,19.244444,26.922222,0.036286,,14.150794,57.739888
US_GA_13055,2021-05-20,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,4,0,2877,71,15,872,0,1,0,1,0,0,0,0,1,0,26,33,195,393,306,352,343,286,173,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,14,18,24,0,0,0,0,0,0,0,0,0,0,1,0,1,7,7,15,26,44,48,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,12,-8,1,,16.54,8.68,5.79,9.93,11.16,6.62,24.4,5.79,13.65,43.01,11.16,9.1,22.455556,17.327778,27.5,0.0,,13.547619,55.840342
US_GA_13055,2021-05-21,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,3,0,2880,71,0,872,0,0,-1,0,-1,1,0,0,0,0,26,33,194,393,305,353,343,286,173,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,14,18,24,0,0,0,0,0,0,0,0,0,0,1,0,1,7,7,15,26,44,48,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,13,11,-9,1,6.06,19.48,7.36,,9.53,6.06,6.5,24.25,8.23,7.36,37.67,10.82,6.5,21.788889,14.422222,29.016667,0.0,,12.396825,54.009068
US_GA_13055,2021-05-22,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,4,1,2884,72,63,935,0,0,-1,0,0,0,-1,0,0,1,26,33,193,393,305,353,342,286,173,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,14,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,7,15,26,44,48,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-8,,,20.94,9.77,,8.38,8.38,,19.55,8.84,11.64,33.98,11.64,7.91,21.844444,14.511111,29.444444,0.0,,14.103175,59.895438
US_GA_13055,2021-05-23,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,2884,72,53,988,0,0,0,0,0,0,0,0,0,0,26,33,193,393,305,353,342,286,173,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,14,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,7,15,26,44,48,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-5,,12.28,18.64,7.28,,13.19,,11.37,20.0,10.46,18.19,38.65,12.28,13.19,22.666667,14.216667,31.083333,0.0,,15.452381,61.813693
US_GA_13055,2021-05-24,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,2884,72,0,988,0,0,1,0,0,0,1,0,0,0,26,33,194,393,305,353,343,286,173,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,14,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,7,15,26,44,48,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,14,-9,3,7.6,11.82,9.29,7.18,10.98,,14.35,37.15,7.18,9.71,40.95,16.04,,23.266667,15.038889,31.366667,0.0,,15.674603,60.422661
US_GA_13055,2021-05-25,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,3,0,2887,72,1,989,0,0,0,0,1,0,0,1,0,0,26,33,194,393,306,353,343,287,173,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,14,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,7,15,26,44,48,34,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,34,-10,2,9.2,21.34,9.2,,14.64,12.13,10.88,28.45,7.53,13.39,42.67,14.64,7.53,23.794444,15.694444,32.077778,0.0,,16.801587,62.618203
US_GA_13055,2021-05-26,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,2,2,2889,74,26,1015,0,0,0,0,0,1,0,0,1,0,26,33,194,393,306,354,343,287,174,118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,1,0,0,0,0,1,1,0,1,7,8,15,26,44,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,30,-11,2,,22.25,7.27,8.13,12.84,7.7,13.69,28.66,5.99,12.84,44.92,14.12,,24.183333,17.033333,30.711111,0.0,,16.531746,60.649332
US_GA_13055,2021-05-27,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,2,0,2891,74,41,1056,0,0,0,0,0,0,0,0,1,0,26,33,194,393,306,354,343,287,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,15,26,44,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,23,-9,2,8.09,13.63,9.79,,13.2,14.05,8.09,25.12,9.79,11.5,32.36,11.92,7.24,23.638889,18.366667,29.177778,0.0,,17.809524,68.781558
US_GA_13055,2021-05-28,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,2891,74,2,1058,0,0,-3,0,0,-1,0,0,0,0,26,33,191,393,306,353,343,287,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,15,26,44,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,20,15,-7,3,,7.63,8.9,6.78,10.17,9.75,,22.04,,,36.02,11.02,11.02,23.05,18.95,28.588889,0.0,,19.460317,78.311106
US_GA_13055,2021-05-29,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,2891,74,2,1060,0,0,0,0,0,0,0,0,0,0,26,33,191,393,306,353,343,287,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,15,26,44,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-11,,12.73,10.37,,,8.02,,9.9,28.29,,8.96,46.68,10.85,10.85,18.355556,14.55,23.655556,5.2324,,14.174603,74.355119
US_GA_13055,2021-05-30,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,2,0,2893,74,2,1062,0,0,0,0,0,1,0,0,0,0,26,33,191,393,306,354,343,287,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,0,0,0,-1,0,0,1,0,1,7,8,15,26,43,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-21,,,8.9,,,11.71,,8.43,18.74,,15.93,37.95,16.4,,16.177778,11.833333,23.127778,0.0,,8.968254,61.321718
US_GA_13055,2021-05-31,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,2893,74,0,1062,0,0,0,0,0,0,0,0,0,0,26,33,191,393,306,354,343,287,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,15,26,43,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,21,-63,14,,13.81,,,8.47,14.26,,21.83,,8.02,48.12,9.8,,17.544444,8.861111,26.555556,0.0,,10.293651,61.042988
US_GA_13055,2021-06-01,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,2893,74,90,1152,0,0,0,0,0,-1,0,0,0,0,26,33,191,393,306,353,343,287,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,0,-1,0,0,0,0,1,0,1,7,8,14,26,43,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,35,-22,5,,18.06,11.61,,13.33,11.18,,29.68,12.9,13.76,42.15,12.9,7.31,21.222222,14.422222,27.722222,0.0,,13.97619,61.851201
US_GA_13055,2021-06-02,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,1,0,2894,74,0,1152,0,0,0,0,1,0,0,0,0,0,26,33,191,393,307,353,343,287,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,14,26,43,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,15,-24,6,6.25,13.34,,10.43,13.34,12.51,10.43,30.86,8.34,16.26,43.78,10.43,,21.5,17.288889,26.644444,0.0,,16.095238,69.924114
US_GA_13055,2021-06-03,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,1,0,2895,74,0,1152,0,0,0,-1,0,1,0,0,0,0,26,33,191,392,307,354,343,287,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,14,26,43,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,14,-26,4,,12.61,10.09,,13.03,8.41,8.41,21.02,7.99,11.35,43.3,7.57,6.31,21.244444,18.333333,26.277778,13.97,,18.492063,82.305853
US_GA_13055,2021-06-04,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,1,0,2896,74,74,1226,0,0,0,0,1,0,0,0,0,0,26,33,191,392,308,354,343,287,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,14,26,43,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,7,11,-15,3,6.62,20.3,8.39,,9.27,17.21,9.71,22.95,7.94,9.27,39.72,12.8,,22.077778,17.166667,28.861111,14.00175,,18.007937,75.759182
US_GA_13055,2021-06-05,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,2,0,2898,74,3,1229,0,0,0,0,0,1,0,0,0,0,26,33,191,392,308,355,343,287,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,14,26,43,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,1,,,10.79,,7.04,13.14,,,26.75,,15.49,39.89,14.08,8.92,23.261111,18.261111,29.605556,0.03175,,18.722222,73.619789
US_GA_13055,2021-06-06,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,3,0,2901,74,28,1257,0,0,0,0,0,0,1,1,0,0,26,33,191,392,308,355,344,288,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,14,26,43,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-2,,,14.79,8.03,6.76,10.57,9.72,,28.74,8.03,16.06,41.42,11.84,6.34,22.605556,20.522222,26.05,6.773333,,20.619048,86.566602
US_GA_13055,2021-06-07,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,1,0,2902,74,0,1257,0,0,0,0,0,1,0,0,0,0,26,33,191,392,308,356,344,288,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,14,26,43,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,19,-14,5,8.24,17.3,7.82,12.77,13.18,9.47,6.59,22.65,,15.65,38.3,12.35,7.41,24.144444,20.983333,29.838889,8.763,,21.079365,81.414217
US_GA_13055,2021-06-08,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,1,2902,75,17,1274,0,0,0,0,1,0,0,0,-1,0,26,33,191,392,309,356,344,288,174,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,18,25,0,0,0,0,0,0,0,0,-1,0,1,0,1,7,8,14,26,43,47,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,23,-13,4,,16.49,9.73,8.04,11.0,13.11,11.0,35.52,,,43.56,9.73,9.3,24.433333,19.988889,29.55,4.445,,20.84127,77.970982
US_GA_13055,2021-06-09,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,2902,75,1,1275,0,0,0,0,0,0,0,0,1,0,26,33,191,392,309,356,344,288,175,118,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,15,19,25,0,0,0,0,0,0,0,0,1,0,1,0,1,7,8,14,26,43,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,17,-13,5,,12.59,12.59,9.65,6.29,12.17,10.49,18.88,9.23,8.39,43.63,8.39,,22.933333,20.505556,27.755556,6.307667,,20.952381,87.23642
US_GA_13055,2021-06-10,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,2902,75,2,1277,0,0,0,0,0,0,-1,0,-1,0,26,33,191,392,309,356,343,288,174,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,19,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,14,26,43,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,8,-12,3,6.75,13.5,11.39,,12.24,8.44,13.08,24.47,6.75,10.55,32.91,11.39,6.75,22.838889,20.444444,26.683333,14.435667,,20.785714,86.517329
US_GA_13055,2021-06-11,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,2,0,2904,75,0,1277,0,0,1,0,1,1,0,0,1,0,26,33,192,392,310,357,343,288,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,19,25,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,14,26,43,48,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,10,8,-10,5,,16.89,,,10.67,9.33,7.11,19.55,6.67,9.33,36.89,11.55,8.0,23.727778,21.111111,29.161111,5.842,,21.460317,85.775725
US_GA_13055,2021-06-12,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,1,1,2905,76,0,1277,0,0,0,1,0,0,1,0,0,0,26,33,192,393,310,357,344,288,175,118,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,15,19,26,0,0,0,0,0,0,0,0,1,0,1,0,1,7,8,14,26,43,49,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,15,,,14.19,7.32,7.78,7.78,14.19,7.32,24.26,9.61,10.07,40.74,10.07,10.07,25.311111,21.738889,31.227778,2.394857,,21.984127,80.831738
US_GA_13055,2021-06-13,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,2905,76,0,1277,0,0,0,0,0,0,0,0,0,0,26,33,192,393,310,357,344,288,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,19,26,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,14,26,43,49,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,,-3,,7.25,11.79,9.97,9.07,13.15,14.51,,32.65,,13.15,38.54,9.52,7.71,24.672222,18.655556,32.272222,0.92075,,19.793651,73.099403
US_GA_13055,2021-06-14,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,2905,76,2,1279,0,0,0,0,0,0,0,0,0,0,26,33,192,393,310,357,344,288,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,19,26,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,14,26,43,49,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,21,-12,4,6.0,20.58,,9.86,9.43,,9.0,36.45,,16.72,43.31,14.58,9.43,26.9,21.344444,33.211111,0.0254,,21.793651,72.283143
US_GA_13055,2021-06-15,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,-2,0,2903,76,2,1281,0,0,0,0,0,-1,0,1,0,0,26,33,192,393,310,356,344,289,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,19,26,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,14,26,43,49,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,31,-8,3,,17.22,9.04,6.03,9.9,12.48,11.62,28.84,,12.91,47.77,11.19,9.9,24.661111,18.788889,30.966667,0.0,,16.468254,58.849509
US_GA_13055,2021-06-16,ChIJ7a3KrTMjYIgR8GMTa9-uDss,Q486179,geoId/13055,US,United States of America,GA,Georgia,13055,Chattooga County,US,USA,2,0,0,2903,76,1,1282,0,0,0,0,0,0,-1,1,0,0,26,33,192,393,310,356,343,290,175,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,15,19,26,0,0,0,0,0,0,0,0,0,0,1,0,1,7,8,14,26,43,49,35,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24746,12692,12054,3001,3096,3173,2989,3233,3334,3049,1882,989,1059837,34.48,-85.35,812,72.9,,20,-14,2,,16.27,,,8.8,15.84,14.96,27.27,7.48,8.36,43.99,12.76,10.12,22.133333,14.527778,29.416667,0.0,,13.261905,55.468157
