location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13133,2020-11-18,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,2,0,690,28,,,0,0,0,0,0,0,0,-1,0,0,7,20,36,139,83,76,77,78,59,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,-2,-18,8.54,8.99,12.13,,6.29,,17.52,10.79,39.99,,8.641975,1.432099,16.351852,0.0,,-3.298611,43.375626
US_GA_13133,2020-11-19,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,6,0,696,28,,,1,0,3,1,1,0,1,0,0,0,8,20,39,140,84,76,78,78,59,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,-9,-16,,9.74,7.52,10.62,6.64,11.51,16.38,6.2,31.43,,7.345679,0.561728,15.833333,0.0,,-0.180556,59.011647
US_GA_13133,2020-11-20,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,4,0,700,28,,,1,0,0,1,0,0,0,0,1,0,9,20,39,141,84,76,78,78,60,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,0,-15,12.12,13.05,7.93,,10.72,6.53,25.18,6.53,35.9,6.53,9.938272,2.802469,21.018519,0.0,,4.375,68.613343
US_GA_13133,2020-11-21,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,8,0,708,28,,,1,0,0,0,0,0,0,0,0,0,10,20,39,141,84,76,78,78,60,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,12,-15,,8.19,,,11.77,10.74,11.77,,44.0,,13.222222,6.037037,22.209877,0.0,,9.854167,80.241935
US_GA_13133,2020-11-22,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,708,28,,,0,0,0,1,0,0,0,0,0,0,10,20,39,142,84,76,78,78,60,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,,-10,11.38,10.88,9.4,9.4,,13.35,17.8,,35.61,,13.209877,7.277778,21.876543,0.0,,10.412698,82.307874
US_GA_13133,2020-11-23,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,5,0,713,28,,,0,0,1,0,2,0,0,0,0,0,10,20,40,142,86,76,78,78,60,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,19,-19,13.95,13.95,10.23,10.69,9.76,10.23,22.78,7.44,54.85,,13.932099,8.512346,18.962963,0.0,,7.875,66.844919
US_GA_13133,2020-11-24,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,3,0,716,28,,,0,0,0,1,1,0,0,0,1,0,10,20,40,143,87,76,78,78,61,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,12,-24,7.16,11.93,,7.16,12.4,10.49,18.6,8.59,42.93,10.49,8.006173,2.487654,15.567901,0.0,,1.979167,65.957396
US_GA_13133,2020-11-25,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,3,0,719,28,,,0,0,0,1,1,0,0,0,0,0,10,20,40,144,88,76,78,78,61,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,47,-31,,,7.28,7.74,,6.37,27.77,,48.72,,12.858025,7.746914,21.932099,2.8956,,8.069444,72.494277
US_GA_13133,2020-11-26,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,6,0,725,28,,,0,0,0,0,0,0,2,0,0,0,10,20,40,144,88,76,80,78,61,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,1,0,0,0,0,0,0,1,0,0,5,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,,-76,,14.94,,10.6,8.68,,24.1,7.71,47.23,,18.203704,14.351852,23.259259,13.462,,16.243056,88.368148
US_GA_13133,2020-11-27,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,4,0,729,28,,,0,0,0,0,1,1,0,1,1,0,10,20,40,144,89,77,80,79,62,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,-11,-52,9.15,8.28,,8.71,8.71,11.33,14.38,,37.03,,14.82716,7.574074,22.296296,4.995333,,8.548611,66.056626
US_GA_13133,2020-11-28,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,2,0,731,28,,,0,0,0,0,0,0,0,0,0,0,10,20,40,144,89,77,80,79,62,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,0,-22,8.47,10.25,,,,8.47,20.94,,32.53,,14.277778,10.253086,19.54321,3.556,,10.465278,78.273594
US_GA_13133,2020-11-29,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,2,0,733,28,,,0,0,0,1,1,0,1,1,0,0,10,20,40,145,90,77,81,80,62,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,,-25,14.0,7.47,11.2,9.8,12.6,6.53,16.8,,35.93,,12.358025,10.703704,14.882716,1.8796,,11.425926,92.485098
US_GA_13133,2020-11-30,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,1,0,734,28,,,0,0,0,0,1,0,0,0,1,0,10,20,40,145,91,77,81,80,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,0,-19,7.44,9.51,,7.86,6.2,12.82,22.74,,35.55,,10.691358,4.154321,15.395062,38.3032,,7.555556,80.516473
US_GA_13133,2020-12-01,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,4,1,738,29,,,0,0,0,0,0,1,0,0,0,0,10,20,40,145,91,78,81,80,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,0,-21,7.18,6.76,,10.98,10.98,12.67,24.5,,40.55,,2.950617,0.185185,6.833333,1.552222,,-3.229167,63.586994
US_GA_13133,2020-12-02,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,8,-1,746,28,,,0,0,0,0,1,2,1,0,0,0,10,20,40,145,92,80,82,80,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,7,7,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,0,-18,6.89,8.61,,10.76,18.08,10.33,20.66,,43.91,,3.240741,-2.740741,12.765432,0.0,,-4.319444,58.087275
US_GA_13133,2020-12-03,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,13,0,759,28,,,0,0,0,2,2,2,0,0,0,0,10,20,40,147,94,82,82,80,63,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,7,8,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,-2,-17,12.59,8.68,7.81,9.98,,10.85,17.8,9.12,48.19,,4.432099,-1.709877,13.604938,0.0,,-0.680556,69.563275
US_GA_13133,2020-12-04,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,16,0,775,28,,,0,0,2,2,2,1,0,2,1,1,10,20,42,149,96,83,82,82,64,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,7,8,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,6,-15,8.24,,,6.5,6.94,9.54,15.61,9.11,32.09,6.5,9.549383,5.567901,15.796296,6.4516,,5.979167,78.736992
US_GA_13133,2020-12-05,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,10,0,785,28,,,1,1,0,0,1,1,0,4,0,0,11,21,42,149,97,84,82,86,64,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,7,8,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,-5,-10,9.53,10.04,,8.53,7.53,10.54,17.56,,36.13,,8.54321,3.08642,14.783951,3.338286,,3.423611,69.873941
US_GA_13133,2020-12-06,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,0,0,785,28,,,0,0,0,0,0,0,0,0,0,0,11,21,42,149,97,84,82,86,64,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,7,8,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,,-18,,14.01,,,9.01,,19.01,,46.53,,7.259259,1.098765,14.333333,0.0,,3.597222,78.02359
US_GA_13133,2020-12-07,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,10,0,795,28,,,0,0,0,0,2,2,1,1,1,0,11,21,42,149,99,86,83,87,65,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,1,0,0,0,0,1,0,0,5,5,8,8,9,13,16,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,-6,-15,,12.7,9.31,9.31,10.58,8.47,19.9,6.77,45.3,5.93,8.895062,4.660494,12.567901,1.4605,,5.548611,79.143467
US_GA_13133,2020-12-08,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,1,0,796,28,,,0,0,0,0,0,0,1,0,0,0,11,21,42,149,99,86,84,87,65,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,1,1,0,0,5,5,8,8,9,13,17,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,-5,-17,,14.2,6.68,8.77,11.28,8.77,27.57,10.03,45.53,6.27,3.462963,-1.308642,10.858025,0.084667,,-2.784722,63.533329
US_GA_13133,2020-12-09,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,4,0,800,28,,,0,0,1,0,0,0,1,1,0,0,11,21,43,149,99,86,85,88,65,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,8,8,9,13,17,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,1,-16,6.81,10.64,6.81,7.24,13.2,11.92,32.78,,37.04,,5.759259,-0.17284,15.703704,0.0,,-0.381944,64.91564
US_GA_13133,2020-12-10,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,9,0,809,28,,,0,0,0,2,0,1,2,3,0,0,11,21,43,151,99,87,87,91,65,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,8,8,9,13,17,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,2,-15,9.97,10.83,9.1,9.53,8.67,8.23,24.7,,33.37,,10.283951,3.54321,19.277778,0.0,,3.854167,65.02457
US_GA_13133,2020-12-11,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,7,0,816,28,,,0,0,1,1,3,0,1,0,0,1,11,21,44,152,102,87,88,91,65,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,8,8,9,13,17,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,-1,-19,,8.61,8.16,10.43,,7.71,24.93,,40.34,,9.95679,2.962963,19.0,0.0,,5.416667,74.122786
US_GA_13133,2020-12-12,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,13,0,829,28,,,0,0,0,2,1,2,3,1,1,1,11,21,44,154,103,89,91,92,66,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,1,1,0,0,5,5,8,8,9,13,18,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,-4,-20,14.0,11.5,,8.5,9.0,,17.0,9.0,39.99,9.0,12.061728,6.234568,20.209877,0.0,,7.986111,76.492888
US_GA_13133,2020-12-13,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,8,0,837,28,,,0,0,0,0,1,2,2,2,1,0,11,21,44,154,104,91,93,94,67,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,8,8,9,13,18,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,,-14,,8.44,11.91,,,,28.78,,33.24,,15.358025,10.611111,20.333333,0.508,,12.041667,80.622743
US_GA_13133,2020-12-14,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,4,0,841,28,,,0,1,0,1,0,0,2,0,0,0,11,22,44,155,104,91,95,94,67,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,8,9,9,13,18,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,1,-16,9.02,11.89,8.2,13.94,10.25,7.38,29.94,11.07,37.73,9.02,14.919753,9.864198,17.975309,5.334,,11.284722,78.93395
US_GA_13133,2020-12-15,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,8,0,849,28,,,0,0,0,3,1,1,1,1,0,0,11,22,44,158,105,92,96,95,67,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,8,10,9,13,18,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,2,-24,9.43,9.0,,11.14,,9.43,20.99,,38.56,,5.561728,1.37037,11.185185,2.00025,,1.590278,75.279692
US_GA_13133,2020-12-16,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,17,0,866,28,,,1,0,1,1,1,3,0,6,1,0,12,22,45,159,106,95,96,101,68,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,2,0,1,0,1,0,0,5,5,8,12,9,14,18,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,-4,-25,,9.74,7.62,11.01,,12.7,21.59,,38.95,9.74,5.049383,2.932099,8.012346,3.048,,2.868056,85.574003
US_GA_13133,2020-12-17,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,23,0,889,28,,,-1,0,0,1,1,2,6,2,2,0,11,22,45,160,107,97,102,103,70,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,1,0,0,0,0,1,0,0,5,5,9,12,9,14,18,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,-1,-21,12.36,12.36,7.95,15.45,9.71,10.59,32.23,6.18,36.2,6.62,4.395062,2.006173,6.450617,2.257778,,1.520833,81.522863
US_GA_13133,2020-12-18,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,21,0,910,28,,,1,0,0,2,3,3,4,3,4,0,12,22,45,162,110,100,106,106,74,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,9,12,9,14,18,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,-1,-22,11.74,11.74,,10.8,6.58,7.51,18.79,8.46,31.47,,2.814815,-2.123457,10.290123,0.0,,-3.041667,65.681129
US_GA_13133,2020-12-19,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,18,0,928,28,,,0,0,0,3,2,1,5,-1,0,1,12,22,45,165,112,101,111,105,74,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,9,12,9,14,18,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,6,-21,8.12,,,17.77,11.17,8.12,20.82,,41.12,,3.018519,-2.716049,11.259259,0.0,,-1.013889,75.058146
US_GA_13133,2020-12-20,ChIJER39S06Q9ogRhKjrgRPFTog,Q486765,geoId/13133,US,United States of America,GA,Georgia,13133,Greene County,US,USA,2,17,0,945,28,,,1,0,1,2,2,1,2,2,2,1,13,22,46,167,114,102,113,107,76,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,5,13,0,0,0,0,0,0,0,0,0,0,1,0,0,5,5,9,12,9,14,18,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,17203,8414,8789,1850,1722,1540,1745,1688,2245,3092,2492,829,1029450,33.58,-83.17,1052,76.24,,,-30,9.1,15.8,,11.97,,8.62,21.06,7.18,42.12,,7.098765,2.987654,11.808642,1.778,,4.472222,83.276497
