location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01111,2021-05-20,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,6,1,1834,43,78,4700,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-9,-1,17.97,14.89,23.62,11.81,43.14,22.5,17.049383,27.555556,0.0,14.625,61.508148
US_AL_01111,2021-05-21,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,0,1836,43,0,4700,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-11,,14.38,11.06,24.34,8.3,37.06,22.179012,14.975309,28.962963,0.0,13.375,57.665043
US_AL_01111,2021-05-22,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,1837,43,29,4729,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,1,,16.74,11.36,34.07,13.15,44.83,22.271605,14.907407,29.166667,0.0,14.201389,60.436474
US_AL_01111,2021-05-23,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,5,0,1842,43,19,4748,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-15,,16.36,12.86,23.96,12.27,35.64,22.580247,14.117284,31.512346,0.0,14.597222,60.796552
US_AL_01111,2021-05-24,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1842,43,0,4748,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,-1,13.47,9.32,24.86,12.43,38.85,24.006173,15.598765,32.018519,0.0,15.736111,60.0979
US_AL_01111,2021-05-25,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1842,43,13,4761,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-12,2,17.31,16.23,23.8,14.61,41.66,24.882716,17.104938,32.333333,0.0,17.243056,62.658401
US_AL_01111,2021-05-26,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,0,1844,43,18,4779,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-16,3,21.69,,27.66,11.93,45.02,24.018519,16.654321,31.067901,0.0,16.1875,61.760522
US_AL_01111,2021-05-27,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1844,43,6,4785,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-17,1,13.28,,23.25,,44.83,23.345679,18.098765,29.641975,0.0,17.854167,71.885761
US_AL_01111,2021-05-28,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,0,1846,43,17,4802,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-22,,17.25,13.68,15.47,10.71,35.1,23.938272,18.833333,29.753086,3.447143,20.020833,78.924704
US_AL_01111,2021-05-29,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1846,43,0,4802,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-17,,18.02,10.81,15.62,15.62,33.04,20.154321,17.709877,25.030864,8.509,16.0,76.57977
US_AL_01111,2021-05-30,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1846,43,0,4802,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-35,,18.41,8.63,24.16,12.08,51.21,17.45679,11.641975,24.907407,0.0,10.652778,63.9446
US_AL_01111,2021-05-31,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1846,43,0,4802,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-70,,21.48,9.04,19.22,20.35,39.01,19.179012,11.271605,27.388889,0.0,11.847222,62.345295
US_AL_01111,2021-06-01,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,0,1848,43,0,4802,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-21,2,19.48,11.13,22.26,13.36,52.87,21.462963,14.117284,28.734568,0.0,14.104167,63.238469
US_AL_01111,2021-06-02,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,1849,43,6,4808,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-21,2,22.82,8.35,29.5,12.8,46.19,22.425926,17.037037,28.635802,0.036286,15.694444,66.213113
US_AL_01111,2021-06-03,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,6,0,1855,43,0,4808,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-19,1,14.25,,28.5,15.89,49.33,23.339506,18.666667,28.598765,1.016,17.916667,72.150306
US_AL_01111,2021-06-04,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,1858,43,24,4832,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-21,,13.36,8.71,25.56,18.59,32.53,22.975309,18.5,28.567901,2.975429,19.402778,80.222845
US_AL_01111,2021-06-05,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1858,43,0,4832,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-9,,15.04,,24.88,12.73,43.97,23.925926,19.777778,30.41358,5.630333,20.680556,81.833484
US_AL_01111,2021-06-06,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1858,43,4,4836,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-32,,11.47,8.19,26.77,13.66,37.69,24.030864,21.185185,28.716049,12.657667,21.201389,83.80205
US_AL_01111,2021-06-07,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,1859,43,1,4837,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-20,,13.01,14.57,26.01,10.93,36.94,23.925926,21.222222,29.567901,8.974667,21.590278,87.172448
US_AL_01111,2021-06-08,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1859,43,0,4837,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-17,,15.72,20.6,34.15,17.89,50.42,23.882716,20.308642,30.462963,17.695333,21.458333,86.151279
US_AL_01111,2021-06-09,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,5,0,1864,43,5,4842,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-20,2,15.33,,27.37,18.61,43.79,23.469136,19.981481,29.635802,4.699,20.979167,85.973021
US_AL_01111,2021-06-10,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,1865,43,43,4885,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,2,11.98,9.26,30.5,12.53,46.3,23.0,19.716049,28.728395,21.844,21.013889,88.138758
US_AL_01111,2021-06-11,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,1,1868,44,10,4895,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-16,,15.19,,16.88,10.69,39.94,24.083333,21.173611,28.451389,7.366,22.134921,89.017657
US_AL_01111,2021-06-12,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1868,44,28,4923,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-14,,12.95,,15.76,12.38,41.09,25.486111,21.9375,31.631944,9.2456,22.634921,84.034642
US_AL_01111,2021-06-13,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1868,44,38,4961,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-23,,13.4,9.32,20.98,,41.96,25.6875,20.027778,32.381944,0.98425,20.785714,73.935315
US_AL_01111,2021-06-14,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,1869,44,25,4986,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-22,2,13.83,11.7,36.7,,40.96,26.125,21.104167,33.159722,0.0,21.97619,78.484484
US_AL_01111,2021-06-15,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1869,44,0,4986,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-20,1,11.65,9.98,28.29,12.76,46.04,26.451389,20.444444,32.722222,0.0,19.84127,66.91857
US_AL_01111,2021-06-16,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,1870,44,18,5004,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,2,12.28,,29.58,10.61,37.95,23.520833,15.819444,30.743056,0.0,13.857143,54.492695
US_AL_01111,2021-06-17,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1870,44,23,5027,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-21,1,,,22.33,17.87,53.04,23.694444,15.888889,31.222222,0.0,14.333333,55.700394
US_AL_01111,2021-06-18,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,5,0,1875,44,1,5028,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-25,,10.95,,24.2,,35.72,24.3125,17.069444,32.013889,0.85725,17.365079,65.383453
US_AL_01111,2021-06-19,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1875,44,49,5077,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-13,,15.4,9.35,23.65,11.55,37.4,22.854167,20.6875,27.972222,21.166667,20.960317,89.009917
US_AL_01111,2021-06-20,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1875,44,2,5079,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-29,,16.14,8.64,25.94,12.68,36.31,23.930556,20.854167,29.888889,43.730333,21.150794,84.236718
US_AL_01111,2021-06-21,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,1876,44,5,5084,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-21,,18.56,8.49,29.17,13.26,42.43,25.263889,22.034722,29.861111,7.3152,22.444444,84.618355
US_AL_01111,2021-06-22,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1876,44,13,5097,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-17,3,14.03,8.09,18.34,13.49,45.86,23.451389,21.076389,27.388889,9.525,20.380952,82.292377
US_AL_01111,2021-06-23,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,1,0,1877,44,16,5113,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,2,16.3,,30.91,11.8,41.03,22.561728,16.141975,29.32716,1.608667,15.9375,66.384714
US_AL_01111,2021-06-24,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1877,44,17,5130,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-16,1,14.45,,20.81,11.56,44.51,23.771605,18.641975,29.259259,0.0,19.506944,77.180011
US_AL_01111,2021-06-25,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,-1,0,1876,44,1,5131,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-21,,21.67,9.96,21.09,9.96,42.17,24.35,19.611111,29.083333,0.0,18.592593,70.647508
US_AL_01111,2021-06-26,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1876,44,7,5138,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-17,,11.2,,27.7,15.91,40.08,23.705556,18.388889,29.416667,0.0,18.919753,74.686426
US_AL_01111,2021-06-27,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1876,44,14,5152,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,,14.67,10.16,22.01,21.44,42.32,25.35,20.3,31.138889,4.826,21.333333,78.353525
US_AL_01111,2021-06-28,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,4,0,1880,44,3,5155,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-25,0,18.35,,33.37,13.9,41.16,25.405556,20.583333,31.533333,6.223,20.722222,75.3663
US_AL_01111,2021-06-29,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1880,44,1,5156,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-23,2,17.8,,18.35,16.69,50.61,24.95,20.972222,30.427778,11.792857,21.32716,80.326276
US_AL_01111,2021-06-30,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,0,1882,44,0,5156,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-21,2,18.56,,27.56,14.06,39.94,25.072222,20.272222,31.133333,4.41325,21.037037,78.392105
US_AL_01111,2021-07-01,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1882,44,10,5166,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-24,1,9.98,,30.49,9.98,46.56,24.288889,20.072222,29.916667,0.108857,20.759259,80.923735
US_AL_01111,2021-07-02,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1882,44,0,5166,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-30,,12.75,7.97,24.44,9.56,37.2,23.95,21.483333,27.933333,2.467429,22.197531,90.277549
US_AL_01111,2021-07-03,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1882,44,12,5178,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-23,,13.84,,28.84,12.69,36.91,23.933333,19.572222,28.255556,4.459111,18.95679,73.749753
US_AL_01111,2021-07-04,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1882,44,0,5178,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-34,,14.03,,26.38,14.03,40.42,22.416667,15.394444,30.005556,0.0,16.314815,68.170951
US_AL_01111,2021-07-05,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1882,44,0,5178,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-66,,11.27,,30.74,15.88,46.1,24.483333,17.377778,30.888889,0.0,18.197531,68.015278
US_AL_01111,2021-07-06,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1882,44,10,5188,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-30,,16.19,8.88,24.54,10.44,41.25,24.933333,20.083333,30.461111,6.676571,20.796296,77.632422
US_AL_01111,2021-07-07,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,5,0,1887,44,1,5189,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-28,,13.99,11.84,26.37,17.76,47.36,23.555556,20.883333,29.161111,14.732,21.197531,86.620516
US_AL_01111,2021-07-08,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1887,44,6,5195,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-28,,10.59,,26.75,20.62,45.14,24.1,20.622222,30.161111,6.894286,21.061728,83.088607
US_AL_01111,2021-07-09,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1887,44,8,5203,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-29,,11.8,,30.34,16.86,44.39,26.088889,21.538889,31.705556,0.4445,22.117284,78.901778
US_AL_01111,2021-07-10,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,4,0,1891,44,9,5212,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-8,,18.26,9.7,27.39,9.7,41.65,25.183333,20.75,31.411111,1.905,21.08642,78.237342
US_AL_01111,2021-07-11,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1891,44,12,5224,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-28,,14.12,11.41,16.84,,40.19,24.444444,21.483333,30.461111,2.177143,21.648148,85.127173
US_AL_01111,2021-07-12,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,1894,44,0,5224,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-22,,13.86,,26.12,11.73,45.85,23.311111,20.894444,28.677778,3.773714,21.037037,87.217925
US_AL_01111,2021-07-13,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1894,44,8,5232,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-20,,9.82,,30.01,12.0,43.1,23.411111,19.85,29.833333,8.599714,20.419753,83.199172
US_AL_01111,2021-07-14,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,5,0,1899,44,0,5232,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-22,3,13.18,10.43,20.32,14.83,44.48,24.866667,19.95,31.172222,2.116667,21.049383,79.157582
US_AL_01111,2021-07-15,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1899,44,11,5243,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-22,1,10.42,,25.23,13.71,49.91,26.172222,20.627778,32.205556,0.0254,21.401235,75.180336
US_AL_01111,2021-07-16,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,1902,44,17,5260,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-23,,26.09,9.44,38.31,13.32,45.52,25.765432,21.283951,31.888889,0.3048,21.895833,79.220838
US_AL_01111,2021-07-17,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,1905,44,0,5260,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-7,,9.26,,24.3,19.09,46.86,24.366667,20.394444,30.466667,4.656667,21.475309,83.450054
US_AL_01111,2021-07-18,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,0,0,1905,44,6,5266,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-27,,14.67,,19.75,11.85,33.85,23.822222,20.777778,29.394444,4.898571,21.259259,85.467289
US_AL_01111,2021-07-19,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,2,0,1907,44,4,5270,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-23,,15.77,,25.76,21.03,39.43,23.683333,21.466667,28.494444,5.842,21.919753,89.930108
US_AL_01111,2021-07-20,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,3,0,1910,44,0,5270,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-22,,10.88,,22.3,9.25,47.32,24.1,21.75,29.233333,24.311429,22.037037,88.273885
US_AL_01111,2021-07-21,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,4,0,1914,44,15,5285,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-22,,16.59,9.4,24.88,12.71,43.67,24.544444,21.988889,30.044444,1.306286,21.975309,85.628236
US_AL_01111,2021-07-22,ChIJpR9fanFxi4gRXTBYhiqTREM,Q502743,geoId/01111,US,United States of America,AL,Alabama,01111,Randolph County,US,USA,2,8,0,1922,44,7,5292,22687,11046,11641,2609,2915,2645,2312,2719,3276,3087,2054,1070,1850808,33.289167,-85.460278,283,1513,74.45,,,-18,0,10.82,,32.46,10.25,38.72,25.561111,21.644444,31.3,2.286,22.41358,82.408392
