location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01063,2021-04-11,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,907,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,35,,,18.08642,10.703704,24.141975,18.796,10.444444,60.38099
US_AL_01063,2021-04-12,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,907,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,16,-21,49.55,18.411111,8.383333,29.194444,0.0508,8.833333,51.08554
US_AL_01063,2021-04-13,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,3,0,910,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,5,-29,41.08,18.922222,10.483333,27.55,0.0,11.194444,60.557002
US_AL_01063,2021-04-14,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,910,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-25,-23,47.73,16.024691,10.950617,23.049383,0.0,13.311111,84.152528
US_AL_01063,2021-04-15,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,3,0,913,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-70,-20,61.22,17.777778,14.055556,23.080247,2.0955,12.411111,70.582513
US_AL_01063,2021-04-16,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,914,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-68,-21,42.75,15.339506,11.975309,20.925926,0.03175,7.566667,59.487875
US_AL_01063,2021-04-17,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,914,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-70,,,16.191358,12.759259,21.925926,0.03175,10.811111,69.810511
US_AL_01063,2021-04-18,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,914,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-68,,,15.444444,8.648148,21.623457,0.0,7.833333,60.142577
US_AL_01063,2021-04-19,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,914,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-69,-20,51.14,14.679012,6.833333,22.12963,0.0,6.5,57.284797
US_AL_01063,2021-04-20,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,914,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-75,-21,49.31,16.339506,8.654321,25.111111,0.0,8.055556,56.296783
US_AL_01063,2021-04-21,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,915,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-71,-21,50.75,11.950617,6.987654,22.753086,0.0,3.388889,55.287827
US_AL_01063,2021-04-22,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,915,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-73,-23,,10.061728,2.012346,19.58642,0.0,1.422222,53.255287
US_AL_01063,2021-04-23,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,916,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-70,-23,,13.738889,7.161111,20.777778,0.0,6.12963,59.40384
US_AL_01063,2021-04-24,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,4,0,920,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-68,,,18.345679,12.858025,26.185185,19.8755,13.533333,73.879924
US_AL_01063,2021-04-25,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,920,34,,,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-64,,59.97,17.911111,12.344444,24.194444,23.5712,10.166667,60.568489
US_AL_01063,2021-04-26,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,920,34,,1765,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-67,-20,40.99,17.338889,8.605556,26.255556,0.0254,10.37963,61.021639
US_AL_01063,2021-04-27,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,920,34,28,1793,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-70,-24,44.17,20.1,12.105556,28.616667,0.0,13.87037,66.259336
US_AL_01063,2021-04-28,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,921,34,61,1854,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-70,-18,,23.533333,18.411111,28.972222,0.0,18.138889,70.530781
US_AL_01063,2021-04-29,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,921,34,14,1868,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-68,-18,43.44,22.872222,18.766667,27.794444,0.0,18.944444,77.089611
US_AL_01063,2021-04-30,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,921,34,7,1875,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-71,-25,49.89,21.605556,18.988889,25.65,0.0254,16.537037,72.845498
US_AL_01063,2021-05-01,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,922,34,14,1889,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-70,,,19.733333,12.011111,27.961111,0.0,11.194444,56.190664
US_AL_01063,2021-05-02,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,922,34,0,1889,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-66,,,20.155556,16.005556,26.261111,0.112889,15.703704,73.682118
US_AL_01063,2021-05-03,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,922,34,5,1894,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-71,-12,36.49,23.605556,19.516667,30.516667,5.108222,20.490741,82.064209
US_AL_01063,2021-05-04,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,922,34,14,1908,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-75,-28,49.9,24.788889,18.088889,28.955556,0.92075,21.796296,85.2118
US_AL_01063,2021-05-05,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,923,34,56,1964,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-70,-21,,19.422222,17.15,23.955556,33.669111,16.62963,84.010799
US_AL_01063,2021-05-06,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,923,34,3,1967,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-68,-16,,17.580247,10.987654,24.240741,0.028222,10.666667,62.206699
US_AL_01063,2021-05-07,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,923,34,37,2004,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-72,-19,,16.594444,10.338889,23.166667,0.0508,8.898148,59.460256
US_AL_01063,2021-05-08,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,923,34,100,2104,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-70,,52.97,16.816667,9.383333,26.85,0.0,9.768519,61.473273
US_AL_01063,2021-05-09,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,923,34,1,2105,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-73,,,21.427778,14.633333,28.666667,0.09525,15.944444,69.731113
US_AL_01063,2021-05-10,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,923,34,1,2106,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-66,-12,47.12,20.566667,16.872222,25.861111,9.23925,18.212963,86.848762
US_AL_01063,2021-05-11,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,2,0,925,34,0,2106,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-69,-19,41.6,19.172222,16.755556,22.705556,6.7945,17.25,89.429307
US_AL_01063,2021-05-12,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,925,34,22,2128,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-69,-23,,18.216667,15.094444,22.094444,5.842,15.462963,84.23856
US_AL_01063,2021-05-13,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,925,34,55,2183,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-74,-22,,17.433333,12.5,23.266667,6.1722,11.777778,68.174804
US_AL_01063,2021-05-14,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,926,34,28,2211,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-73,-24,,17.316667,9.516667,24.988889,0.0508,9.768519,58.960113
US_AL_01063,2021-05-15,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,926,34,21,2232,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-70,,77.86,18.277778,10.022222,26.255556,0.0,10.861111,60.253475
US_AL_01063,2021-05-16,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,926,34,2,2234,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-61,,59.97,19.966667,12.405556,27.25,0.0254,12.694444,61.148544
US_AL_01063,2021-05-17,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,926,34,0,2234,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-68,-16,,20.822222,14.261111,28.027778,1.3208,15.027778,68.312085
US_AL_01063,2021-05-18,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,926,34,14,2248,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-65,-22,76.95,21.744444,18.722222,25.605556,3.358444,18.333333,84.366314
US_AL_01063,2021-05-19,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,926,34,1,2249,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-71,-14,70.02,23.133333,19.844444,28.977778,5.2832,17.231481,70.146834
US_AL_01063,2021-05-20,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,926,34,46,2295,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-65,-13,48.87,23.561111,19.0,28.677778,0.2286,16.537037,65.073189
US_AL_01063,2021-05-21,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,926,34,0,2295,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-63,-22,,23.611111,18.461111,29.133333,0.0,14.481481,56.265001
US_AL_01063,2021-05-22,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,927,34,28,2323,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-65,,,22.988889,17.1,29.155556,0.0,15.731481,63.006194
US_AL_01063,2021-05-23,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,927,34,23,2346,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-58,,54.4,23.127778,15.388889,30.694444,0.0,16.546296,65.256905
US_AL_01063,2021-05-24,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,927,34,0,2346,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-63,-14,47.39,24.172222,16.216667,31.866667,0.0,17.157407,62.854347
US_AL_01063,2021-05-25,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,927,34,6,2352,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-65,-17,45.0,24.377778,17.577778,31.405556,0.0,17.333333,64.656773
US_AL_01063,2021-05-26,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,928,34,2,2354,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-68,-15,43.45,23.222222,16.148148,30.277778,0.0,18.066667,72.068775
US_AL_01063,2021-05-27,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,928,34,6,2360,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-65,-16,,24.462963,18.901235,31.462963,5.207,20.266667,75.798571
US_AL_01063,2021-05-28,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,928,34,4,2364,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-59,-19,,24.598765,20.679012,30.314815,0.381,20.922222,79.468639
US_AL_01063,2021-05-29,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,928,34,14,2378,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-60,,,19.981481,16.049383,26.135802,4.459111,15.3,74.225044
US_AL_01063,2021-05-30,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,928,34,0,2378,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-64,,,16.481481,11.179012,24.493827,0.0,11.233333,69.911817
US_AL_01063,2021-05-31,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,928,34,0,2378,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-53,-59,58.13,19.722222,11.308642,28.709877,0.0,12.577778,61.824556
US_AL_01063,2021-06-01,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,2,0,930,34,0,2378,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-76,-19,50.37,22.820988,15.351852,31.080247,0.0,16.3,64.804917
US_AL_01063,2021-06-02,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,931,34,1,2379,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-67,-15,58.12,24.179012,19.975309,29.728395,2.12725,20.088889,78.330234
US_AL_01063,2021-06-03,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,931,34,0,2379,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-64,-14,77.38,24.148148,21.061728,29.876543,0.73025,20.588889,80.865239
US_AL_01063,2021-06-04,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,932,34,11,2390,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-63,-18,,23.185185,18.679012,28.228395,7.112,20.033333,80.557383
US_AL_01063,2021-06-05,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,932,34,1,2391,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-64,,,24.117284,20.87037,28.382716,0.0,21.6,85.678063
US_AL_01063,2021-06-06,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,932,34,0,2391,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-56,,,22.438272,20.487654,25.851852,4.28625,21.4,95.894409
US_AL_01063,2021-06-07,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,932,34,0,2391,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-69,-19,,22.944444,19.240741,29.919753,50.8,21.188889,89.186472
US_AL_01063,2021-06-08,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,933,34,0,2391,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-72,-24,42.21,24.537037,20.703704,31.216049,20.41525,22.488889,86.395365
US_AL_01063,2021-06-09,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,934,34,3,2394,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-66,-22,43.16,25.395062,21.87037,31.722222,4.572,22.988889,85.217317
US_AL_01063,2021-06-10,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,934,34,12,2406,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-68,-19,,23.32716,20.759259,28.777778,15.748,21.477778,88.216893
US_AL_01063,2021-06-11,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,934,34,24,2430,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-63,-25,47.9,25.574074,21.728395,30.691358,6.829778,22.322222,81.105404
US_AL_01063,2021-06-12,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,934,34,17,2447,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-60,,,26.555556,21.796296,32.388889,6.44525,23.122222,79.36145
US_AL_01063,2021-06-13,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,934,34,13,2460,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-55,,,24.67284,20.506173,33.691358,11.248571,22.2,82.685775
US_AL_01063,2021-06-14,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,934,34,13,2473,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-61,-19,49.55,25.290123,19.876543,34.0,5.17525,21.911111,79.418584
US_AL_01063,2021-06-15,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,934,34,0,2473,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-68,-23,,27.574074,20.987654,33.888889,2.229556,21.611111,68.705399
US_AL_01063,2021-06-16,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,935,34,9,2482,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-61,-19,,24.709877,17.166667,31.839506,0.0,16.688889,58.911628
US_AL_01063,2021-06-17,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,935,34,39,2521,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-64,-22,,24.419753,16.740741,31.759259,0.0,17.166667,61.920684
US_AL_01063,2021-06-18,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,1,0,936,34,1,2522,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-63,-29,,24.67284,17.820988,31.802469,0.0,19.511111,70.866191
US_AL_01063,2021-06-19,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,936,34,21,2543,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-65,,48.79,23.432099,20.790123,27.574074,5.55625,21.555556,89.652654
US_AL_01063,2021-06-20,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,936,34,2,2545,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-57,,59.54,24.993827,20.648148,32.037037,58.928,21.688889,80.091517
US_AL_01063,2021-06-21,ChIJB6-ELJvIhYgR5dROx5dmh3I,Q493709,geoId/01063,US,United States of America,AL,Alabama,01063,Greene County,US,USA,2,0,0,936,34,0,2545,8310,3937,4373,992,1024,999,870,820,1128,1332,699,446,1848778,32.852222,-87.950833,1709,75.45,,,-62,-22,,26.679012,23.333333,31.17284,0.725714,23.044444,79.873619
