location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54077,2020-08-12,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,125,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-25,,7.18,8.69,10.95,,6.8,23.42,10.57,28.32,6.04,24.145833,18.0,31.097222,0.4445,,19.373016,72.42715
US_WV_54077,2020-08-13,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,125,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-24,,5.53,11.06,5.53,,7.37,22.86,7.37,34.66,8.48,23.708333,18.208333,30.784722,9.361714,,18.984127,72.86127
US_WV_54077,2020-08-14,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,2,0,127,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-22,,6.44,,,7.57,7.95,16.66,,41.66,7.57,23.826389,18.784722,30.430556,2.00025,,18.666667,71.069728
US_WV_54077,2020-08-15,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,128,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-2,,,6.47,,5.39,11.86,18.33,,37.38,,19.9375,16.777778,26.701389,1.016,,17.888889,85.844937
US_WV_54077,2020-08-16,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,2,0,130,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-3,,6.87,10.12,10.12,,13.37,18.07,10.12,35.06,8.67,18.736111,15.493056,24.340278,9.978571,,16.134921,82.613235
US_WV_54077,2020-08-17,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,130,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,11.9,14.78,6.13,6.49,12.26,24.16,8.65,31.73,7.93,21.487654,16.604938,26.987654,0.197556,,16.131944,69.502691
US_WV_54077,2020-08-18,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,131,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,9.34,14.19,7.47,6.35,8.21,16.8,9.71,39.95,7.84,20.271605,14.537037,26.932099,0.620889,,15.215278,70.934115
US_WV_54077,2020-08-19,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,131,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,7.28,9.58,,,10.35,20.69,,39.08,9.58,20.08642,15.234568,25.895062,0.719667,,13.013889,62.596569
US_WV_54077,2020-08-20,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,132,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,5.74,9.96,6.89,,13.4,23.74,15.32,33.7,9.57,18.425926,10.567901,28.006173,0.056444,,12.166667,65.186991
US_WV_54077,2020-08-21,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,133,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,8.41,6.88,9.94,,12.23,17.2,11.08,35.92,6.88,20.641975,13.45679,27.240741,0.0,,17.076389,78.227977
US_WV_54077,2020-08-22,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,134,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,6.07,11.76,,7.21,6.83,19.73,11.0,34.52,9.86,22.098765,16.962963,29.691358,0.254,,18.423611,77.134096
US_WV_54077,2020-08-23,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,134,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,,9.41,6.88,5.79,10.86,18.47,13.04,34.04,8.33,22.506173,17.407407,29.253086,6.204857,,18.805556,77.674185
US_WV_54077,2020-08-24,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,135,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,7.7,11.0,,,8.07,22.01,11.37,37.78,10.27,22.845679,18.12963,29.030864,2.612571,,19.430556,79.036972
US_WV_54077,2020-08-25,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,136,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,,9.43,,,9.43,19.22,7.61,30.82,10.15,23.246914,18.419753,30.080247,0.689429,,19.9375,79.726173
US_WV_54077,2020-08-26,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,136,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,8.92,10.4,6.32,,7.8,20.07,9.29,39.76,,21.179012,15.481481,29.259259,5.136444,,17.951389,79.95994
US_WV_54077,2020-08-27,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,136,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,,12.85,,6.05,12.09,21.92,9.45,35.15,12.47,23.864198,19.481481,28.271605,0.0,,20.753968,80.35089
US_WV_54077,2020-08-28,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,2,0,138,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,7.67,8.76,,7.67,8.03,22.27,,32.49,,23.030864,19.845679,29.246914,2.213429,,20.555556,84.492556
US_WV_54077,2020-08-29,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,139,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,9.08,14.17,6.54,5.81,11.63,16.71,10.9,38.52,9.08,22.271605,19.820988,27.962963,24.456571,,20.118056,85.611299
US_WV_54077,2020-08-30,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,140,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,6.0,6.38,5.62,6.0,6.0,19.13,6.75,32.25,10.12,19.679012,14.030864,25.5,5.842,,14.180556,69.005983
US_WV_54077,2020-08-31,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,140,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,5.48,6.95,9.87,6.95,10.24,27.06,6.95,42.05,8.78,17.95679,14.024691,23.061728,1.632857,,15.875,85.786713
US_WV_54077,2020-09-01,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,140,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,9.72,16.45,5.98,,,22.43,13.46,35.51,10.09,21.376543,16.438272,27.074074,3.447143,,19.069444,85.323211
US_WV_54077,2020-09-02,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,140,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,,10.88,6.0,6.38,9.0,23.26,15.01,45.02,9.38,22.419753,19.141975,27.765432,4.426857,,20.706349,88.786797
US_WV_54077,2020-09-03,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,140,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,,14.05,6.49,5.41,9.73,11.89,7.93,35.67,5.76,21.876543,19.567901,25.611111,3.701143,,20.579365,90.613657
US_WV_54077,2020-09-04,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,140,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,6.46,12.15,8.35,,5.7,17.85,8.35,37.22,9.11,22.018519,18.598765,25.777778,12.192,,17.784722,75.11345
US_WV_54077,2020-09-05,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,141,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,6.33,13.46,7.52,,,13.85,8.71,35.62,,17.216049,10.419753,25.037037,0.141111,,11.083333,65.559723
US_WV_54077,2020-09-06,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,141,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,9.12,11.4,7.6,,,11.79,11.03,38.78,12.16,17.580247,9.901235,25.450617,0.0,,12.430556,70.13776
US_WV_54077,2020-09-07,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,141,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,,9.38,9.38,,5.41,24.54,10.47,37.18,8.66,19.537037,12.117284,28.382716,0.0,,14.423611,70.683363
US_WV_54077,2020-09-08,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,142,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,,9.9,,5.71,12.56,22.84,8.37,35.78,12.18,21.37037,14.197531,29.790123,0.028222,,16.541667,71.964756
US_WV_54077,2020-09-09,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,142,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,7.56,8.7,5.67,6.43,7.19,17.77,10.59,32.9,8.7,21.012346,14.123457,28.833333,0.0,,17.097222,76.173956
US_WV_54077,2020-09-10,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,142,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,,,5.69,10.62,5.69,,7.59,18.21,11.38,26.18,9.11,22.030864,14.802469,28.444444,0.15875,,18.520833,77.533273
US_WV_54077,2020-09-11,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,143,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-24,,9.29,9.68,6.19,7.36,5.81,21.68,,35.23,,21.972222,17.833333,28.222222,0.09525,,18.694444,81.794754
US_WV_54077,2020-09-12,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,-1,0,142,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-12,,9.88,13.05,,7.12,7.51,12.26,10.28,34.4,9.09,20.402778,15.930556,26.104167,0.0,,16.916667,80.858747
US_WV_54077,2020-09-13,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,142,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-12,,,11.79,7.5,7.15,8.57,13.58,8.57,40.37,8.22,20.895833,16.555556,26.465278,0.169333,,18.138889,84.620238
US_WV_54077,2020-09-14,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,142,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-19,,7.79,10.9,7.4,7.79,,22.59,8.18,38.94,8.18,19.354167,14.5,23.840278,2.54,,15.236111,77.242918
US_WV_54077,2020-09-15,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,143,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-21,,,8.16,,10.11,7.0,19.05,8.16,37.32,,13.368056,7.048611,21.236111,0.0,,8.888889,74.500564
US_WV_54077,2020-09-16,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,143,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-20,,,10.53,6.24,7.02,9.75,23.79,7.02,33.94,,14.319444,6.902778,24.173611,0.0,,9.902778,75.247447
US_WV_54077,2020-09-17,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,2,0,145,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-22,,,15.03,11.56,,8.87,21.97,8.87,34.69,11.56,16.340278,9.340278,23.590278,0.0,,13.6875,84.544451
US_WV_54077,2020-09-18,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,2,0,147,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-19,,6.3,8.16,15.57,5.93,10.38,26.32,,24.84,5.56,15.895833,11.979167,21.506944,0.0,,12.743056,81.88799
US_WV_54077,2020-09-19,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,2,0,149,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-10,,,8.26,,9.83,,19.27,,27.92,8.65,10.944444,3.709877,17.95679,0.028222,,3.305556,59.360947
US_WV_54077,2020-09-20,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,149,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-7,,7.4,12.57,8.51,6.29,9.62,16.27,9.25,38.09,5.55,10.518519,1.746914,18.635802,0.0,,1.472222,52.105026
US_WV_54077,2020-09-21,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,149,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-16,,7.01,9.23,6.27,7.75,8.86,23.99,7.01,36.17,8.86,10.308642,1.481481,19.395062,0.0,,2.555556,57.835209
US_WV_54077,2020-09-22,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,149,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-17,,6.53,11.52,,8.45,6.53,17.66,7.3,34.95,,10.487654,1.845679,20.993827,0.0,,4.451389,64.465437
US_WV_54077,2020-09-23,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,150,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-17,3,7.81,7.44,7.07,7.07,7.81,22.32,6.33,35.35,8.19,13.54321,4.17284,24.339506,0.0,,7.958333,67.710368
US_WV_54077,2020-09-24,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,151,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-19,4,,9.82,,9.45,7.93,24.94,6.05,38.16,,15.438272,8.246914,23.240741,0.0,,12.055556,78.472089
US_WV_54077,2020-09-25,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,152,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-16,5,,7.55,7.55,9.43,7.17,21.51,,31.7,,16.006173,10.246914,23.592593,0.0,,12.416667,77.138462
US_WV_54077,2020-09-26,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,153,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-2,,6.2,11.62,,5.81,8.9,13.94,10.84,26.72,,17.709877,11.41358,24.493827,0.0,,14.145833,77.967863
US_WV_54077,2020-09-27,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,154,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,0,,,8.2,,7.45,6.34,18.64,12.67,32.43,8.57,17.246914,11.376543,25.5,0.0,,14.104167,80.335685
US_WV_54077,2020-09-28,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,3,0,157,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-16,5,6.75,12.74,8.99,,,26.23,10.12,34.1,11.62,18.598765,12.234568,25.666667,0.0,,15.138889,78.50469
US_WV_54077,2020-09-29,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,1,157,5,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-17,6,7.49,7.86,6.37,,8.61,21.72,9.36,44.56,5.62,14.728395,10.91358,22.450617,5.370286,,12.904762,86.372997
US_WV_54077,2020-09-30,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,157,5,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-18,2,,7.88,7.88,7.13,9.75,21.38,6.0,31.5,,12.524691,9.246914,19.111111,11.575143,,8.354167,73.521913
US_WV_54077,2020-10-01,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,158,5,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-16,2,,12.17,,7.85,8.24,20.02,7.07,34.15,9.42,13.833333,8.45679,18.308642,0.564444,,7.243056,63.135722
US_WV_54077,2020-10-02,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,3,-1,161,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-17,4,,7.79,7.4,,5.84,18.31,,35.45,,8.820988,4.030864,15.802469,0.0635,,5.465278,77.75843
US_WV_54077,2020-10-03,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,161,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-11,,,11.13,7.29,9.21,6.91,21.88,,39.92,5.76,7.666667,0.691358,16.41358,0.0,,3.145833,71.080079
US_WV_54077,2020-10-04,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,161,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-8,,8.54,11.14,,11.52,10.77,22.66,5.94,32.69,,9.728395,2.549383,18.135802,0.0,,6.152778,76.67331
US_WV_54077,2020-10-05,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,161,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-15,4,7.0,7.73,6.63,8.47,7.73,22.83,6.26,34.98,7.0,10.54321,5.617284,16.432099,5.043714,,7.798611,80.698381
US_WV_54077,2020-10-06,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,0,0,161,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-16,2,,11.08,8.41,10.7,,24.84,,34.4,,9.382716,1.709877,20.419753,0.225778,,5.069444,73.459976
US_WV_54077,2020-10-07,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,162,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-17,2,,8.34,7.96,9.86,,32.24,,32.24,9.1,16.17284,9.592593,23.740741,0.0,,9.152778,61.961092
US_WV_54077,2020-10-08,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,3,0,165,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-18,3,,13.06,,6.92,8.45,18.44,6.53,29.97,8.45,14.296296,5.919753,21.950617,0.0,,6.958333,60.242664
US_WV_54077,2020-10-09,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,3,0,168,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-18,5,7.49,11.98,5.62,7.12,11.24,19.48,,36.33,,11.487654,3.524691,22.419753,0.0,,5.520833,65.581365
US_WV_54077,2020-10-10,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,2,0,170,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-3,,6.5,6.89,8.8,,8.8,15.69,6.12,33.28,7.27,16.358025,10.006173,22.407407,0.0,,12.180556,74.994279
US_WV_54077,2020-10-11,ChIJs6-7lb2hSogRV66gPet-6L0,Q495157,geoId/54077,US,United States of America,WV,West Virginia,54077,Preston County,US,USA,2,1,0,171,4,,,33826,17392,16434,3650,3484,4140,4325,4459,4807,4728,2837,1396,1245076,39.47,-79.67,526,1687,77.0625,,,-11,,,7.17,,8.96,11.11,20.42,8.96,36.54,8.96,16.820988,13.771605,20.549383,0.635,,15.563492,90.305199
