location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AL_01007,2021-04-22,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,4,1,2573,62,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-17,1,15.27,9.88,25.16,36.84,9.616667,1.433333,18.977778,0.0,,0.044444,50.272544
US_AL_01007,2021-04-23,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,5,0,2578,62,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,3,-16,,20.91,8.83,15.8,33.92,13.538889,6.783333,21.766667,0.0254,,4.144444,51.448745
US_AL_01007,2021-04-24,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,4,0,2582,62,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-10,,14.22,12.85,15.6,27.99,18.477778,12.955556,27.3,13.433778,,13.1,70.681945
US_AL_01007,2021-04-25,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,2584,62,,,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-16,,14.29,12.32,16.75,30.55,17.672222,11.566667,24.305556,31.5976,,9.855556,60.711827
US_AL_01007,2021-04-26,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2584,62,,3011,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-16,2,11.16,10.27,21.87,32.59,16.483333,7.988889,26.138889,0.0,,9.411111,61.288564
US_AL_01007,2021-04-27,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,4,0,2588,62,58,3069,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,22,-18,,15.35,7.67,23.02,37.01,20.105556,12.383333,28.566667,0.0,,12.533333,59.787601
US_AL_01007,2021-04-28,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,1,2591,63,55,3124,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-12,2,15.29,10.35,33.29,35.99,23.15,18.611111,28.766667,0.0,,16.344444,64.250183
US_AL_01007,2021-04-29,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,2593,63,58,3182,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-18,2,12.81,11.53,25.19,34.58,21.95,17.472222,27.138889,0.0,,17.744444,75.920856
US_AL_01007,2021-04-30,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2594,63,50,3232,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,14,-15,,12.65,,15.81,32.08,21.633333,18.427778,25.316667,0.084667,,15.211111,66.532542
US_AL_01007,2021-05-01,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,2596,63,34,3266,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,,12.66,10.13,14.18,34.44,19.194444,10.772222,27.733333,0.0,,9.0,50.565377
US_AL_01007,2021-05-02,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2596,63,0,3266,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-23,,20.28,9.18,20.28,26.07,19.711111,15.066667,26.472222,0.0,,11.844444,59.328114
US_AL_01007,2021-05-03,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2597,63,12,3278,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-19,,13.91,8.43,29.93,39.2,23.333333,20.172222,30.072222,1.5875,,19.9,80.34078
US_AL_01007,2021-05-04,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2597,63,13,3291,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,13,-21,,11.05,,19.13,27.21,24.288889,18.15,29.1,5.87375,,21.433333,87.614155
US_AL_01007,2021-05-05,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,7,0,2604,63,21,3312,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,1,10.91,6.98,20.95,33.17,19.755556,17.416667,23.883333,64.16675,,16.944444,83.328993
US_AL_01007,2021-05-06,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2604,63,1,3313,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-16,0,13.12,,22.16,37.54,17.411111,10.688889,23.688889,0.0508,,10.044444,61.473571
US_AL_01007,2021-05-07,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,1,2604,64,87,3400,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,15,-11,,14.25,,24.22,34.2,16.161111,9.727778,22.35,0.0254,,7.288889,55.51047
US_AL_01007,2021-05-08,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2605,64,57,3457,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-7,,10.98,,16.96,44.9,16.061111,8.266667,25.966667,0.0,,8.144444,58.312381
US_AL_01007,2021-05-09,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,2607,64,20,3477,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-21,,,,14.9,31.73,20.905556,13.811111,28.955556,0.0,,13.544444,61.286369
US_AL_01007,2021-05-10,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2607,64,5,3482,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-20,,18.11,15.52,26.3,42.68,20.938889,17.061111,26.022222,10.76325,,17.733333,82.946354
US_AL_01007,2021-05-11,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,2609,64,0,3482,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,22,-15,,15.19,8.02,26.16,44.3,19.85,17.144444,23.444444,11.317111,,17.077778,85.448894
US_AL_01007,2021-05-12,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,2612,64,24,3506,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-18,,10.54,7.03,24.6,31.63,18.5,15.15,22.283333,2.6035,,15.188889,81.419797
US_AL_01007,2021-05-13,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,2615,64,88,3594,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-19,1,16.05,10.7,25.41,27.64,16.416667,11.255556,22.938889,8.1534,,9.888889,65.581405
US_AL_01007,2021-05-14,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,15,0,2630,64,47,3641,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,13,-11,,14.63,8.02,23.12,32.08,16.516667,8.783333,24.65,0.4572,,8.777778,58.747804
US_AL_01007,2021-05-15,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,15,0,2645,64,37,3678,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-2,,16.55,,21.2,43.44,17.811111,9.6,26.083333,0.0,,9.733333,57.427602
US_AL_01007,2021-05-16,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,2647,64,12,3690,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,12.7,,17.09,37.6,19.361111,11.988889,27.066667,0.0,,11.088889,57.04904
US_AL_01007,2021-05-17,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2648,64,0,3690,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-11,1,15.1,8.2,21.14,40.99,20.483333,13.055556,28.172222,0.0,,12.855556,59.765258
US_AL_01007,2021-05-18,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,2651,64,32,3722,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,26,-12,,10.93,10.93,15.03,33.24,22.944444,19.555556,27.055556,0.0,,14.966667,60.249305
US_AL_01007,2021-05-19,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2652,64,0,3722,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-10,2,9.39,,25.5,35.78,23.833333,20.288889,29.055556,0.084667,,15.644444,58.940843
US_AL_01007,2021-05-20,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,4,0,2656,64,58,3780,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,2,12.46,7.84,29.99,36.91,23.833333,19.033333,28.972222,0.0,,14.533333,55.177175
US_AL_01007,2021-05-21,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2657,64,0,3780,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,9,-12,,18.36,8.0,24.01,36.72,23.483333,18.0,29.655556,0.0,,13.444444,52.398833
US_AL_01007,2021-05-22,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,-1,0,2656,64,28,3808,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-1,,9.41,,20.3,32.68,23.161111,17.344444,29.416667,0.0,,14.866667,57.72741
US_AL_01007,2021-05-23,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,2658,64,45,3853,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-19,,9.07,11.45,14.79,46.76,23.055556,15.0,31.244444,0.0,,15.533333,60.548242
US_AL_01007,2021-05-24,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2659,64,1,3854,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-15,,12.19,10.02,27.43,35.27,23.877778,16.166667,32.333333,0.0,,16.544444,61.291971
US_AL_01007,2021-05-25,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2660,64,14,3868,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,25,-17,,7.86,10.48,15.73,39.76,24.75,17.616667,32.127778,0.0,,17.2,60.473313
US_AL_01007,2021-05-26,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,2662,64,8,3876,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,1,11.76,,27.13,38.88,23.733333,16.483333,30.533333,0.0,,16.644444,63.094076
US_AL_01007,2021-05-27,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,4,0,2666,64,4,3880,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-12,2,13.39,10.04,19.67,43.1,24.127778,19.488889,30.933333,3.4036,,19.766667,76.798478
US_AL_01007,2021-05-28,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,-2,0,2664,64,7,3887,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,11,-11,,8.57,,15.34,27.06,24.622222,20.744444,30.3,1.298222,,20.577778,78.545414
US_AL_01007,2021-05-29,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2664,64,6,3893,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-15,,12.03,,19.87,30.33,19.988889,16.35,24.833333,11.373556,,15.455556,75.929338
US_AL_01007,2021-05-30,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2664,64,1,3894,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-29,,12.56,7.85,13.08,34.53,16.905556,11.283333,24.616667,0.0254,,10.822222,66.224149
US_AL_01007,2021-05-31,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2664,64,0,3894,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-68,,13.06,7.26,23.22,34.83,19.811111,11.977778,28.877778,0.0254,,12.533333,61.129551
US_AL_01007,2021-06-01,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2665,64,0,3894,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,35,-16,,15.27,8.98,19.32,35.93,22.811111,16.333333,30.811111,0.0508,,15.733333,62.076119
US_AL_01007,2021-06-02,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2665,64,10,3904,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,,15.62,7.81,21.6,47.79,24.227778,20.638889,29.766667,1.100667,,18.577778,70.419884
US_AL_01007,2021-06-03,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2665,64,-1,3903,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,10.47,8.65,28.23,30.96,23.938889,21.15,29.505556,0.705556,,20.255556,79.137867
US_AL_01007,2021-06-04,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2666,64,7,3910,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,19,-12,,12.37,7.79,19.25,39.87,22.733333,18.544444,27.766667,15.113,,19.611111,81.319141
US_AL_01007,2021-06-05,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2666,64,0,3910,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-2,,,,17.25,34.0,24.35,20.811111,29.016667,0.0,,21.0,80.183805
US_AL_01007,2021-06-06,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2666,64,9,3919,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-26,,14.8,,21.08,34.54,23.361111,20.744444,26.777778,1.665111,,21.822222,91.126683
US_AL_01007,2021-06-07,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2667,64,4,3923,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,9.46,7.74,19.34,37.39,23.533333,20.1,30.9,37.761333,,21.1,84.886308
US_AL_01007,2021-06-08,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,2669,64,1,3924,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,30,-13,,8.61,,24.01,35.33,23.766667,20.361111,30.7,21.815778,,21.255556,85.822849
US_AL_01007,2021-06-09,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2670,64,8,3932,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-16,,16.57,12.09,26.86,36.71,24.527778,21.755556,30.366667,6.208889,,22.511111,88.884401
US_AL_01007,2021-06-10,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2671,64,65,3997,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-13,,10.59,9.21,20.27,40.07,23.072222,20.394444,27.872222,12.869333,,21.388889,90.825924
US_AL_01007,2021-06-11,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,2673,64,36,4033,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,2,-11,,15.52,10.95,24.65,37.88,24.677778,21.972222,28.622222,9.680222,,22.211111,89.086938
US_AL_01007,2021-06-12,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2673,64,78,4111,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,9,,13.33,7.14,25.23,30.94,25.761111,21.966667,31.927778,8.212667,,22.844444,84.238395
US_AL_01007,2021-06-13,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2673,64,11,4122,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,7.26,,16.45,33.88,25.094444,20.033333,33.211111,7.676444,,21.544444,78.491127
US_AL_01007,2021-06-14,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,3,0,2676,64,14,4136,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-11,,11.79,10.38,38.68,35.38,25.744444,20.683333,33.783333,2.159,,22.011111,76.503679
US_AL_01007,2021-06-15,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,6,0,2682,64,2,4138,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,24,-11,,11.24,8.54,28.76,39.55,27.155556,20.9,33.283333,0.4064,,20.922222,67.992622
US_AL_01007,2021-06-16,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,2,0,2684,64,23,4161,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-12,2,7.0,8.87,31.28,34.55,24.022222,16.427778,31.133333,0.0,,15.088889,56.728731
US_AL_01007,2021-06-17,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2684,64,31,4192,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-10,,13.26,9.6,19.66,34.29,23.738889,15.95,31.45,0.0254,,16.122222,61.102602
US_AL_01007,2021-06-18,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2685,64,0,4192,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,17,-15,,11.82,,25.53,37.35,24.394444,17.577778,31.966667,0.0,,18.055556,65.591685
US_AL_01007,2021-06-19,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2685,64,40,4232,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-7,,,,18.57,27.85,23.455556,21.438889,26.922222,0.381,,21.211111,87.066816
US_AL_01007,2021-06-20,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2685,64,4,4236,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-27,,12.72,,29.84,30.82,24.522222,20.8,31.222222,78.6765,,21.211111,81.274192
US_AL_01007,2021-06-21,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2685,64,2,4238,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-14,,14.85,6.99,30.57,28.39,26.1,23.416667,30.222222,3.27025,,22.966667,82.58702
US_AL_01007,2021-06-22,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2685,64,198,4436,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,18,-12,,11.97,8.42,30.58,41.22,24.077778,21.538889,27.977778,6.477,,19.877778,75.649818
US_AL_01007,2021-06-23,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,1,0,2686,64,15,4451,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-11,3,,,22.91,43.01,22.877778,16.938889,30.061111,2.765778,,17.388889,70.410139
US_AL_01007,2021-06-24,ChIJEdvIA8szj4gRU_XpIL_1cSw,Q461204,geoId/01007,US,United States of America,AL,Alabama,01007,Bibb County,US,USA,2,0,0,2686,64,86,4537,22550,12056,10494,2516,2595,3126,3132,3117,3142,2497,1645,780,1848760,32.997778,-87.126389,75,1612,73.55,,,-10,,14.37,6.73,29.18,37.71,25.661111,20.572222,31.711111,0.0,,20.322222,71.381338
