location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_NM_35023,2020-06-17,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,23,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,0,,26.569444,15.256944,34.951389,0.0,2.404762,22.051292
US_NM_35023,2020-06-18,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,23,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-12,,26.284722,14.791667,34.708333,0.0,-2.587302,15.292707
US_NM_35023,2020-06-19,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,3,0,26,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-20,,25.590278,13.791667,34.791667,0.0,-4.97619,13.755433
US_NM_35023,2020-06-20,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,26,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-14,,25.909722,13.618056,35.4375,0.0,-4.936508,13.758799
US_NM_35023,2020-06-21,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,2,0,28,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-17,,26.819444,14.541667,36.284722,0.0,-1.126984,16.951813
US_NM_35023,2020-06-22,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,11,0,39,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-6,,28.722222,16.388889,37.479167,0.0,-1.960317,13.600635
US_NM_35023,2020-06-23,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,39,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-5,,28.736111,16.847222,37.847222,0.0,-1.015873,14.418217
US_NM_35023,2020-06-24,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,39,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-9,,28.944444,17.583333,38.261905,0.0,1.714286,18.015475
US_NM_35023,2020-06-25,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,1,0,40,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-14,,28.777778,17.479167,38.048611,0.0,3.142857,20.594631
US_NM_35023,2020-06-26,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,-1,0,39,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-16,,29.111111,17.75,38.277778,0.09525,-0.626984,15.413743
US_NM_35023,2020-06-27,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,7,0,46,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-7,,28.159722,19.430556,37.284722,0.0,2.793651,20.002045
US_NM_35023,2020-06-28,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,46,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-9,,25.645833,18.541667,34.284722,0.6985,7.039683,30.772826
US_NM_35023,2020-06-29,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,3,0,49,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-10,,26.381944,19.027778,32.993056,0.0,5.833333,27.366373
US_NM_35023,2020-06-30,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,49,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-8,,26.131944,18.125,32.840278,0.0,7.388889,30.488457
US_NM_35023,2020-07-01,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,49,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-6,,25.284722,16.166667,33.222222,0.508,4.52381,27.17148
US_NM_35023,2020-07-02,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,5,0,54,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-1,,24.013889,16.944444,32.743056,3.20675,11.277778,47.069609
US_NM_35023,2020-07-03,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,54,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-10,,25.611111,17.819444,35.173611,1.93675,10.904762,41.093112
US_NM_35023,2020-07-04,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,4,0,58,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-24,,28.569444,18.472222,37.159722,0.0,9.595238,31.156309
US_NM_35023,2020-07-05,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,1,0,59,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-19,,29.513889,19.840278,37.972222,0.0,7.801587,26.378611
US_NM_35023,2020-07-06,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,1,0,60,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-17,,30.736111,20.555556,37.770833,0.03175,5.515873,20.70757
US_NM_35023,2020-07-07,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,1,0,61,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-18,,29.701389,19.493056,38.180556,0.0,5.769841,22.679896
US_NM_35023,2020-07-08,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,1,0,62,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-11,,30.131944,19.840278,38.746032,0.127,7.253968,24.375184
US_NM_35023,2020-07-09,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,2,0,64,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-14,,30.444444,20.416667,38.618056,0.0,8.214286,26.101027
US_NM_35023,2020-07-10,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,8,0,72,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-32,,31.388889,22.270833,40.150794,0.03175,8.857143,25.341415
US_NM_35023,2020-07-11,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,72,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-24,,31.638889,22.409722,40.451389,2.921,8.595238,24.828046
US_NM_35023,2020-07-12,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,72,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-26,,30.729167,20.444444,40.625,1.9685,7.746032,24.512433
US_NM_35023,2020-07-13,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,2,0,74,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-20,,31.847222,20.888889,40.451389,0.09525,7.492063,22.672781
US_NM_35023,2020-07-14,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,1,0,75,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-19,,30.215278,21.916667,39.125,0.09525,10.333333,29.194369
US_NM_35023,2020-07-15,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,75,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-14,,28.569444,20.201389,37.534722,0.6985,11.047619,33.701004
US_NM_35023,2020-07-16,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,1,0,76,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-18,,26.993056,18.861111,36.472222,0.762,11.571429,37.91861
US_NM_35023,2020-07-17,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,1,0,77,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-26,,26.743056,19.409722,35.979167,1.61925,12.150794,40.027942
US_NM_35023,2020-07-18,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,1,0,78,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-23,,28.083333,20.270833,35.854167,0.0,10.849206,34.836567
US_NM_35023,2020-07-19,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,78,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-16,,28.097222,20.069444,35.645833,0.8255,11.404762,35.972784
US_NM_35023,2020-07-20,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,78,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-13,,27.611111,20.430556,35.625,1.9685,10.706349,35.990764
US_NM_35023,2020-07-21,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,2,0,80,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-19,,27.465278,20.541667,35.75,0.09525,10.404762,36.266287
US_NM_35023,2020-07-22,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,1,0,81,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-16,,24.0625,19.284722,34.388889,2.69875,14.968254,56.76526
US_NM_35023,2020-07-23,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,3,0,84,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-24,,22.5625,18.375,30.006944,5.842,16.5,68.502846
US_NM_35023,2020-07-24,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,1,0,85,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-30,,22.420635,18.293651,28.698413,3.338286,16.944444,69.757444
US_NM_35023,2020-07-25,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,85,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-25,,22.833333,18.206349,30.650794,2.322286,16.407407,66.569671
US_NM_35023,2020-07-26,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,85,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-27,,25.069444,18.243056,33.479167,0.635,15.460317,55.115473
US_NM_35023,2020-07-27,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,85,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-20,,25.319444,18.590278,33.590278,4.971143,15.547619,54.361297
US_NM_35023,2020-07-28,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,85,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-21,,26.736111,19.145833,35.402778,0.0635,13.388889,43.302193
US_NM_35023,2020-07-29,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,85,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-19,,28.833333,19.452381,37.809524,1.197429,11.824074,34.824268
US_NM_35023,2020-07-30,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,85,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-18,,29.968254,19.928571,39.809524,0.0,8.342593,25.696556
US_NM_35023,2020-07-31,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,85,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-29,,30.590278,20.590278,39.520833,0.0,8.595238,26.676348
US_NM_35023,2020-08-01,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,3,0,88,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-16,,29.013889,19.361111,37.722222,0.15875,9.75,29.965349
US_NM_35023,2020-08-02,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,88,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-20,,26.75,18.229167,36.972222,2.032,12.722222,42.361087
US_NM_35023,2020-08-03,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,88,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-18,,27.034722,18.861111,36.618056,3.81,11.571429,38.322714
US_NM_35023,2020-08-04,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,88,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-19,,28.111111,19.013889,36.777778,2.667,10.507937,33.505507
US_NM_35023,2020-08-05,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,88,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-17,,28.229167,18.819444,36.944444,0.635,9.111111,30.910429
US_NM_35023,2020-08-06,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,1,0,89,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-15,,28.375,18.875,36.347222,0.0,7.714286,28.225765
US_NM_35023,2020-08-07,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,89,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-27,,27.81746,19.555556,35.587302,0.0,8.333333,29.43841
US_NM_35023,2020-08-08,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,1,0,90,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-18,,27.4375,18.361111,36.145833,0.0,10.18254,34.301249
US_NM_35023,2020-08-09,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,90,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-21,,28.194444,18.868056,36.604167,1.9685,9.603175,31.362503
US_NM_35023,2020-08-10,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,90,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-21,,28.791667,18.388889,37.631944,0.0,7.365079,26.469224
US_NM_35023,2020-08-11,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,90,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-19,,30.388889,21.487654,37.888889,0.056444,6.048611,23.716356
US_NM_35023,2020-08-12,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,90,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-16,,29.520833,21.576389,38.090278,0.0,8.81746,28.122618
US_NM_35023,2020-08-13,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,90,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-23,,30.765432,22.388889,38.635802,0.762,8.708333,26.235459
US_NM_35023,2020-08-14,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,90,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-27,,30.6875,21.506944,39.173611,0.0,8.507937,25.029791
US_NM_35023,2020-08-15,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,90,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-14,,30.125,20.763889,39.541667,0.381,8.944444,27.695609
US_NM_35023,2020-08-16,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,90,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,-21,,29.111111,19.854167,38.9375,5.30225,9.285714,29.179336
US_NM_35023,2020-08-17,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,3,0,93,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,27.861111,19.305556,37.145833,0.73025,9.801587,31.915446
US_NM_35023,2020-08-18,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,93,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,27.013889,18.270833,35.805556,0.0,8.706349,32.157331
US_NM_35023,2020-08-19,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,93,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,28.08642,18.728395,36.487654,0.0,5.604167,24.326015
US_NM_35023,2020-08-20,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,93,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,29.173611,18.784722,38.305556,0.0,7.626984,26.74619
US_NM_35023,2020-08-21,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,93,0,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,27.851852,20.567901,36.037037,1.0795,9.541667,31.954323
US_NM_35023,2020-08-22,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,1,93,1,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,28.326389,19.756944,36.979167,0.03175,11.444444,35.191226
US_NM_35023,2020-08-23,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,93,1,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,28.520833,19.263889,37.208333,3.71475,9.97619,31.731065
US_NM_35023,2020-08-24,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,93,1,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,28.25,19.277778,37.263889,0.4445,9.460317,30.510595
US_NM_35023,2020-08-25,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,93,1,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,28.333333,18.618056,36.368056,0.0,8.015873,27.901618
US_NM_35023,2020-08-26,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,93,1,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,27.791667,17.854167,36.090278,0.0,5.134921,23.787861
US_NM_35023,2020-08-27,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,4,0,97,1,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,28.416667,17.583333,37.486111,0.0,6.325397,24.608471
US_NM_35023,2020-08-28,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,97,1,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,28.756944,19.798611,37.354167,0.03175,7.31746,25.884949
US_NM_35023,2020-08-29,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,97,1,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,28.055556,19.52381,36.793651,0.798286,11.157407,35.618764
US_NM_35023,2020-08-30,ChIJxcpqqxUN2YYRCZLV8w7cpRA,Q489613,geoId/35023,US,United States of America,NM,New Mexico,35023,Hidalgo County,US,USA,2,0,0,97,1,,,4298,2144,2154,580,519,525,423,410,626,597,374,244,1832196,31.92,-108.71,8925,79.75,,,,24.515873,19.68254,32.539683,7.438571,14.305556,53.988646
