location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21199,2020-07-02,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,5,0,99,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,28,31,-31,4,2.67,5.87,8.01,5.34,17.49,4.94,9.21,6.14,2.54,2.0,6.81,3.87,2.27,2.8,3.6,,6.41,5.07,2.54,3.2,2.27,5.07,2.14,12.68,5.87,4.14,2.8,4.14,4.41,3.47,4.81,5.21,2.67,4.41,2.14,3.2,10.55,27.9,4.81,3.2,13.62,3.07,5.74,6.81,4.14,2.67,4.41,40.72,2.14,1.87,2.8,5.21,11.88,,,4.0,5.74,4.94,5.61,3.2,2.0,3.2,,24.3,19.177778,30.916667,0.254,,19.938889,76.80435
US_KY_21199,2020-07-03,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,1,0,100,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,20,27,-50,9,,4.19,9.36,3.63,12.71,,6.84,6.71,2.51,3.07,4.47,4.19,5.17,4.05,3.07,4.33,6.01,5.59,2.38,5.03,,4.33,2.65,10.2,4.47,,4.19,2.65,5.17,2.79,5.31,4.05,,5.45,2.1,4.33,9.22,22.49,5.73,3.21,11.87,4.75,4.75,6.71,,,4.89,36.6,2.1,3.21,2.23,3.91,12.29,2.1,,2.65,7.4,4.61,4.89,4.61,3.49,3.35,1.96,24.238889,16.794444,31.622222,0.0,,17.9,67.940039
US_KY_21199,2020-07-04,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,0,0,100,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,-2,16,-21,,,5.17,8.52,3.04,15.52,,9.43,5.02,,2.28,5.78,3.65,,3.8,4.11,2.43,7.0,4.72,4.11,3.19,3.8,5.02,,8.21,5.48,3.19,,4.41,3.96,3.19,4.56,3.65,,3.5,2.28,3.04,6.39,24.8,3.96,3.8,12.47,4.72,3.8,5.02,3.04,2.74,6.08,36.97,2.74,3.5,,4.26,11.56,2.13,,2.74,6.54,5.17,5.63,2.74,,2.74,,25.322222,17.566667,32.877778,0.0,,18.922222,67.949195
US_KY_21199,2020-07-05,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,0,0,100,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,9,11,-16,,3.42,6.03,6.99,6.03,14.93,2.19,6.71,7.12,,2.33,4.79,5.62,2.19,5.2,7.94,3.42,8.22,4.79,4.93,3.01,,4.66,3.42,9.86,4.79,,3.15,7.53,4.38,2.33,4.25,5.48,,5.48,,3.15,7.4,31.77,4.93,2.74,16.43,2.33,4.38,4.25,3.7,2.88,7.26,44.38,3.83,2.88,,5.62,15.07,,,,10.27,5.2,4.79,2.88,3.42,3.42,2.05,25.077778,18.355556,32.688889,0.0,,20.227778,74.932674
US_KY_21199,2020-07-06,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,17,0,117,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,14,10,-31,7,2.8,6.74,8.65,5.09,16.15,2.04,9.16,4.83,3.31,5.09,6.36,7.38,2.16,2.8,4.2,3.94,4.71,4.71,2.67,3.56,2.54,7.12,3.05,11.57,5.09,3.18,3.82,5.85,6.49,4.96,5.98,4.58,,5.34,2.67,4.96,10.05,27.47,6.23,2.42,13.23,2.54,5.85,5.09,2.54,2.8,7.76,42.23,2.16,2.16,2.29,3.69,13.23,,1.78,6.11,9.41,6.23,4.2,2.67,3.94,4.33,,25.394444,19.738889,32.866667,1.439333,,20.894444,76.313259
US_KY_21199,2020-07-07,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,2,0,119,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,15,14,-31,5,2.08,3.37,10.12,5.06,14.14,2.46,10.9,7.13,3.11,3.11,7.39,4.8,,3.76,2.98,3.11,6.88,3.5,4.41,5.58,1.95,7.39,2.21,11.55,5.32,3.5,4.41,6.75,4.54,2.21,4.41,4.93,2.08,5.32,2.72,4.41,10.9,28.15,7.0,2.6,12.71,2.85,5.58,6.49,3.5,2.33,6.49,44.63,2.6,2.6,3.37,5.45,12.45,,,4.28,8.3,5.97,5.32,4.28,2.85,6.1,2.85,24.855556,20.011111,31.883333,0.036286,,20.411111,76.509298
US_KY_21199,2020-07-08,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,2,0,121,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,9,12,-29,6,3.27,6.54,7.07,4.45,15.84,3.01,9.03,7.07,4.45,2.49,6.54,4.19,3.4,3.53,3.79,2.49,8.24,3.53,2.75,4.19,2.36,5.89,1.96,12.83,5.5,2.75,3.01,7.2,6.28,1.83,6.41,5.24,,4.58,3.67,3.27,10.73,27.22,4.71,5.24,15.18,3.79,6.54,4.97,3.93,1.83,5.76,48.95,3.14,3.4,3.27,6.94,14.4,2.49,,1.96,7.98,8.64,5.1,2.49,4.32,3.67,,25.483333,19.988889,32.466667,0.0,,21.122222,77.091226
US_KY_21199,2020-07-09,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,5,0,126,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,12,20,-29,5,,6.27,8.75,4.96,16.33,2.35,8.23,3.92,4.18,4.57,5.75,3.79,2.61,3.66,1.83,3.4,9.67,,3.66,3.66,2.74,4.05,4.44,11.76,5.22,3.27,2.61,5.36,4.96,3.0,4.57,3.66,1.83,5.09,,3.79,9.8,28.22,9.14,4.31,11.37,2.48,5.49,5.36,4.18,3.13,6.53,40.63,,3.27,3.13,5.49,10.71,3.53,,2.87,6.79,7.05,6.27,1.83,1.83,2.61,2.09,25.427778,19.388889,33.483333,1.55575,,20.916667,76.32067
US_KY_21199,2020-07-10,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,5,0,131,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,0,7,-29,7,,7.57,6.37,7.04,14.08,2.92,8.63,5.98,3.32,2.66,6.11,5.31,2.12,3.32,3.98,4.65,8.9,3.32,4.91,4.65,4.25,7.3,3.19,8.63,4.51,2.52,3.72,6.91,3.45,3.05,4.65,4.91,2.26,4.78,3.45,2.26,9.16,26.16,6.11,3.72,14.34,3.32,4.65,7.17,3.19,,7.04,43.95,2.26,4.12,1.99,5.98,13.54,2.39,,2.79,6.11,5.84,5.44,2.66,3.45,2.39,3.05,26.027778,20.411111,32.405556,0.5588,,21.683333,77.119671
US_KY_21199,2020-07-11,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,4,0,135,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,2,13,-10,,2.69,5.1,9.78,2.41,13.89,2.27,7.51,5.53,3.97,2.41,4.54,3.26,,2.41,5.39,3.83,8.22,3.69,3.54,3.97,,4.68,2.41,8.08,3.69,3.54,4.39,4.68,3.69,3.4,4.96,4.96,,5.96,2.55,2.98,8.37,29.21,6.66,2.98,14.89,2.55,3.97,5.81,3.4,,7.94,39.56,,2.41,,5.39,14.04,,,,6.95,4.11,4.11,3.12,2.41,4.11,2.84,24.527778,18.177778,30.422222,0.0254,,18.15,67.821223
US_KY_21199,2020-07-12,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,2,0,137,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,6,11,-14,,2.63,5.68,9.01,4.85,17.6,2.36,9.43,5.13,3.19,2.08,6.1,4.57,3.46,3.19,3.33,4.3,8.73,4.16,5.54,3.88,2.5,5.13,2.5,8.87,5.54,,2.91,6.24,5.54,2.5,4.57,6.24,,4.43,4.16,3.19,7.35,28.27,5.96,4.3,14.14,4.3,3.46,3.88,3.74,2.36,8.87,44.77,2.36,2.77,2.77,8.04,13.72,,,,7.48,4.85,3.6,3.05,2.77,3.33,3.88,23.088889,17.888889,29.366667,2.032,,17.827778,72.425285
US_KY_21199,2020-07-13,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,9,0,146,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,9,10,-28,6,2.33,5.95,9.71,7.51,17.73,3.11,9.19,6.34,4.66,2.85,6.73,4.53,3.24,3.62,1.81,3.75,9.71,3.88,3.75,2.33,3.11,6.73,3.62,8.93,5.82,3.24,2.07,4.79,7.25,3.11,6.6,4.79,4.14,4.53,1.81,4.01,12.42,33.26,6.34,3.49,14.75,3.37,6.08,6.47,4.14,2.59,7.12,41.41,2.98,,2.46,4.79,9.45,3.88,,2.72,6.47,4.14,5.57,3.37,4.14,3.75,1.81,22.705556,16.744444,29.855556,0.508,,18.072222,75.235544
US_KY_21199,2020-07-14,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,3,0,149,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,10,12,-30,5,2.74,6.39,10.04,5.74,16.3,2.87,10.04,5.74,3.91,2.48,6.26,4.43,2.35,4.7,,3.13,8.21,2.35,4.04,4.56,2.87,4.43,4.56,11.87,4.96,3.13,4.04,7.3,6.78,2.09,4.83,4.83,1.96,4.43,2.22,3.65,11.08,29.86,6.26,4.56,13.82,3.39,5.09,6.52,1.96,2.35,5.22,45.12,1.96,2.87,2.74,6.26,11.35,3.26,2.35,2.87,7.82,6.0,5.74,4.7,3.13,3.0,2.09,23.305556,15.522222,31.244444,0.0,,16.661111,66.421059
US_KY_21199,2020-07-15,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,1,0,150,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,4,14,-30,6,2.47,8.46,9.38,4.56,14.06,2.6,9.38,6.64,3.26,2.34,5.34,4.82,1.82,3.91,2.6,4.04,8.34,2.6,5.99,4.95,2.87,5.47,2.87,12.24,4.3,4.43,3.52,5.6,5.21,,5.6,4.3,2.87,3.78,4.69,3.78,11.2,27.74,9.12,3.26,14.32,,7.42,6.38,3.12,3.78,5.21,46.75,3.39,3.12,3.12,4.82,11.98,4.17,,3.0,5.73,6.25,5.6,3.52,3.26,4.82,2.73,24.783333,16.211111,33.483333,0.0,,17.45,63.926456
US_KY_21199,2020-07-16,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,5,0,155,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,5,14,-31,7,3.77,4.29,8.31,5.71,16.5,3.25,8.57,4.93,2.99,3.9,7.4,5.33,2.47,4.68,3.25,2.99,8.18,2.34,3.38,4.55,2.34,6.62,2.6,9.35,3.77,3.77,,5.07,4.68,,3.64,3.12,2.47,4.55,2.6,2.34,10.65,31.17,7.4,2.08,12.86,3.9,5.84,6.1,4.93,1.82,4.81,40.26,2.21,2.73,,5.2,13.77,2.73,,3.38,6.49,5.2,6.49,3.25,3.12,2.73,2.6,26.966667,20.411111,33.316667,0.0,,20.894444,69.667393
US_KY_21199,2020-07-17,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,9,0,164,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,-2,9,-32,9,1.83,4.58,7.6,3.67,15.72,,7.99,5.63,4.72,2.23,4.58,4.45,,3.8,3.14,3.27,8.25,4.45,3.8,3.27,2.62,5.5,2.23,10.48,3.8,3.01,3.27,4.85,4.06,3.54,4.45,4.85,1.97,4.06,2.75,3.14,8.91,30.78,5.37,3.67,12.97,2.49,6.29,5.89,3.93,,4.58,38.38,3.41,3.27,2.1,4.19,11.92,2.88,,2.49,5.89,5.63,5.24,2.36,3.01,2.62,,25.972222,21.161111,32.238889,1.0795,,22.266667,80.476659
US_KY_21199,2020-07-18,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,4,0,168,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,2,15,-14,,2.29,6.71,8.14,5.29,15.57,,9.43,6.0,3.71,2.86,5.0,4.57,2.0,3.71,2.29,3.0,8.28,3.57,3.86,5.0,,6.29,2.86,9.0,3.43,2.29,5.57,5.14,3.71,2.29,4.43,3.71,2.86,4.43,2.71,3.14,9.57,28.14,7.57,2.57,11.28,,3.71,3.57,,2.14,4.29,42.56,2.86,3.29,2.0,3.86,13.28,,,,7.29,5.57,6.0,2.71,4.14,3.14,2.57,26.372222,20.483333,33.461111,0.0,,21.594444,75.183401
US_KY_21199,2020-07-19,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,11,0,179,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,7,19,-15,,4.5,4.22,9.42,3.94,14.77,,7.88,6.19,4.36,,5.49,3.52,3.23,3.38,3.66,,8.86,3.52,4.36,4.78,2.95,5.63,2.11,9.28,4.22,2.25,2.67,7.74,4.78,3.1,4.22,5.06,3.52,5.63,2.39,4.64,9.56,26.02,6.33,2.53,12.38,3.94,5.63,4.22,,3.23,5.34,40.23,2.25,3.38,4.78,3.94,10.97,2.95,1.97,,7.88,1.97,3.8,2.11,3.8,4.36,2.11,27.233333,20.961111,33.383333,0.2794,,21.627778,71.625158
US_KY_21199,2020-07-20,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,3,0,182,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,6,11,-31,7,1.82,6.49,9.35,4.03,17.27,2.21,10.91,5.33,3.12,3.25,5.33,4.29,,3.12,3.77,4.16,8.31,4.67,4.55,2.86,4.29,6.75,2.47,11.56,5.2,3.64,3.38,6.49,5.58,,4.93,3.25,3.25,6.36,3.9,4.03,7.4,30.78,8.18,3.64,13.25,,6.75,5.84,3.64,2.47,4.67,48.31,3.25,3.77,2.86,6.75,12.73,2.21,1.95,4.03,7.53,4.55,7.66,3.51,3.77,4.67,1.95,26.722222,21.316667,33.583333,0.0,,21.816667,74.752671
US_KY_21199,2020-07-21,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,10,0,192,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,7,10,-30,6,2.35,5.61,6.26,3.78,15.26,,10.17,7.56,4.43,2.74,4.3,3.13,,5.22,2.22,2.22,7.82,3.0,6.78,3.0,3.39,6.78,3.52,12.65,4.43,2.87,4.3,6.65,6.39,2.87,5.22,3.52,4.17,4.96,2.61,4.69,11.61,29.47,6.39,2.61,14.86,2.87,6.65,6.91,4.04,2.09,6.78,42.51,4.3,1.96,,5.35,11.08,2.22,,2.61,7.56,6.0,5.87,3.0,2.22,3.0,,26.405556,20.622222,33.983333,0.0,,21.066667,72.646344
US_KY_21199,2020-07-22,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,8,0,200,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,1,10,-29,7,2.12,7.31,9.03,4.92,16.21,2.12,8.9,5.58,5.71,3.98,6.51,5.18,1.99,3.19,,1.99,9.96,3.59,5.31,3.72,3.85,3.98,2.52,7.97,4.78,4.38,4.78,6.51,4.52,2.66,5.05,3.98,,5.18,3.19,5.31,11.82,30.68,8.63,3.72,11.56,4.38,4.92,6.78,3.59,2.66,6.38,44.5,,3.06,3.06,3.85,11.56,3.59,3.59,3.45,5.98,6.51,5.71,4.38,2.12,3.98,4.38,25.944444,20.638889,32.866667,1.143,,20.9,73.982556
US_KY_21199,2020-07-23,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,5,0,205,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,3,11,-28,7,,4.76,8.5,4.25,15.96,2.45,6.18,8.63,3.86,2.45,5.67,3.35,2.06,2.83,2.7,3.99,7.34,4.51,3.6,3.35,4.25,5.28,3.48,9.4,5.92,4.25,3.6,5.15,3.35,,5.15,3.86,1.93,4.76,2.83,4.51,11.2,28.71,6.82,3.48,14.68,5.02,4.89,5.67,3.48,2.06,5.67,44.29,2.19,1.8,2.06,6.57,13.9,2.06,2.06,3.48,8.24,6.31,5.67,3.35,3.09,3.86,4.63,24.401235,21.660494,29.851852,2.721429,,21.58642,84.387425
US_KY_21199,2020-07-24,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,7,0,212,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,-1,8,-30,8,,4.21,7.5,3.95,16.71,2.1,11.45,7.63,2.63,3.95,6.05,3.55,,2.9,,3.55,7.89,3.68,4.34,4.47,2.5,5.13,2.5,11.45,4.21,2.76,2.76,5.66,4.34,1.97,4.34,3.16,2.9,5.92,2.5,3.03,9.61,27.63,6.84,1.97,14.08,,6.32,5.92,3.29,1.84,5.79,41.58,2.24,3.82,2.24,4.47,12.5,2.1,,2.9,6.97,5.39,5.26,3.82,2.76,4.21,,24.753086,20.5,31.333333,4.608286,,21.179012,80.818907
US_KY_21199,2020-07-25,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,8,0,220,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,16,17,-12,,1.95,6.12,7.09,5.14,12.1,,9.18,5.01,,3.06,6.26,4.59,2.92,2.78,3.06,3.2,7.65,4.73,3.06,5.28,3.34,5.42,2.5,8.9,5.7,2.92,3.48,5.98,3.2,2.23,4.17,4.45,,6.12,2.23,3.89,9.32,24.2,5.84,2.09,11.4,2.09,4.31,4.59,,3.34,3.89,41.02,2.36,4.87,2.5,4.17,8.48,1.95,,2.23,6.81,5.01,5.28,4.03,3.62,3.62,,24.401235,19.765432,31.567901,0.0635,,20.598765,79.860332
US_KY_21199,2020-07-26,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,5,0,225,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,7,9,-16,,2.37,4.6,7.8,4.74,13.93,2.93,10.03,5.71,2.23,2.09,6.27,3.06,,3.2,3.34,5.57,9.33,4.32,4.74,3.76,1.95,5.29,3.06,10.31,2.37,2.51,4.18,6.97,3.62,,5.57,5.85,1.95,3.76,2.79,4.32,7.94,25.5,6.41,4.18,12.12,4.6,4.6,3.9,4.32,1.95,5.16,44.16,3.34,2.93,2.09,4.88,12.4,3.34,,2.65,6.27,4.6,4.32,3.48,2.37,4.46,4.32,25.395062,20.345679,32.246914,0.03175,,21.32716,78.374897
US_KY_21199,2020-07-27,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,15,0,240,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,5,9,-29,7,2.68,4.59,7.78,5.23,14.29,3.19,8.67,8.93,3.57,3.95,6.76,3.57,2.93,3.19,,3.95,7.02,4.97,,3.19,2.3,5.36,2.81,10.97,6.25,2.93,2.81,6.38,5.74,2.81,3.83,1.91,2.17,4.21,2.68,3.57,9.44,25.89,7.27,2.93,13.65,2.81,5.36,5.61,2.17,2.68,6.63,40.82,2.42,3.7,3.83,5.36,12.12,2.68,,,7.91,4.21,5.36,4.34,2.93,2.93,,25.922222,21.1,32.483333,2.7305,,21.3,75.886039
US_KY_21199,2020-07-28,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,8,0,248,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,8,10,-28,7,,6.81,10.02,3.47,15.03,3.6,7.45,19.78,2.31,4.11,6.29,4.88,2.57,3.47,1.93,3.47,8.99,4.5,3.98,4.75,3.08,5.91,3.08,14.26,3.73,3.47,4.37,6.17,6.29,2.44,4.37,4.62,,4.24,2.18,2.83,11.05,27.23,7.32,3.73,12.59,2.83,4.24,7.32,4.11,3.34,6.29,41.37,2.31,2.96,,4.88,11.43,1.93,,4.37,6.29,5.39,4.88,3.08,3.21,4.24,1.8,24.972222,21.444444,30.761111,4.499429,,21.6,81.836995
US_KY_21199,2020-07-29,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,9,0,257,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,1,13,-28,6,2.6,6.89,7.67,5.46,16.0,2.6,9.5,14.31,3.77,2.99,8.71,5.85,1.82,3.9,2.08,4.94,10.54,4.29,5.98,5.59,5.46,4.55,3.38,11.19,5.46,3.25,4.29,7.54,5.07,2.86,4.42,3.51,2.34,5.98,2.6,2.99,10.02,32.39,7.54,3.25,10.54,3.51,4.68,6.11,3.64,4.68,6.11,42.8,1.82,2.34,2.47,5.2,10.67,2.08,,3.12,8.06,4.68,6.5,4.42,3.12,3.51,1.82,25.511111,20.822222,32.111111,3.6576,,21.711111,79.831725
US_KY_21199,2020-07-30,ChIJq-RDKfrIQogRSTapYRjXqOQ,Q506309,geoId/21199,US,United States of America,KY,Kentucky,21199,Pulaski County,US,USA,2,8,0,265,2,,,64314,31376,32938,7670,8022,7379,7486,8272,9136,8303,5456,2590,1846579,37.1,-84.58,1754,74.784615,2,14,-30,7,4.36,8.59,7.31,3.97,16.15,2.95,9.23,13.33,2.82,2.31,7.82,4.61,4.23,2.44,2.82,4.49,7.82,5.77,2.95,4.49,,5.77,2.31,12.56,6.67,4.23,3.2,5.25,4.36,2.31,5.13,4.49,2.56,5.51,3.2,3.46,10.89,29.86,8.84,3.59,11.92,4.49,6.02,6.02,4.1,2.44,7.69,46.91,,2.05,3.33,4.36,11.02,2.95,,3.46,5.25,5.13,5.64,3.97,2.56,4.61,2.56,25.038889,21.561111,30.444444,0.508,,22.627778,86.635267
