location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40135,2022-04-11,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10618,104,1,16706,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,15,8,,17,4,5,5.43,4.72,12.05,7.79,6.14,5.43,7.09,3.54,5.67,10.87,3.54,7.09,3.31,3.78,,8.74,22.2,4.49,7.56,6.38,3.31,5.43,40.16,6.14,9.45,4.02,7.32,4.96,18.938889,14.333333,24.455556,9.567333,,14.505556,76.014219
US_OK_40135,2022-04-12,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10618,104,16,16722,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,18,-3,,35,4,3,5.03,6.46,18.44,8.86,5.75,5.99,7.66,5.27,5.03,10.54,5.03,4.31,,4.07,3.59,7.18,23.94,7.9,8.62,5.03,5.51,7.18,39.03,4.55,6.94,7.66,3.35,4.55,20.227778,14.4,25.861111,8.001,,16.661111,80.153713
US_OK_40135,2022-04-13,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10618,104,7,16729,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,19,2,,25,5,2,6.14,6.37,12.28,7.5,5.69,6.14,6.82,4.32,5.46,8.41,6.14,4.09,4.32,,3.87,7.96,22.52,6.14,7.05,4.32,4.78,5.46,41.16,5.0,7.96,7.73,7.73,5.46,17.905556,8.883333,23.172222,0.0,,12.566667,71.314667
US_OK_40135,2022-04-14,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,4,0,10622,104,15,16744,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,31,10,,72,4,0,,3.45,8.87,13.31,5.92,7.89,6.9,3.45,5.92,10.35,,,,3.94,3.94,9.37,26.62,5.92,10.85,6.66,5.42,3.94,45.35,5.92,7.15,5.18,7.39,8.13,9.738889,0.688889,19.983333,21.4376,,-0.961111,47.342679
US_OK_40135,2022-04-15,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10622,104,1,16745,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,28,15,,111,-22,6,,11.0,16.8,8.25,7.64,5.19,7.33,10.69,5.19,8.55,4.89,4.89,,5.8,,11.61,19.25,,9.47,5.5,4.58,,40.32,9.16,8.25,5.5,6.72,8.25,16.805556,8.661111,25.794444,0.0,,5.766667,48.300151
US_OK_40135,2022-04-16,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10622,104,22,16767,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,15,9,,102,11,3,6.11,7.64,14.97,5.5,5.8,4.89,5.19,,,7.33,,,4.28,,,9.47,21.39,5.5,8.86,,,,39.41,,10.39,8.25,4.28,5.8,15.894444,10.833333,23.333333,6.688667,,12.494444,80.391084
US_OK_40135,2022-04-17,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10622,104,0,16767,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,0,,,133,-5,,5.02,7.22,11.3,5.96,6.91,4.71,11.93,5.96,8.16,9.1,4.39,5.02,,,,10.04,22.29,6.91,8.16,,4.39,10.67,42.69,6.59,9.1,6.91,8.79,7.85,12.372222,10.077778,15.355556,4.205111,,7.611111,73.130977
US_OK_40135,2022-04-18,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10622,104,0,16767,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,20,0,,61,0,5,8.5,6.0,13.0,8.75,6.25,12.5,8.75,3.5,,13.75,7.25,5.5,4.0,4.25,5.0,12.5,24.76,5.0,7.75,6.25,4.0,5.75,43.51,,9.25,6.75,8.25,5.75,10.966667,6.161111,17.533333,1.27,,4.077778,62.606216
US_OK_40135,2022-04-19,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10622,104,5,16772,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,16,-4,,69,4,2,5.6,7.31,14.61,9.5,4.63,3.9,6.82,3.65,5.12,10.72,6.33,7.79,,6.09,4.87,11.45,21.19,6.58,11.45,5.85,4.63,8.53,40.92,6.58,6.58,7.06,7.31,7.31,11.733333,2.85,20.633333,0.0,,-0.666667,42.501492
US_OK_40135,2022-04-20,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10622,104,4,16776,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,16,5,,80,2,2,5.81,5.57,13.56,7.27,3.39,4.12,9.69,5.57,5.57,13.08,6.78,7.99,4.36,6.78,5.33,13.81,22.53,6.06,9.45,6.78,4.6,4.84,41.66,4.36,5.81,5.33,6.3,,14.155556,10.294444,19.338889,5.842,,8.85,70.788633
US_OK_40135,2022-04-21,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,-1,0,10621,104,17,16793,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,22,2,,113,3,1,5.24,6.99,14.72,6.74,7.73,5.24,6.99,6.74,6.49,9.98,4.74,8.98,5.24,,6.49,9.98,25.45,7.24,9.48,5.74,5.74,4.99,43.91,4.74,10.23,5.74,6.24,5.49,20.655556,15.877778,26.277778,1.1176,,17.222222,80.917783
US_OK_40135,2022-04-22,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10621,104,3,16796,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,26,7,,98,4,2,5.32,9.63,16.72,8.36,5.57,4.31,6.33,5.57,3.8,9.88,5.57,5.57,5.57,5.32,5.07,10.13,23.31,6.59,8.11,8.11,7.09,5.57,42.82,6.59,12.41,4.56,5.83,5.32,23.394444,18.977778,27.705556,0.0,,16.505556,65.38839
US_OK_40135,2022-04-23,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10621,104,15,16811,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,27,5,,109,15,0,5.5,6.48,16.19,7.12,,5.5,7.45,,,7.45,6.15,4.53,5.5,6.48,,7.45,23.64,5.5,11.01,5.83,4.86,,41.45,,14.25,9.39,6.15,6.15,23.044444,19.033333,26.7,0.0,,13.583333,55.438579
US_OK_40135,2022-04-24,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10621,104,2,16813,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,6,,,132,1,,,6.77,16.48,11.77,10.3,4.42,11.48,4.71,4.71,10.89,5.3,,4.71,5.3,5.59,11.19,25.02,5.89,11.48,4.42,6.18,5.3,51.8,5.0,8.83,8.83,5.59,5.0,19.755556,14.511111,24.8,9.101667,,15.2,75.562865
US_OK_40135,2022-04-25,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10621,104,2,16815,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,12,10,,63,4,5,5.42,7.07,14.84,9.89,8.01,4.24,7.54,5.18,3.77,13.19,3.77,4.71,,4.71,4.24,9.66,23.32,6.6,11.78,,7.78,7.3,40.76,5.65,12.96,5.89,4.24,3.53,14.161111,10.494444,18.216667,36.957,,9.166667,71.983212
US_OK_40135,2022-04-26,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10621,104,24,16839,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,20,-5,,77,5,2,,7.5,20.51,8.01,,3.5,13.76,7.5,5.5,12.76,5.75,5.5,,6.75,4.25,14.26,30.52,4.75,7.5,11.76,3.5,4.25,37.77,5.0,8.01,6.25,5.5,6.5,13.311111,5.822222,21.1,1.651,,2.733333,48.863267
US_OK_40135,2022-04-27,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10621,104,1,16840,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,29,7,,80,4,-1,7.31,5.8,16.39,9.58,6.3,6.3,6.56,7.31,5.3,10.09,4.29,5.55,3.53,,4.54,11.85,30.27,7.06,10.85,8.07,4.79,3.53,42.62,5.04,11.85,10.34,6.05,5.04,15.016667,7.038889,23.616667,0.0,,3.472222,46.138023
US_OK_40135,2022-04-28,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,9,0,10630,104,20,16860,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,19,4,,98,2,1,4.05,6.19,19.3,9.05,5.72,6.67,8.34,7.15,3.57,10.72,,3.81,3.57,6.91,,10.01,24.3,5.48,11.2,,4.53,5.48,40.02,4.29,10.48,8.58,4.29,5.48,16.805556,12.105556,21.922222,0.0,,8.194444,57.15274
US_OK_40135,2022-04-29,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10630,104,3,16863,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,31,9,,157,4,1,4.5,5.25,13.49,7.5,7.0,5.5,4.0,,,10.5,4.75,5.75,3.75,,3.75,11.0,22.24,4.75,12.25,,,6.25,38.49,3.5,13.49,6.75,7.0,4.0,20.916667,16.8,25.5,4.318,,13.7,63.564988
US_OK_40135,2022-04-30,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10630,104,21,16884,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,31,7,,124,19,-1,6.82,6.2,15.81,8.99,,7.75,9.61,6.2,5.58,9.3,,6.2,,,5.27,10.54,21.39,6.2,6.51,5.89,6.51,,39.98,,9.61,7.13,,5.27,21.905556,17.822222,24.672222,0.5715,,13.838889,60.327828
US_OK_40135,2022-05-01,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10630,104,1,16885,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,36,,,133,3,,,9.82,15.95,8.28,4.6,4.91,11.04,4.91,6.14,8.59,,4.91,,4.91,6.44,6.75,26.08,7.98,9.82,5.22,5.83,4.6,42.95,7.06,13.19,6.75,,7.67,17.0,8.222222,25.05,0.0,,8.472222,57.359718
US_OK_40135,2022-05-02,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10630,104,1,16886,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,8,3,,70,2,8,5.01,6.61,15.04,9.35,7.07,6.38,8.89,3.88,5.01,12.31,3.42,5.01,3.42,5.01,4.79,8.43,25.53,6.61,9.57,6.61,3.19,5.47,42.4,4.56,9.35,5.01,7.07,6.61,16.533333,12.988889,22.494444,4.487333,,13.0,79.807597
US_OK_40135,2022-05-03,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10630,104,6,16892,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,31,5,,106,3,3,6.46,5.99,12.45,10.05,7.42,6.22,9.34,5.51,6.94,10.05,6.22,5.75,3.59,5.51,4.31,11.25,25.38,6.46,11.01,5.99,5.51,5.99,40.7,4.31,9.82,7.66,6.22,3.59,14.277778,9.827778,20.333333,32.149143,,11.927778,85.942418
US_OK_40135,2022-05-04,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10630,104,0,16892,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,26,10,,50,3,1,5.16,7.5,9.62,8.44,6.33,8.91,5.63,4.69,5.63,12.66,5.63,7.27,,5.63,3.52,9.85,23.68,5.63,8.68,8.21,3.28,7.27,44.09,4.22,10.32,4.69,6.57,3.52,14.255556,10.655556,20.766667,0.0635,,11.605556,84.459725
US_OK_40135,2022-05-05,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,3,2,10633,106,0,16892,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,25,12,,32,2,4,5.66,5.66,15.79,7.78,4.71,8.96,6.13,4.24,3.77,12.02,5.42,6.6,3.3,7.07,,9.66,24.75,4.01,8.25,3.54,3.77,3.3,41.02,,7.07,6.6,5.42,4.95,17.216667,15.111111,20.616667,67.648667,,15.75,91.219414
US_OK_40135,2022-05-06,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10633,106,10,16902,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,34,17,,35,2,2,5.55,6.6,12.15,8.72,,,7.13,3.96,3.7,12.42,7.4,5.28,,,,13.21,24.83,,10.57,4.23,5.81,4.23,37.78,,10.57,4.49,5.55,6.6,15.561728,11.759259,21.141975,7.184571,,12.740741,83.5765
US_OK_40135,2022-05-07,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10633,106,23,16925,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,53,,,57,20,-3,8.03,5.78,14.13,6.42,4.82,7.71,5.46,5.46,,6.74,,,4.82,,5.14,12.52,28.57,5.14,7.06,,4.82,9.63,52.66,5.14,8.99,5.14,,10.27,17.728395,10.234568,27.333333,0.084667,,12.722222,72.622227
US_OK_40135,2022-05-08,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10633,106,3,16928,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,34,,,45,8,,4.32,7.1,18.53,8.03,7.41,4.63,6.18,4.32,5.87,11.12,5.56,,5.87,6.49,6.49,6.79,18.22,,16.98,,,4.94,38.29,4.94,16.37,8.96,6.79,6.18,22.376543,16.32716,29.166667,0.0,,14.987654,63.239905
US_OK_40135,2022-05-09,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10633,106,1,16929,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,19,6,,42,1,4,6.27,4.77,16.3,7.53,5.27,9.53,7.78,4.51,4.01,11.79,,5.77,,4.77,4.01,12.54,25.08,5.27,12.04,4.77,,,41.14,6.52,11.29,6.02,7.53,6.52,26.160494,21.765432,30.388889,0.0,,20.777778,72.492805
US_OK_40135,2022-05-10,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10633,106,12,16941,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,24,6,,84,4,3,6.5,6.5,15.87,8.84,6.24,7.8,6.76,3.64,3.9,10.66,4.94,8.84,,,4.16,13.53,26.01,4.42,15.61,4.16,,6.5,44.48,5.46,11.45,7.54,4.68,5.72,27.160494,23.308642,31.395062,0.0,,21.283951,70.579767
US_OK_40135,2022-05-11,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10633,106,2,16943,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,28,11,,76,1,0,5.59,7.88,15.0,8.9,9.15,4.07,3.56,4.83,6.36,11.95,6.61,6.1,4.83,,4.32,8.64,24.41,3.56,13.22,6.87,3.81,6.61,37.12,5.85,16.02,5.59,9.41,5.08,26.623457,20.691358,32.277778,0.0,,20.209877,68.081331
US_OK_40135,2022-05-12,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,6,0,10639,106,11,16954,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,27,10,,118,1,0,5.0,7.37,16.58,10.0,7.11,3.69,8.16,4.74,5.53,11.32,5.53,3.95,4.74,3.69,,8.69,23.69,6.05,14.74,,3.95,5.53,44.22,6.32,14.21,7.37,7.9,5.0,25.814815,18.209877,33.185185,0.0,,18.135802,62.663045
US_OK_40135,2022-05-13,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,0,0,10639,106,0,16954,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,30,12,,95,1,2,,,13.39,7.1,4.92,,5.19,,5.46,15.03,6.83,4.37,,5.74,,10.65,26.5,7.38,11.47,5.19,,4.92,35.52,,13.39,7.92,5.19,6.56,25.049383,18.253086,31.580247,0.0,,17.969136,64.977351
US_OK_40135,2022-05-14,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,16,16970,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,32,6,,125,26,0,5.19,9.41,20.76,7.78,5.84,,11.68,,,12.32,5.51,7.13,,,,10.7,21.73,7.13,13.95,,5.51,9.08,47.68,5.51,12.97,12.0,6.81,6.49,21.82716,18.555556,30.123457,3.07975,,18.909722,70.901757
US_OK_40135,2022-05-15,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,0,16970,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,28,,,138,5,,6.45,5.53,24.56,8.9,5.83,5.83,11.05,5.83,,7.37,4.61,6.14,,4.61,,8.6,20.88,5.83,16.58,,,4.91,42.67,4.61,14.12,11.67,5.53,,24.993056,19.659722,31.798611,0.127,,19.888889,73.63847
US_OK_40135,2022-05-16,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,2,16972,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,18,10,,50,2,4,5.72,6.75,17.93,8.31,5.97,6.75,5.97,5.2,,11.95,4.94,7.01,,3.64,4.16,10.39,26.76,4.68,12.47,7.53,4.94,7.27,40.01,3.9,10.13,5.72,6.24,6.24,22.677778,18.616667,28.488889,0.798286,,15.255556,64.252766
US_OK_40135,2022-05-17,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,6,16978,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,17,-5,,82,5,3,5.19,8.75,18.31,7.93,6.56,6.29,4.37,6.56,6.01,5.74,4.92,5.74,,7.11,,9.02,25.97,6.83,10.93,8.2,5.74,4.37,43.46,5.19,15.03,9.02,5.19,6.56,21.527778,16.555556,27.633333,0.0,,16.616667,73.749719
US_OK_40135,2022-05-18,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,1,16979,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,30,10,,92,3,0,6.37,5.26,16.89,7.47,6.09,4.98,10.8,4.71,6.09,14.67,6.37,6.64,,,,16.06,29.07,4.43,11.9,7.75,5.54,6.09,41.53,6.09,11.35,4.15,5.81,8.58,25.011111,19.988889,31.155556,0.41275,,19.222222,70.456754
US_OK_40135,2022-05-19,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,5,16984,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,31,8,,113,-1,2,6.37,6.37,17.73,8.59,8.31,9.14,8.04,5.82,,12.47,,6.37,5.26,6.93,,11.36,20.78,5.54,11.64,6.37,,6.65,43.5,7.76,13.02,7.2,6.93,5.26,25.166667,20.316667,30.672222,0.181429,,19.994444,73.246955
US_OK_40135,2022-05-20,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,0,16984,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,31,13,,99,-4,2,,5.94,23.15,9.5,5.05,,9.2,5.94,5.34,10.69,8.61,,,4.45,7.12,12.47,22.26,5.34,8.61,5.34,5.34,,45.12,,15.43,8.31,,,26.738889,22.661111,31.083333,0.0254,,18.683333,61.569357
US_OK_40135,2022-05-21,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,9,16993,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,21,-2,,119,16,3,7.17,6.54,17.45,,7.48,7.79,8.72,,5.3,9.97,,5.3,,8.72,4.36,10.28,26.8,5.61,21.19,,,5.61,47.36,,19.01,6.86,5.3,5.61,21.0,13.733333,28.688889,5.969,,17.672222,81.855986
US_OK_40135,2022-05-22,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,5,16998,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,18,,,,6,,7.47,5.29,15.26,11.52,7.16,4.67,4.67,7.47,,10.28,7.16,6.54,,4.67,5.92,12.77,30.52,5.92,16.19,4.36,6.85,8.72,46.4,6.23,14.64,8.41,,4.67,13.883333,11.45,16.583333,2.878667,,8.811111,71.631169
US_OK_40135,2022-05-23,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,0,16998,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,15,0,,67,-7,7,,7.3,15.47,8.18,,5.84,7.88,4.67,7.59,12.85,8.47,7.59,,7.88,5.84,12.26,35.03,7.01,12.55,6.13,5.84,8.47,41.75,6.13,14.01,9.93,4.38,7.01,14.455556,12.188889,18.722222,0.0,,10.383333,76.800849
US_OK_40135,2022-05-24,ChIJN75VWbIUyocR8A7_lTQXk78,Q495845,geoId/40135,US,United States of America,OK,Oklahoma,40135,Sequoyah County,US,USA,2,,,,,5,17003,41742,20601,21141,5239,5568,5050,4663,5224,5910,4989,3488,1611,1820237,35.5,-94.75,1852,75.333333,7,-14,,75,-9,8,7.75,7.75,18.08,8.61,5.17,6.89,9.18,4.88,6.03,12.91,5.45,4.59,4.3,6.03,7.75,8.9,28.99,,13.78,4.3,5.17,6.6,47.07,4.3,10.91,9.47,6.89,8.61,17.688889,15.55,20.866667,4.995333,,15.794444,88.875632
