location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13201,2020-09-17,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,0,0,235,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-26,24.044444,22.15,26.294444,125.076857,21.868056,87.802595
US_GA_13201,2020-09-18,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,5,0,240,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-20,23.688889,20.022222,28.622222,0.705556,20.868056,83.49918
US_GA_13201,2020-09-19,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,1,0,241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,22.466667,20.433333,26.322222,0.0,19.222222,81.44956
US_GA_13201,2020-09-20,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,0,0,241,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,18.666667,16.066667,22.466667,0.127,14.340278,76.259082
US_GA_13201,2020-09-21,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,2,0,243,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,19.6,16.416667,23.972222,0.1778,13.847222,69.53127
US_GA_13201,2020-09-22,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,3,0,246,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-24,19.583333,14.9,25.911111,0.0,13.777778,69.098118
US_GA_13201,2020-09-23,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,0,0,246,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-20,21.805556,16.755556,28.516667,0.0,16.590278,71.67618
US_GA_13201,2020-09-24,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,7,0,253,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-15,22.005556,18.377778,27.322222,2.322286,18.805556,81.254555
US_GA_13201,2020-09-25,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,1,0,254,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,24.944444,21.016667,30.244444,16.764,22.090278,83.926348
US_GA_13201,2020-09-26,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,2,0,256,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,24.027778,19.016667,29.938889,3.9878,20.034722,77.928965
US_GA_13201,2020-09-27,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,4,0,260,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,22.094444,19.7,26.366667,6.930571,20.895833,91.795457
US_GA_13201,2020-09-28,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,1,0,261,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,24.238889,20.55,30.994444,12.591143,21.652778,84.796733
US_GA_13201,2020-09-29,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,0,0,261,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-15,20.644444,15.816667,27.655556,1.995714,18.701389,88.64553
US_GA_13201,2020-09-30,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,5,0,266,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-21,16.933333,10.422222,24.622222,0.6096,11.444444,69.200348
US_GA_13201,2020-10-01,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,4,0,270,1,,,,,,,,,,,,,5,2,20,46,49,40,54,34,12,8,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,0,0,1,6,3,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-21,18.466667,11.066667,27.844444,0.0,12.902778,68.945668
US_GA_13201,2020-10-02,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,2,0,272,1,,,0,0,0,0,1,1,0,0,0,0,5,2,20,46,50,41,54,34,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,18.333333,12.255556,25.316667,0.0,9.805556,57.033578
US_GA_13201,2020-10-03,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,3,0,275,1,,,0,0,0,0,1,-1,0,0,0,0,5,2,20,46,51,40,54,34,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,16.277778,9.683333,24.738889,0.0,9.118056,61.859476
US_GA_13201,2020-10-04,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,3,0,278,1,,,0,1,1,0,0,1,1,0,0,2,5,3,21,46,51,41,55,34,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,16.911111,10.855556,24.072222,0.0,11.590278,69.532897
US_GA_13201,2020-10-05,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,13,0,291,1,,,0,0,0,0,0,0,0,0,0,0,5,3,21,46,51,41,55,34,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,17.694444,11.505556,26.488889,0.0,11.951389,67.497318
US_GA_13201,2020-10-06,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,1,0,292,1,,,0,0,0,1,0,-1,0,1,1,-1,5,3,21,47,51,40,55,35,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,3,1,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-20,22.116667,17.011111,27.855556,0.0,16.902778,72.04635
US_GA_13201,2020-10-07,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,7,1,299,2,,,0,0,0,1,0,0,1,1,1,0,5,3,21,48,51,40,56,36,14,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-23,24.372222,19.877778,31.777778,0.0,20.909722,80.484074
US_GA_13201,2020-10-08,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,2,0,301,2,,,0,0,1,2,0,0,2,0,0,0,5,3,22,50,51,40,58,36,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-24,24.988889,20.65,31.944444,0.6096,21.5,80.394496
US_GA_13201,2020-10-09,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,1,0,302,2,,,0,0,0,0,0,0,1,0,0,0,5,3,22,50,51,40,59,36,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-24,25.438889,22.255556,30.911111,2.249714,22.493056,83.530477
US_GA_13201,2020-10-10,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,3,0,305,2,,,0,0,0,0,0,0,0,0,0,0,5,3,22,50,51,40,59,36,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,25.411111,22.783333,31.011111,3.955143,22.298611,83.098646
US_GA_13201,2020-10-11,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,3,0,308,2,,,0,0,0,3,0,1,2,0,0,0,5,3,22,53,51,41,61,36,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,24.922222,22.172222,29.272222,4.426857,21.826389,83.063789
US_GA_13201,2020-10-12,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,9,0,317,2,,,0,0,0,0,0,0,0,0,0,0,5,3,22,53,51,41,61,36,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,23.955556,21.216667,28.644444,0.0,20.423611,80.286713
US_GA_13201,2020-10-13,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,0,0,317,2,,,0,0,0,0,0,0,0,0,0,0,5,3,22,53,51,41,61,36,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-28,23.65,18.7,31.233333,0.0,19.965278,78.965656
US_GA_13201,2020-10-14,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,0,0,317,2,,,0,0,0,0,0,0,0,0,0,0,5,3,22,53,51,41,61,36,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-26,21.783333,13.972222,30.316667,0.0,16.444444,71.031427
US_GA_13201,2020-10-15,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,0,0,317,2,,,0,0,0,0,0,0,0,0,0,0,5,3,22,53,51,41,61,36,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-22,22.677778,16.516667,30.1,0.0,18.743056,77.548854
US_GA_13201,2020-10-16,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,0,0,317,2,,,0,0,0,0,0,0,0,0,0,0,5,3,22,53,51,41,61,36,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-26,21.266667,16.594444,27.811111,0.0,16.951389,75.607426
US_GA_13201,2020-10-17,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,0,0,317,2,,,0,0,0,0,0,0,0,0,0,0,5,3,22,53,51,41,61,36,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,16.611111,9.227778,25.188889,0.0,9.666667,62.776463
US_GA_13201,2020-10-18,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,2,0,319,2,,,0,0,0,0,0,1,0,0,1,0,5,3,22,53,51,42,61,36,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,18.888889,12.188889,28.144444,0.0,14.097222,73.04556
US_GA_13201,2020-10-19,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,5,0,324,2,,,0,0,0,0,0,0,0,0,0,0,5,3,22,53,51,42,61,36,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,21.344444,15.227778,28.366667,0.0,16.604167,73.478999
US_GA_13201,2020-10-20,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,3,0,327,2,,,0,0,0,0,0,0,0,0,-1,1,5,3,22,53,51,42,61,36,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,1,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-24,22.655556,17.166667,29.688889,0.0,17.25,70.59965
US_GA_13201,2020-10-21,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,-1,0,326,2,,,0,0,0,0,0,0,0,2,0,1,5,3,22,53,51,42,61,38,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6,3,1,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-17,22.911111,19.044444,28.722222,0.181429,19.958333,83.303533
US_GA_13201,2020-10-22,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,3,0,329,2,,,0,0,0,0,1,1,1,0,0,-1,5,3,22,53,52,43,62,38,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-14,23.116667,19.172222,30.205556,0.197556,19.694444,80.488719
US_GA_13201,2020-10-23,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,4,0,333,2,,,0,0,0,1,1,-1,2,1,0,0,5,3,22,54,53,42,64,39,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,23.294444,19.283333,29.55,1.143,19.854167,80.450067
US_GA_13201,2020-10-24,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,-1,0,332,2,,,0,0,0,0,0,-1,0,0,0,0,5,3,22,54,53,41,64,39,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,1,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,21.988889,19.1,27.977778,2.757714,20.125,88.658935
US_GA_13201,2020-10-25,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,3,0,335,2,,,0,0,1,1,0,0,0,0,1,0,5,3,23,55,53,41,64,39,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,3,1,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,,21.111111,18.755556,25.966667,15.52575,19.388889,89.309198
US_GA_13201,2020-10-26,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,7,0,342,2,,,0,0,0,0,1,0,0,0,0,0,5,3,23,55,54,41,64,39,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,1,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-21,21.927778,16.988889,29.683333,0.0,18.923611,82.656556
US_GA_13201,2020-10-27,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,3,0,345,2,,,0,0,0,1,0,1,2,0,-1,0,5,3,23,56,54,42,66,39,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,1,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-17,23.277778,19.911111,27.488889,5.08,21.125,87.475085
US_GA_13201,2020-10-28,ChIJR-0wj5E47YgREC-JDoAtqsQ,Q493107,geoId/13201,US,United States of America,GA,Georgia,13201,Miller County,US,USA,2,1,0,346,2,,,0,0,0,0,0,0,0,1,0,0,5,3,23,56,54,42,66,40,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,1,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,5813,2782,3031,717,755,640,640,658,779,719,528,377,1073763,31.16,-84.73,735,76.233333,,-19,24.977778,21.933333,30.45,3.160889,22.111111,83.935906
