location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18025,2020-09-23,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,107,1,,,0,0,0,0,0,0,1,0,0,0,1,2,1,12,1,14,13,17,17,14,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,45,62,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-2,-14,26.87,34.1,16.166667,9.738889,22.75,0.0,,11.820988,75.385448
US_IN_18025,2020-09-24,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,109,1,,,0,0,0,1,0,0,0,1,0,0,1,2,1,13,1,14,13,18,17,14,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,46,63,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,8,-16,,31.66,18.127778,12.372222,23.833333,0.6096,,13.777778,75.505349
US_IN_18025,2020-09-25,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,110,1,,,0,0,0,1,0,0,0,0,0,0,1,2,1,14,1,14,13,18,17,14,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,47,63,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,27,-18,23.26,37.42,19.077778,13.45,26.405556,0.2286,,14.611111,74.779884
US_IN_18025,2020-09-26,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,108,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,19,,27.63,32.75,19.455556,13.911111,25.772222,0.0,,16.160494,80.917005
US_IN_18025,2020-09-27,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,109,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,10,,31.95,37.77,19.911111,14.588889,26.761111,0.0,,15.759259,76.63182
US_IN_18025,2020-09-28,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,113,1,,,0,0,0,0,0,1,1,1,0,0,1,2,1,14,1,15,14,19,17,14,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,49,64,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-1,-10,21.28,28.05,16.988889,13.722222,24.911111,2.9972,,14.432099,84.747091
US_IN_18025,2020-09-29,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,115,1,,,0,0,0,0,0,0,1,0,0,1,1,2,1,14,1,15,15,19,17,15,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,49,66,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,1,-7,24.07,32.44,12.733333,7.461111,19.533333,5.5118,,8.851852,77.109465
US_IN_18025,2020-09-30,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,5,0,120,1,,,0,0,0,1,0,0,1,1,1,1,1,2,1,15,1,15,16,20,18,16,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,50,70,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-5,-16,16.84,31.57,15.661111,8.0,26.527778,0.127,,7.987654,59.818715
US_IN_18025,2020-10-01,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,1,122,2,,,0,0,0,0,0,0,0,1,0,1,1,2,1,15,1,15,16,21,18,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,50,72,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,0,-19,24.32,39.12,15.366667,7.322222,24.494444,0.0,,5.018519,49.634865
US_IN_18025,2020-10-02,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,123,2,,,0,0,0,0,0,0,1,0,0,0,1,2,1,15,1,15,17,21,18,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,50,73,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,15,-21,25.5,37.69,11.205556,4.077778,20.011111,0.127,,4.574074,63.217099
US_IN_18025,2020-10-03,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,120,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,26,,,32.09,11.677778,4.227778,19.566667,0.0,,5.345679,64.846827
US_IN_18025,2020-10-04,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,123,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,,27.84,12.988889,6.822222,18.611111,0.254,,8.87037,75.185499
US_IN_18025,2020-10-05,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,124,2,,,0,0,0,0,0,0,0,1,0,0,1,2,1,15,1,15,17,22,18,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,50,74,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,3,-21,19.5,22.75,9.261111,1.316667,18.544444,0.0254,,3.462963,66.705781
US_IN_18025,2020-10-06,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,125,2,,,0,0,0,0,0,0,0,0,1,0,1,2,1,15,1,15,17,22,19,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,50,75,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-9,-22,,34.56,12.272222,2.566667,23.827778,0.0,,5.376543,62.77093
US_IN_18025,2020-10-07,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,126,2,,,0,0,0,0,0,1,0,0,0,0,1,2,1,15,1,16,17,22,19,17,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,50,76,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-3,-19,17.88,42.47,18.916667,7.944444,29.438889,0.0,,9.419753,54.260657
US_IN_18025,2020-10-08,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,128,2,,,0,0,0,1,0,0,0,0,0,1,1,2,1,16,1,16,17,22,19,18,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,51,77,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,8,-26,,28.09,19.238889,10.427778,28.888889,0.0,,11.154321,59.644364
US_IN_18025,2020-10-09,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,131,2,,,0,0,0,0,0,0,1,2,0,0,1,2,1,16,1,16,18,24,19,18,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,51,80,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,15,-25,,42.3,18.766667,10.777778,28.194444,0.0,,12.37037,65.993849
US_IN_18025,2020-10-10,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,133,2,,,0,0,0,1,0,0,0,0,1,0,1,2,1,17,1,16,18,24,20,18,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,53,80,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,14,,19.2,36.27,20.211111,15.305556,25.505556,0.0,,16.901235,81.331591
US_IN_18025,2020-10-11,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,129,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,17,,16.06,47.17,21.077778,17.05,27.177778,0.2032,,17.419753,79.476161
US_IN_18025,2020-10-12,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,131,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-3,-17,23.72,35.57,19.405556,15.061111,26.433333,0.1016,,16.858025,84.98881
US_IN_18025,2020-10-13,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,135,2,,,0,0,0,0,0,0,0,0,0,0,1,2,1,17,1,16,18,24,20,18,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,54,81,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-17,-10,,25.84,13.135802,5.0,24.685185,0.536222,,6.680556,64.314682
US_IN_18025,2020-10-14,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,6,0,141,2,,,0,0,2,0,0,2,0,0,0,1,1,2,3,17,1,18,18,24,20,19,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,56,85,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,4,-13,20.94,34.9,15.705556,5.744444,26.838889,0.0,,5.851852,52.271455
US_IN_18025,2020-10-15,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,6,0,147,2,,,0,0,1,1,0,0,2,0,1,1,1,2,4,18,1,18,20,24,21,20,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,58,89,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-1,-15,21.08,19.07,15.866667,8.388889,24.527778,0.5334,,8.679012,62.49814
US_IN_18025,2020-10-16,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,4,0,151,2,,,0,0,1,0,0,1,0,0,0,2,1,2,5,18,1,19,20,24,21,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,61,90,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,11,-20,22.99,31.98,8.822222,0.716667,17.622222,1.27,,0.666667,56.987404
US_IN_18025,2020-10-17,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,141,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,,40.92,9.018519,0.530864,18.388889,0.0,,-1.375,48.003611
US_IN_18025,2020-10-18,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,0,0,141,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,16.11,30.22,12.888889,5.427778,17.977778,0.536222,,5.376543,60.381311
US_IN_18025,2020-10-19,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,5,0,156,2,,,1,0,0,1,0,0,0,1,1,0,2,2,5,19,1,19,20,25,22,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,1,65,91,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-10,-18,,33.45,13.216667,10.127778,17.266667,9.4234,,12.41358,93.264996
US_IN_18025,2020-10-20,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,5,0,161,2,,,0,1,1,0,0,0,0,1,2,0,2,3,6,19,1,19,20,26,24,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,68,93,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-7,-15,24.4,25.37,13.877778,11.355556,17.283333,44.5516,,13.302469,93.868225
US_IN_18025,2020-10-21,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,163,2,,,0,0,0,0,0,1,0,0,1,0,2,3,6,19,1,20,20,26,25,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,68,95,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,8,-15,,33.68,18.866667,12.533333,25.011111,1.7272,,16.185185,83.361036
US_IN_18025,2020-10-22,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,165,2,,,0,0,0,0,0,0,0,1,0,0,2,3,6,19,1,20,20,27,25,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,69,96,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,5,-17,20.19,24.04,19.8,13.627778,28.4,0.0508,,15.808642,76.968537
US_IN_18025,2020-10-23,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,166,2,,,0,0,0,0,0,0,0,0,1,0,2,3,6,19,1,20,20,27,26,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,69,97,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,16,-16,,30.08,20.544444,11.766667,27.283333,4.1656,,16.660494,78.363513
US_IN_18025,2020-10-24,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,161,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,24,,,23.64,9.844444,7.566667,17.755556,7.535333,,5.82716,75.618944
US_IN_18025,2020-10-25,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,167,2,,,0,0,0,0,0,0,1,0,0,0,2,3,6,19,1,20,21,27,26,22,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,70,97,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,,,,30.56,9.622222,7.788889,12.211111,0.3302,,6.246914,79.468003
US_IN_18025,2020-10-26,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,170,2,,,0,0,0,0,0,1,0,1,0,1,2,3,6,19,1,21,21,28,26,23,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,70,100,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-8,-9,20.2,22.12,9.766667,8.138889,11.355556,0.7112,,8.296296,89.729946
US_IN_18025,2020-10-27,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,4,0,174,2,,,0,0,0,1,0,0,0,0,1,1,2,3,6,20,1,21,21,28,27,24,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,72,102,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-3,-12,22.45,29.6,9.45,8.1,12.35,2.8702,,7.950617,89.54041
US_IN_18025,2020-10-28,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,177,2,,,0,0,0,0,0,1,0,1,0,0,2,3,6,20,1,22,21,29,27,24,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,75,102,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-5,-11,17.49,22.95,10.7,8.561111,13.438889,1.241778,,9.604938,91.86769
US_IN_18025,2020-10-29,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,179,2,,,0,0,0,0,0,0,0,1,0,0,2,3,6,20,1,22,21,30,27,24,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,77,102,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-1,-20,20.82,33.31,11.411111,8.038889,13.338889,49.9618,,10.771605,94.63166
US_IN_18025,2020-10-30,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,5,0,184,2,,,0,0,0,0,0,1,0,0,2,2,2,3,6,20,1,23,21,30,29,26,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,79,105,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-4,-19,16.77,25.16,7.522222,3.494444,12.5,18.7706,,2.895062,72.014569
US_IN_18025,2020-10-31,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,185,2,,,0,0,0,0,0,0,0,0,0,0,2,3,6,20,1,23,21,30,29,26,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,80,105,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,11,,,35.13,7.338889,1.0,16.444444,0.0,,2.104938,68.9719
US_IN_18025,2020-11-01,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,2,0,187,2,,,0,0,0,0,0,0,1,1,0,0,2,3,6,20,1,23,22,31,29,26,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,82,105,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-6,,28.45,36.57,10.487654,3.080247,14.796296,0.0,,0.930556,51.243348
US_IN_18025,2020-11-02,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,6,0,193,2,,,0,0,0,1,0,1,0,2,0,1,2,3,6,21,1,24,22,33,29,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,85,108,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-9,-12,,32.07,3.472222,-3.338889,11.672222,0.0,,-6.895062,46.348886
US_IN_18025,2020-11-03,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,196,2,,,0,0,0,0,0,0,0,2,0,0,2,3,6,21,1,24,22,35,29,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,87,109,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-10,-15,,27.32,8.733333,-1.372222,19.177778,0.0,,-2.092593,46.84836
US_IN_18025,2020-11-04,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,3,0,199,2,,,0,0,0,0,0,3,0,0,0,0,2,3,6,21,1,27,22,35,29,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,89,110,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-1,-11,,23.41,12.944444,3.394444,23.488889,0.0,,3.888889,54.56963
US_IN_18025,2020-11-05,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,5,0,204,2,,,0,0,0,0,0,2,0,1,0,0,2,3,6,21,1,29,22,36,29,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,92,112,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-6,-14,16.6,,14.3,6.283333,22.072222,0.0,,5.839506,57.498043
US_IN_18025,2020-11-06,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,4,0,208,2,,,0,0,0,0,0,2,0,1,1,0,2,3,6,21,1,31,22,37,30,27,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,94,114,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,9,-14,17.89,31.8,12.866667,4.905556,22.083333,0.0,,6.049383,63.965847
US_IN_18025,2020-11-07,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,7,0,215,2,,,0,0,0,0,0,1,4,0,1,1,2,3,6,21,1,32,26,37,31,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,3,98,117,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,14,,17.37,23.5,13.338889,4.644444,24.077778,0.0,,6.901235,65.542428
US_IN_18025,2020-11-08,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,1,0,198,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,4,,21.67,32.5,18.422222,9.594444,26.8,0.0,,10.462963,59.930481
US_IN_18025,2020-11-09,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,8,0,223,2,,,0,1,0,0,0,1,3,1,0,0,2,4,6,21,1,33,29,38,31,28,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,5,101,122,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-8,-17,30.11,32.93,18.794444,12.177778,26.766667,0.0,,12.462963,66.784561
US_IN_18025,2020-11-10,ChIJh_w17U6kbogR0pBg52WYo4o,Q509092,geoId/18025,US,United States of America,IN,Indiana,18025,Crawford County,US,USA,2,4,0,227,2,,,0,0,0,0,1,0,0,0,1,1,2,4,6,21,2,33,29,38,32,29,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,102,125,10535,5346,5189,1195,1319,1124,1118,1302,1659,1507,909,402,1804393,38.29,-86.46,800,76.5,,,-10,-12,25.03,36.04,20.255556,13.611111,26.038889,0.09525,,15.0,72.080671
