location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_OK_40089,2021-05-15,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3942,90,58,6086,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,31,,,,0,,,3.56,12.71,5.84,,7.37,5.34,,5.08,4.83,3.56,3.81,19.82,,11.69,4.57,26.43,13.21,,18.660494,11.783951,26.67284,0.0,11.796296,64.621515
US_OK_40089,2021-05-16,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3942,90,48,6134,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,30,,,,-4,,4.58,6.2,13.48,7.28,5.12,6.47,8.63,5.66,7.82,4.04,,5.66,22.92,5.39,9.98,5.66,37.49,8.9,4.04,20.777778,15.493827,26.277778,0.0,16.345679,75.984651
US_OK_40089,2021-05-17,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3942,90,0,6134,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,25,13,,,-20,3,4.28,6.29,10.82,4.28,6.04,,6.29,4.78,9.06,,4.03,7.55,18.37,4.28,7.3,,29.94,11.57,4.78,21.37037,18.598765,25.555556,25.4,18.617284,84.619294
US_OK_40089,2021-05-18,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3942,90,29,6163,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,16,8,,-20,-19,6,4.43,4.93,9.85,6.41,4.43,,4.19,4.43,8.13,6.16,,6.65,17.49,4.43,7.39,3.94,30.3,7.39,6.41,20.54321,17.222222,25.876543,8.466667,18.104938,86.00012
US_OK_40089,2021-05-19,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,4,0,3946,90,29,6192,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,22,9,,,-21,3,4.89,6.69,11.31,6.69,4.63,,4.11,4.37,7.2,4.89,,5.91,17.74,,7.71,7.71,32.4,4.89,,20.148148,17.493827,25.067901,21.209,18.364198,89.572841
US_OK_40089,2021-05-20,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3946,90,46,6238,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,20,10,,-27,-21,3,6.4,7.93,12.8,8.19,4.35,5.89,5.12,,9.72,,,9.72,20.22,4.86,9.47,,34.29,8.96,5.63,21.5,19.419753,24.777778,16.467667,19.444444,88.160847
US_OK_40089,2021-05-21,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3946,90,0,6238,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,11,10,,-25,-21,4,,5.02,12.54,7.78,4.76,6.02,7.02,3.51,8.03,4.01,,7.02,16.55,,9.78,,29.09,7.02,5.02,21.222222,19.95679,22.753086,16.679333,19.709877,91.195249
US_OK_40089,2021-05-22,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3946,90,14,6252,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,23,,,,-6,,,,18.02,8.14,4.2,,6.91,3.7,7.4,3.46,3.7,5.68,15.55,4.2,17.28,,27.15,15.3,4.44,22.388889,19.259259,26.604938,10.498667,18.882716,80.786349
US_OK_40089,2021-05-23,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3946,90,32,6284,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,34,,,,-3,,,7.72,10.38,6.92,5.86,,9.59,6.39,5.59,6.12,,10.65,18.64,,8.52,4.26,29.29,9.59,9.59,22.808642,18.216049,28.253086,0.804333,18.506173,76.871468
US_OK_40089,2021-05-24,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3946,90,13,6297,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,28,17,,,-22,2,8.01,6.01,12.02,7.01,6.01,4.76,6.26,4.01,8.01,7.01,,7.76,21.53,6.51,11.02,,33.3,13.02,3.76,22.234568,18.777778,27.265432,1.820333,17.907407,76.713413
US_OK_40089,2021-05-25,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3946,90,21,6318,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,17,5,,-28,-24,6,4.08,6.96,12.48,6.24,4.32,3.36,5.28,,6.24,4.56,,11.53,20.89,4.32,9.6,5.76,39.14,11.77,5.76,22.339506,19.858025,26.530864,1.862667,19.530864,84.423676
US_OK_40089,2021-05-26,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,23,3,3969,93,37,6355,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,30,12,,,-24,1,5.71,6.71,16.4,6.71,4.47,6.21,5.96,,10.19,3.98,3.73,5.46,21.12,5.46,11.43,4.47,34.03,10.68,6.71,22.709877,19.018519,28.537037,37.380333,20.314815,86.472527
US_OK_40089,2021-05-27,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3969,93,19,6374,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,27,21,,,-25,1,4.47,4.73,17.09,8.94,5.52,4.73,6.84,3.94,6.57,7.36,,6.05,19.99,6.05,13.67,6.05,33.92,13.15,9.73,25.067901,21.141975,30.438272,11.58875,21.154321,78.998679
US_OK_40089,2021-05-28,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3969,93,15,6389,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,19,19,,-16,-22,2,4.19,5.49,11.51,7.85,,,8.11,8.11,8.89,4.97,4.45,,22.76,4.45,9.68,,32.18,10.46,4.71,22.395062,18.08642,28.018519,27.474333,18.401235,78.200549
US_OK_40089,2021-05-29,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3969,93,21,6410,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,27,,,,-11,,,5.97,20.14,5.97,5.47,4.72,5.97,3.98,7.71,4.47,,5.47,16.16,4.47,14.42,,28.84,14.67,6.96,19.253086,14.444444,24.882716,3.414889,14.475309,74.000567
US_OK_40089,2021-05-30,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3969,93,29,6439,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,55,,,,-20,,3.83,4.55,16.29,5.51,4.07,4.55,5.99,,6.95,4.07,,4.79,14.61,4.07,15.81,4.31,32.34,12.94,5.51,17.166667,11.734568,23.654321,0.0,11.685185,70.231095
US_OK_40089,2021-05-31,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3969,93,0,6439,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,18,20,,-30,-61,13,4.85,4.85,11.75,5.87,4.85,5.36,9.19,6.13,7.15,4.34,3.83,5.87,21.2,4.6,12.26,6.64,38.82,13.28,4.6,17.58642,12.716049,23.814815,0.0,13.876543,78.990859
US_OK_40089,2021-06-01,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3969,93,9,6448,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,32,28,,,-23,4,4.25,5.2,12.99,10.63,7.8,6.14,6.14,5.2,5.91,5.67,4.96,4.02,21.03,5.91,11.58,,34.49,10.63,4.96,20.32716,18.240741,24.148148,6.519333,18.401235,88.837072
US_OK_40089,2021-06-02,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,12,0,3981,93,4,6452,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,39,21,,,-22,0,5.17,6.4,13.29,3.94,6.15,3.69,6.15,5.17,10.83,6.64,3.94,8.12,18.7,6.15,13.29,8.37,32.23,10.58,4.92,20.024691,17.555556,23.432099,12.1285,16.808642,81.922961
US_OK_40089,2021-06-03,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3981,93,20,6472,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,45,32,,,-21,0,3.5,4.25,13.75,9.5,4.75,4.75,5.75,4.25,9.0,4.0,,14.25,21.25,4.25,12.0,4.25,32.5,8.75,,20.265432,13.91358,27.981481,0.0,15.234568,73.013569
US_OK_40089,2021-06-04,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3981,93,12,6484,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,23,23,,-16,-20,1,,3.75,11.75,6.0,4.0,,5.0,4.25,7.25,5.75,3.5,8.0,20.5,6.0,12.5,7.5,28.25,9.5,6.0,21.986111,16.222222,28.555556,0.0,16.840278,72.675612
US_OK_40089,2021-06-05,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3981,93,9,6493,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,20,,,,-12,,4.81,3.67,12.15,8.25,3.9,3.67,6.88,3.67,6.65,3.44,,8.25,16.05,5.27,11.46,5.5,34.61,11.69,6.42,21.666667,18.527778,26.486111,2.243667,19.152778,85.825414
US_OK_40089,2021-06-06,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3981,93,18,6511,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,32,,,,-9,,3.63,5.56,9.43,3.38,6.04,4.59,7.25,5.8,8.22,4.11,,7.49,17.65,,15.47,5.56,33.84,12.81,6.29,22.388889,19.236111,26.986111,17.060333,20.0,86.497709
US_OK_40089,2021-06-07,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3981,93,38,6549,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,28,17,,,-23,5,5.13,6.69,7.59,6.69,5.58,8.26,6.92,7.59,7.81,5.36,4.02,8.26,15.84,3.79,11.38,4.69,33.03,10.04,5.58,21.923611,19.097222,25.979167,33.697333,20.25,90.365282
US_OK_40089,2021-06-08,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3981,93,4,6553,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,15,15,,,-32,7,,5.42,13.81,6.17,,6.17,6.91,4.19,7.4,3.95,,8.38,20.22,,10.85,4.44,28.36,9.86,3.7,23.090278,20.402778,29.243056,18.288,21.069444,88.585643
US_OK_40089,2021-06-09,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,5,1,3986,94,26,6579,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,37,22,,,-25,1,8.13,5.18,14.79,9.12,,5.42,6.65,3.7,5.67,5.42,4.19,5.18,22.18,3.45,8.87,4.93,39.43,9.86,5.18,26.5625,22.694444,31.965278,10.82675,23.0625,81.307528
US_OK_40089,2021-06-10,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3986,94,27,6606,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,36,28,,,-24,2,4.68,6.66,13.06,5.67,3.7,5.42,6.9,4.93,12.32,,5.67,8.87,25.39,5.92,13.8,6.66,34.27,15.28,6.66,27.5,23.076389,32.604167,0.0,23.583333,79.420329
US_OK_40089,2021-06-11,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3986,94,0,6606,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,22,17,,,-20,1,5.9,3.44,11.32,7.63,,4.43,4.92,5.17,9.1,5.17,5.66,9.35,24.11,6.89,13.53,,36.16,15.74,6.15,26.916667,22.826389,31.631944,0.0,22.923611,78.941567
US_OK_40089,2021-06-12,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3986,94,18,6624,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,28,,,,-12,,7.95,4.33,18.3,6.74,4.82,3.37,8.43,,7.95,6.5,3.37,5.78,22.88,7.22,15.17,7.22,33.0,18.06,8.67,27.534722,22.201389,33.465278,0.870857,22.826389,75.69576
US_OK_40089,2021-06-13,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3986,94,11,6635,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,44,,,,-16,,,7.72,10.29,6.17,5.92,4.37,5.66,5.4,7.97,4.37,,4.89,22.64,3.6,16.2,4.37,37.3,12.86,6.95,28.861111,23.180556,35.375,0.072571,23.652778,73.639966
US_OK_40089,2021-06-14,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3986,94,74,6709,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,36,24,,,-22,1,5.62,5.62,15.38,8.06,3.91,6.35,8.06,4.15,7.33,3.66,3.91,3.42,20.02,4.39,17.58,4.64,34.92,15.63,6.59,27.902778,21.173611,34.3125,0.0,20.902778,65.851403
US_OK_40089,2021-06-15,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3986,94,27,6736,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,38,29,,,-23,2,3.81,6.66,14.51,4.28,5.23,5.95,10.47,5.0,8.56,,4.76,6.42,24.26,6.18,13.08,3.57,32.35,12.13,7.14,26.993056,19.361111,34.4375,0.0,20.013889,65.727532
US_OK_40089,2021-06-16,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,8,0,3994,94,1,6737,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,46,28,,,-25,-1,,7.04,12.86,3.88,6.07,3.4,7.76,5.34,8.49,,,11.65,23.05,3.64,14.32,5.82,33.0,13.1,8.49,27.729167,20.701389,35.027778,0.0,21.229167,67.935575
US_OK_40089,2021-06-17,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3994,94,52,6789,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,39,30,,,-24,0,7.32,8.54,16.11,6.1,,5.62,9.77,4.88,8.79,3.91,,7.32,23.93,6.35,17.09,,31.74,11.47,7.32,28.416667,22.472222,34.534722,0.0,22.513889,70.665754
US_OK_40089,2021-06-18,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3994,94,63,6852,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,24,23,,-6,-24,1,4.03,4.28,14.1,6.29,4.28,3.52,5.79,,9.57,4.28,,7.55,21.91,6.29,13.6,3.52,31.98,11.58,7.8,27.423611,22.083333,33.076389,0.0,21.173611,69.10504
US_OK_40089,2021-06-19,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3994,94,11,6863,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,31,,,,-17,,6.41,5.91,12.07,4.43,4.43,3.45,3.69,,6.16,,,3.45,20.94,6.9,14.29,,29.56,11.33,7.64,26.215278,18.708333,33.013889,0.0,19.583333,67.103732
US_OK_40089,2021-06-20,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3994,94,33,6896,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,50,,,,-12,,5.81,7.92,12.15,4.49,5.55,4.23,5.55,5.55,4.23,,4.75,,22.72,7.13,13.21,4.49,30.91,12.41,6.87,27.430556,20.923611,34.069444,0.0,20.708333,66.97013
US_OK_40089,2021-06-21,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3994,94,9,6905,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,34,21,,,-27,4,3.31,5.43,13.94,4.96,,3.31,7.09,5.67,5.91,4.72,,8.5,21.97,5.2,15.59,5.2,30.71,12.99,4.96,26.159722,21.680556,32.090278,0.0,22.027778,78.094459
US_OK_40089,2021-06-22,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3994,94,5,6910,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,35,25,,-25,-23,3,4.87,7.55,18.03,7.55,4.63,5.6,6.82,4.39,8.04,,3.9,8.29,19.49,6.33,19.01,4.63,35.09,13.89,6.09,21.246032,13.880952,28.18254,12.446,14.730159,66.609018
US_OK_40089,2021-06-23,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,4,0,3998,94,9,6919,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,38,18,,,-26,1,4.7,7.18,15.34,6.43,4.95,,7.67,,6.68,4.21,,9.16,21.78,5.2,13.12,5.69,38.11,11.63,6.93,22.325397,15.428571,30.388889,0.0,16.52381,69.956237
US_OK_40089,2021-06-24,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3998,94,16,6935,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,37,28,,,-27,0,4.63,6.09,12.43,6.58,4.14,5.12,8.29,5.12,4.14,,,6.09,21.94,9.51,13.9,4.39,34.38,10.73,6.34,28.0,23.388889,33.420635,0.0,23.015873,74.509491
US_OK_40089,2021-06-25,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3998,94,98,7033,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,27,21,,-14,-23,2,4.15,5.13,11.72,5.62,,,9.28,5.13,6.11,3.42,5.13,7.57,23.93,6.59,14.16,5.62,41.51,9.77,6.84,29.150794,25.531746,33.18254,0.0,23.063492,69.855163
US_OK_40089,2021-06-26,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3998,94,10,7043,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,28,,,,-6,,5.34,6.31,11.65,3.4,4.13,5.58,7.53,4.86,5.58,5.58,,6.8,22.33,5.1,17.48,4.61,32.53,19.9,8.01,28.777778,25.563492,32.968254,0.0,22.5,68.989167
US_OK_40089,2021-06-27,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3998,94,23,7066,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,43,,,,-15,,4.28,5.29,12.58,8.56,5.03,,6.29,,8.56,,,9.06,21.64,5.79,14.85,,34.48,11.58,9.56,27.555556,23.81746,32.214286,0.1524,22.571429,74.418948
US_OK_40089,2021-06-28,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3998,94,1,7067,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,34,21,,-28,-28,0,3.83,3.35,13.18,6.71,3.59,5.27,5.27,,9.82,4.31,3.35,7.67,23.72,7.19,18.68,,33.78,13.41,4.79,26.095238,22.579365,31.261905,2.8956,21.880952,77.764865
US_OK_40089,2021-06-29,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,3998,94,3,7070,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,30,21,,,-27,1,5.09,6.54,15.5,4.6,,3.88,5.57,4.12,10.66,,,6.78,26.4,5.57,18.65,5.09,33.42,11.87,5.09,25.436508,21.039683,31.912698,10.5664,21.230159,77.734693
US_OK_40089,2021-06-30,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,8,0,4006,94,7,7077,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,40,26,,,-26,2,6.37,,13.23,4.16,5.39,5.88,7.59,,10.04,4.65,,9.06,23.27,4.9,18.37,6.37,30.62,12.98,3.92,26.650794,21.634921,32.380952,0.435429,21.992063,75.766752
US_OK_40089,2021-07-01,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,4006,94,14,7091,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,40,31,,,-27,1,6.32,4.8,11.12,4.55,6.32,5.81,3.79,,6.32,,,6.32,25.52,5.56,13.65,6.32,36.39,13.9,,26.222222,22.880952,31.81746,0.0,22.888889,82.233083
US_OK_40089,2021-07-02,ChIJyQ8XsMM1NYYRmlsaCmJ6SuM,Q495851,geoId/40089,US,United States of America,OK,Oklahoma,40089,McCurtain County,US,USA,2,0,0,4006,94,10,7101,33031,16237,16794,4711,4505,4073,3721,3845,4281,3858,2639,1398,1820231,34.11,-94.77,4924,75.65,32,30,,-2,-24,1,,5.11,13.28,4.85,,4.6,7.92,3.83,8.94,6.13,4.09,7.15,20.68,3.58,15.58,,29.62,15.07,5.62,25.055556,22.190476,29.388889,17.8308,22.690476,86.873852
