location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35029,2021-04-05,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,7,0,3245,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-3,7,,27,-23,3,,11.33,11.33,,12.94,23.06,7.28,34.79,6.07,22.094444,10.005556,31.422222,0.0,,-1.351852,20.911416
US_NM_35029,2021-04-06,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,3246,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-4,2,,23,-25,2,6.78,11.67,8.28,,10.92,13.55,5.27,30.5,6.78,22.444444,11.733333,30.855556,0.0,,-11.395062,9.42816
US_NM_35029,2021-04-07,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,5,0,3251,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,0,6,,29,-24,2,,11.82,9.15,6.1,10.68,18.3,6.86,35.85,,19.166667,7.205556,28.35,0.0,,-14.283951,9.15721
US_NM_35029,2021-04-08,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,2,0,3253,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-7,10,,15,-22,3,6.87,16.03,6.49,8.4,8.78,17.56,8.4,31.69,6.11,20.672222,8.788889,29.694444,0.0,,-15.080247,7.789054
US_NM_35029,2021-04-09,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,3254,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-13,-1,,11,-23,3,6.71,13.43,,7.5,13.03,20.14,8.69,37.91,,21.694444,11.538889,29.388889,0.0,,-8.697531,12.119703
US_NM_35029,2021-04-10,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3254,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-16,4,-18,11,-9,,9.25,9.71,6.94,,12.95,14.8,,32.38,,18.516667,7.138889,28.288889,0.0,,-13.907407,9.669805
US_NM_35029,2021-04-11,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3254,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-7,0,,25,-10,,,13.16,7.89,11.4,8.33,12.28,,32.02,7.89,20.911111,8.105556,28.705556,0.0,,-12.117284,9.842651
US_NM_35029,2021-04-12,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,8,0,3262,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-3,4,,16,-14,1,5.71,11.8,9.9,,11.42,17.51,,36.93,,21.6,11.855556,29.088889,0.0,,-7.320988,13.596487
US_NM_35029,2021-04-13,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,3263,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-3,5,,20,-25,2,9.2,13.03,6.9,,11.88,16.48,10.35,30.65,5.75,19.394444,10.672222,28.794444,0.0,,-4.197531,19.951254
US_NM_35029,2021-04-14,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3263,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-6,-2,,19,-22,4,,12.49,5.3,8.33,,17.03,7.57,29.9,,19.372222,10.338889,27.844444,0.0,,-1.888889,24.130194
US_NM_35029,2021-04-15,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,2,0,3265,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-9,0,,20,-26,3,9.17,8.79,10.7,5.73,9.93,21.39,,39.73,,21.016667,11.933333,27.244444,0.0,,-7.191358,14.486056
US_NM_35029,2021-04-16,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,3,0,3268,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-13,1,,4,-20,3,8.03,17.27,,6.43,7.63,20.88,,39.76,,18.255556,11.272222,26.533333,0.0,,-11.54321,12.106975
US_NM_35029,2021-04-17,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3268,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-19,5,-32,11,-12,,7.45,12.58,,,11.18,14.91,8.39,28.89,,14.811111,7.772222,21.877778,0.0,,-4.024691,27.127266
US_NM_35029,2021-04-18,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3268,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-10,-3,,14,-17,,8.26,10.86,8.69,9.12,13.04,23.03,6.95,31.72,7.39,11.188889,6.144444,18.338889,0.0254,,-0.549383,44.368198
US_NM_35029,2021-04-19,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,5,0,3273,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-6,0,,6,-14,1,,12.3,,7.69,13.07,19.23,9.23,32.3,8.07,12.772222,4.788889,22.083333,0.0,,-0.530864,39.432322
US_NM_35029,2021-04-20,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,3274,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-3,2,,16,-21,2,,13.26,7.8,,,17.55,,35.49,,17.911111,7.527778,27.1,0.0,,-4.709877,20.954838
US_NM_35029,2021-04-21,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,3275,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-5,-3,,15,-20,3,9.26,12.73,9.65,10.03,8.49,23.16,6.56,32.42,6.17,15.216667,6.605556,26.766667,0.0,,-4.160494,26.097248
US_NM_35029,2021-04-22,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,3276,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-10,6,,14,-21,3,,16.1,7.85,8.64,11.39,18.85,7.85,42.41,,17.75,6.75,25.605556,0.0,,-5.722222,19.718187
US_NM_35029,2021-04-23,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,8,0,3284,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-14,4,,6,-22,2,,8.31,,,7.07,17.04,,35.33,,17.927778,9.711111,25.0,0.0,,-8.820988,15.422781
US_NM_35029,2021-04-24,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3284,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-18,12,-20,6,-5,,,13.5,,11.5,10.5,13.5,7.5,37.01,,18.316667,7.655556,26.677778,0.0,,-6.351852,18.062433
US_NM_35029,2021-04-25,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3284,84,,,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-12,-2,,20,-6,,11.74,9.94,9.48,,12.2,14.9,,39.3,9.48,20.955556,10.122222,30.688889,0.0,,-10.0,11.597052
US_NM_35029,2021-04-26,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,13,0,3297,84,,6298,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-8,0,,11,-17,2,,12.08,8.19,7.41,5.85,21.05,5.85,31.18,,22.811111,15.866667,29.555556,0.0,,-13.314815,7.975422
US_NM_35029,2021-04-27,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,1,3298,85,52,6350,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-8,3,,30,-23,3,12.69,8.73,6.74,5.95,13.09,16.26,6.35,31.73,6.35,20.688889,15.566667,27.861111,0.0,,-6.802469,15.315804
US_NM_35029,2021-04-28,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,2,0,3300,85,61,6411,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-9,-7,,21,-23,5,6.58,10.45,,6.19,7.74,21.67,,36.37,,14.555556,9.85,22.561111,0.03175,,-0.691358,35.37981
US_NM_35029,2021-04-29,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,7,0,3307,85,88,6499,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-11,2,,15,-26,4,8.58,10.14,5.85,,6.24,18.33,,41.34,8.19,10.388889,5.566667,18.305556,1.61925,,2.04321,55.882881
US_NM_35029,2021-04-30,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,3308,85,179,6678,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-7,3,,18,-22,2,6.13,12.26,,9.4,,24.12,,30.25,,13.627778,6.066667,22.038889,2.398889,,3.839506,51.204428
US_NM_35029,2021-05-01,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3308,85,89,6767,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-15,9,-34,17,-11,,10.59,6.91,9.67,11.52,6.91,19.35,,29.02,,17.1,6.205556,28.916667,0.1524,,3.314815,39.646015
US_NM_35029,2021-05-02,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3308,85,0,6767,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-8,-1,,28,-12,,,9.16,,,,15.7,,31.4,,24.266667,15.688889,30.677778,0.0,,-5.87037,12.978098
US_NM_35029,2021-05-03,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,8,0,3316,85,134,6901,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-1,6,,14,-14,1,6.47,9.13,8.75,,10.28,23.6,,32.73,,21.855556,13.338889,30.444444,0.0,,-9.04321,11.863611
US_NM_35029,2021-05-04,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,-2,0,3314,85,34,6935,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-3,4,,20,-19,2,6.58,13.17,8.13,6.58,11.23,16.66,,42.99,8.13,17.65,8.438889,26.088889,0.0,,-0.981481,28.190147
US_NM_35029,2021-05-05,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,3,0,3317,85,52,6987,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-6,5,,20,-22,3,,9.43,6.29,5.89,11.78,14.53,,40.06,,20.822222,8.961111,30.65,0.0,,-2.228395,20.909256
US_NM_35029,2021-05-06,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,3318,85,124,7111,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-8,3,,11,-22,3,,7.43,7.84,8.25,8.67,16.51,7.84,33.02,,23.155556,11.5,33.011111,0.0,,-2.648148,17.655581
US_NM_35029,2021-05-07,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,6,1,3324,86,140,7251,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-12,6,,6,-26,4,,11.82,,10.55,11.82,19.41,,36.3,,25.425926,13.975309,33.82716,0.0,,4.659722,26.127008
US_NM_35029,2021-05-08,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3324,86,100,7351,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-13,15,-26,12,-11,,11.46,9.07,,10.5,10.5,22.44,,32.94,,23.932099,13.0,33.271605,0.028222,,-6.847222,12.93077
US_NM_35029,2021-05-09,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3324,86,33,7384,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-1,16,,11,-9,,,,,9.5,,18.52,,34.19,,22.154321,11.858025,30.006173,0.0,,-10.930556,10.096509
US_NM_35029,2021-05-10,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,7,0,3331,86,14,7398,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-1,3,,20,-12,0,,10.11,,6.88,6.07,17.39,6.47,37.62,8.09,23.644444,13.894444,30.616667,0.0,,-9.962963,9.800123
US_NM_35029,2021-05-11,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3331,86,4,7402,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-6,2,,20,-21,2,6.03,11.26,7.64,,8.85,25.33,8.85,39.4,,24.222222,14.822222,30.327778,0.0,,-6.12963,12.870618
US_NM_35029,2021-05-12,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,6,0,3337,86,30,7432,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-5,5,,24,-21,2,7.08,8.26,7.47,,13.38,25.57,6.29,32.65,,20.133333,11.322222,29.9,0.0,,-0.5,25.368403
US_NM_35029,2021-05-13,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3337,86,119,7551,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-11,-2,,14,-22,2,,5.94,,6.33,10.69,22.16,7.52,38.78,8.71,21.094444,11.377778,30.511111,0.0,,4.987654,35.123639
US_NM_35029,2021-05-14,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,5,0,3342,86,43,7594,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-14,1,,9,-25,2,,12.86,,,8.71,20.74,,36.09,9.54,23.072222,12.338889,32.227778,0.028222,,5.308642,31.536609
US_NM_35029,2021-05-15,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3342,86,67,7661,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-19,5,-35,8,-16,,11.02,11.97,,8.62,13.89,11.97,,33.53,7.66,23.422222,14.444444,31.761111,0.592667,,5.283951,31.002745
US_NM_35029,2021-05-16,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3342,86,101,7762,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-9,-1,,17,-13,,9.69,11.01,8.37,,9.25,18.5,7.93,33.92,,24.355556,14.705556,31.394444,0.0762,,-3.962963,15.326726
US_NM_35029,2021-05-17,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,8,0,3350,86,0,7762,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-8,6,,6,-12,1,7.1,7.89,9.47,6.71,12.63,16.57,9.08,30.39,,23.277778,14.211111,30.794444,0.0,,-9.339506,10.661243
US_NM_35029,2021-05-18,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,3351,86,30,7792,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-9,6,,19,-18,2,12.38,9.28,9.67,,6.58,17.41,7.35,30.56,,20.766667,11.583333,28.211111,0.0,,-5.790123,16.220218
US_NM_35029,2021-05-19,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,3352,86,42,7834,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-3,0,,21,-18,3,13.09,10.78,9.63,,12.32,15.4,,39.66,,22.894444,13.405556,31.488889,0.0254,,-0.481481,21.431446
US_NM_35029,2021-05-20,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,3353,86,61,7895,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-9,8,,21,-21,1,10.44,10.44,,,14.45,18.06,,32.52,,24.161111,14.3,33.061111,0.2794,,-0.561728,19.712508
US_NM_35029,2021-05-21,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,3354,86,0,7895,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-12,11,,14,-21,2,8.01,10.96,11.38,,9.27,18.96,7.16,37.92,,24.9,14.455556,32.944444,0.0,,-3.061728,15.637839
US_NM_35029,2021-05-22,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3354,86,177,8072,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-11,11,-33,18,-7,,,,,,8.1,20.95,,29.05,,24.422222,14.5,33.883333,0.0,,0.08642,20.404369
US_NM_35029,2021-05-23,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3354,86,55,8127,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-2,6,,21,-13,,8.23,11.44,,6.86,6.86,16.93,,37.05,,24.983333,14.177778,33.644444,0.0,,-1.858025,17.167811
US_NM_35029,2021-05-24,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,6,3355,92,7,8134,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-2,8,,22,-10,1,,15.08,,7.54,9.92,15.87,7.54,32.54,5.95,23.083333,11.972222,32.2,0.0,,-8.895062,11.154027
US_NM_35029,2021-05-25,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3355,92,8,8142,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-6,5,,26,-17,2,6.03,,8.04,,8.44,22.5,,34.15,,24.344444,11.094444,32.683333,0.0,,-14.246914,6.598776
US_NM_35029,2021-05-26,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,1,0,3356,92,43,8185,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-7,1,,29,-17,0,8.33,12.07,10.82,,15.4,22.06,7.08,36.22,8.33,24.466667,12.405556,33.294444,0.0,,-12.425926,7.647327
US_NM_35029,2021-05-27,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3356,92,49,8234,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-8,7,,37,-21,1,7.08,9.58,7.5,,12.49,19.57,11.24,29.98,,26.355556,17.161111,33.366667,0.0,,-8.820988,9.115451
US_NM_35029,2021-05-28,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3356,92,103,8337,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-9,7,,37,-21,2,7.43,13.55,6.99,,9.18,15.3,,31.04,,25.277778,14.105556,34.127778,0.0,,-9.839506,8.907158
US_NM_35029,2021-05-29,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3356,92,38,8375,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-15,11,-25,20,-17,,7.02,8.42,,,9.82,14.04,7.02,34.62,,25.75,14.638889,35.033333,0.0,,-6.055556,12.145381
US_NM_35029,2021-05-30,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3356,92,57,8432,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-7,1,,34,-20,,,9.98,7.13,,,7.6,7.6,34.21,7.13,26.866667,17.027778,34.422222,0.0,,-0.938272,17.141522
US_NM_35029,2021-05-31,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3356,92,0,8432,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-6,3,,56,-46,7,6.76,13.08,7.22,7.67,11.28,16.24,,26.16,9.47,26.216667,16.683333,33.088889,0.0254,,1.41358,21.198289
US_NM_35029,2021-06-01,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,4,0,3360,92,34,8466,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-4,16,,24,-22,3,13.01,10.91,,,10.07,21.82,7.97,40.29,6.71,22.905556,14.666667,32.35,0.0,,6.728395,35.306119
US_NM_35029,2021-06-02,ChIJafRyfC7H3oYRu1PfUUHDyXo,Q489652,geoId/35029,US,United States of America,NM,New Mexico,35029,Luna County,US,USA,2,0,0,3360,92,7,8473,24100,12079,12021,3651,3310,3171,2523,2377,2736,2731,2348,1253,1832200,32.18,-107.75,7680,76.766667,-5,2,,30,-21,4,9.19,15.04,8.36,8.36,8.78,22.15,10.87,35.94,7.11,23.222222,14.477778,32.583333,0.169333,,5.32716,31.127081
