location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51670,2020-09-09,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,0,0,359,5,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,,,,8,6.88,13.2,8.8,,5.5,6.6,9.35,,11.0,13.2,7.42,8.8,4.4,33.82,7.7,4.4,23.827778,18.472222,28.766667,7.5692,,22.783333,93.932144
US_VA_51670,2020-09-10,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,3,0,362,5,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,,,,8,7.86,8.14,6.46,6.74,,5.89,8.98,,7.02,15.72,4.21,8.7,,34.24,10.38,4.49,25.666667,23.133333,29.933333,21.646444,,24.133333,91.320473
US_VA_51670,2020-09-11,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,0,0,362,5,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-13,-5,-28,,6.04,8.05,6.9,6.32,,4.31,9.48,,7.47,17.24,6.32,4.88,7.47,32.76,6.61,6.04,25.277778,22.522222,30.277778,6.604,,23.305556,88.878949
US_VA_51670,2020-09-12,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,5,0,367,5,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,1,-1,-9,,7.0,9.0,6.67,11.33,5.67,,9.33,5.67,5.0,16.0,11.0,7.0,5.0,34.99,7.33,5.0,23.233333,20.65,28.877778,3.866444,,20.061111,82.45131
US_VA_51670,2020-09-13,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,0,0,367,5,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,2,5,-20,,5.95,9.4,4.7,,4.39,4.7,5.01,,7.83,18.48,4.39,5.33,,33.83,6.58,5.64,21.777778,17.1,28.927778,0.0254,,18.377778,81.059264
US_VA_51670,2020-09-14,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,3,0,370,5,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-6,-3,-23,,4.7,9.39,6.08,4.42,10.49,6.08,8.56,,10.22,18.23,5.52,10.49,4.14,44.19,,5.25,22.788889,17.722222,27.95,0.0,,19.655556,82.592715
US_VA_51670,2020-09-15,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,3,0,373,5,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,4,-1,-23,5,6.1,8.6,9.99,4.16,5.27,10.82,6.38,,8.32,23.3,5.55,6.94,3.88,35.51,3.88,5.83,17.788889,13.383333,24.038889,0.0,,13.283333,74.984535
US_VA_51670,2020-09-16,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,-1,1,372,6,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-1,5,-28,5,7.44,11.3,10.48,,,3.86,4.69,4.13,5.51,17.92,5.79,9.65,,31.7,6.34,4.41,17.438889,11.483333,23.938889,0.0,,14.288889,81.814136
US_VA_51670,2020-09-17,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,4,1,376,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-16,-11,-28,,8.93,10.55,,5.68,5.41,9.74,10.28,5.95,7.3,20.29,5.14,9.2,4.87,34.89,5.95,7.57,20.083333,15.294444,22.627778,2.003778,,19.172222,94.524086
US_VA_51670,2020-09-18,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,2,0,378,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-12,-3,-25,,6.74,9.54,5.89,4.21,5.05,6.18,7.3,,4.49,16.84,8.14,7.3,6.46,35.09,4.49,5.89,20.633333,18.627778,24.238889,61.919556,,18.372222,86.935375
US_VA_51670,2020-09-19,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,3,0,381,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-7,-2,-10,,5.67,9.68,,,,9.35,,,7.34,17.69,,12.35,,30.05,6.68,,15.444444,11.294444,22.927778,1.7272,,8.827778,64.77214
US_VA_51670,2020-09-20,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,1,0,382,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,0,2,-11,,7.57,9.78,4.42,,,8.2,8.2,,,20.5,,9.78,4.42,36.59,6.94,4.42,14.222222,9.288889,20.872222,0.0,,8.227778,67.246436
US_VA_51670,2020-09-21,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,1,0,383,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-6,-2,-22,,5.75,10.13,6.03,3.83,6.3,8.77,6.57,,6.57,22.19,,6.3,4.93,39.17,6.03,6.03,14.011111,9.1,20.344444,0.0,,7.855556,66.491073
US_VA_51670,2020-09-22,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,3,0,386,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,2,-1,-25,5,6.08,9.68,7.47,,,8.3,11.89,,6.08,24.61,4.42,8.57,,34.85,5.53,6.08,13.433333,7.111111,21.161111,0.0,,7.772222,68.667732
US_VA_51670,2020-09-23,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,1,0,387,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-2,-1,-25,7,6.58,11.51,6.03,4.93,7.67,8.77,7.4,,7.4,22.19,4.93,8.77,3.84,29.59,6.58,4.38,16.15,7.788889,25.211111,0.0,,10.466667,69.181372
US_VA_51670,2020-09-24,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,-1,0,386,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-10,-5,-25,7,7.58,8.66,7.04,4.06,6.5,6.23,8.93,,7.04,24.09,4.33,8.66,7.04,33.84,8.12,5.14,16.838889,10.716667,23.727778,0.0,,14.622222,86.846901
US_VA_51670,2020-09-25,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,4,0,390,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-23,-8,-27,9,10.02,13.36,6.12,3.9,7.23,8.62,6.96,,6.4,22.26,6.12,6.96,4.73,38.95,8.35,4.73,17.616667,14.455556,20.527778,0.762,,16.277778,91.971312
US_VA_51670,2020-09-26,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,0,0,390,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-12,-6,-8,,6.42,9.96,5.46,8.67,,6.75,8.99,,6.1,19.6,4.5,,4.82,37.59,,4.5,18.861111,16.522222,21.627778,11.825111,,18.083333,95.281242
US_VA_51670,2020-09-27,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,3,0,393,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-8,-2,-10,,9.89,8.3,6.7,,,8.94,,,6.07,23.62,,8.94,,30.64,9.26,,20.605556,17.744444,23.883333,4.0894,,18.816667,89.56494
US_VA_51670,2020-09-28,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,2,0,395,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-4,-3,-22,7,5.53,9.13,10.79,4.7,5.53,9.13,5.81,,6.91,18.81,5.25,10.79,,36.78,7.19,,21.9,17.883333,28.094444,0.225778,,18.955556,83.414901
US_VA_51670,2020-09-29,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,6,0,401,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,0,-5,-24,7,6.82,7.91,8.45,5.18,7.63,4.63,8.72,,6.54,22.09,5.45,6.82,3.82,34.9,3.82,4.91,22.605556,18.855556,27.227778,0.592667,,20.866667,89.991994
US_VA_51670,2020-09-30,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,1,0,402,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-1,5,-27,6,8.54,8.26,7.16,7.44,5.51,8.81,9.64,,7.44,20.11,3.86,6.61,6.33,35.53,3.86,4.13,17.583333,13.533333,25.144444,24.722667,,13.361111,76.33088
US_VA_51670,2020-10-01,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,0,0,402,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-5,4,-23,4,7.95,12.6,6.85,6.03,5.75,5.21,8.22,,6.58,20.0,,8.49,6.85,39.73,5.21,4.93,18.266667,13.138889,25.938889,0.381,,13.016667,71.526544
US_VA_51670,2020-10-02,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,7,0,409,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-6,2,-24,6,,11.18,5.16,5.45,5.74,6.02,5.45,,7.74,19.5,4.59,7.74,,32.4,5.16,6.59,16.738889,12.794444,23.883333,0.0762,,11.361111,70.624816
US_VA_51670,2020-10-03,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,7,0,416,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-1,2,-10,,,5.81,7.18,5.47,7.52,8.54,,5.81,,21.53,,6.84,,37.26,4.79,6.49,13.577778,8.372222,20.944444,0.0,,8.583333,71.887517
US_VA_51670,2020-10-04,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,2,0,418,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-5,4,-12,,7.57,5.92,9.54,5.92,,8.22,5.92,4.93,6.91,19.41,4.93,5.92,5.92,27.96,,7.24,12.944444,7.088889,20.866667,0.0,,8.677778,75.435253
US_VA_51670,2020-10-05,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,1,0,419,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-9,0,-22,6,10.99,9.38,11.79,4.56,4.02,7.77,7.51,4.83,4.56,20.37,,9.92,,32.7,6.97,6.7,14.538889,7.6,21.744444,0.0254,,10.25,75.526901
US_VA_51670,2020-10-06,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,2,0,421,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-5,-2,-22,5,8.11,10.81,9.73,4.59,5.95,7.03,5.95,,7.57,20.54,4.33,8.11,,38.38,5.68,,14.877778,7.827778,23.716667,0.0,,10.961111,77.456976
US_VA_51670,2020-10-07,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,2,0,423,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-7,2,-24,6,7.02,8.37,7.56,,6.75,7.83,8.64,4.05,7.29,18.9,5.94,7.83,4.59,32.66,5.67,5.67,19.172222,10.116667,27.127778,0.0,,13.983333,72.022931
US_VA_51670,2020-10-08,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,9,0,432,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-13,-3,-23,6,6.52,10.05,8.69,4.89,3.8,,6.52,,5.7,23.9,4.34,8.15,3.8,29.33,6.79,7.88,19.088889,12.694444,26.188889,0.0,,12.802469,67.205445
US_VA_51670,2020-10-09,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,9,0,441,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-13,-4,-27,6,9.18,6.88,5.16,,4.3,9.18,6.02,,7.74,24.38,,7.74,4.3,28.39,4.3,5.45,15.483333,8.838889,23.133333,0.0,,10.055556,69.996139
US_VA_51670,2020-10-10,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,2,0,443,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-21,-11,-13,,8.76,10.06,6.81,5.19,6.49,8.11,8.44,,6.49,16.22,5.52,,,31.8,4.87,5.84,17.361111,10.533333,21.216667,3.2512,,15.506173,88.741149
US_VA_51670,2020-10-11,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,3,0,446,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-24,-11,-13,,8.85,10.68,7.02,,7.02,8.24,11.29,,7.94,19.84,5.49,8.85,6.41,26.86,,,19.116667,17.188889,20.766667,8.5852,,18.592593,96.614228
US_VA_51670,2020-10-12,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,0,0,446,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-26,-6,-31,9,7.34,9.17,5.5,5.76,6.03,7.86,11.53,,7.86,22.54,6.81,7.08,6.55,40.88,4.72,6.55,20.055556,17.938272,22.351852,24.976667,,19.361111,95.631599
US_VA_51670,2020-10-13,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,9,0,455,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-10,-2,-24,6,5.76,10.74,8.12,3.93,8.64,6.29,8.38,,3.93,17.02,,7.59,5.5,36.4,5.24,4.71,17.141975,14.407407,21.932099,0.451556,,15.493056,90.080384
US_VA_51670,2020-10-14,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,3,0,458,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-12,-3,-23,6,8.73,9.26,7.41,4.76,5.29,8.2,6.62,,6.62,19.05,3.97,7.67,5.56,36.79,5.82,6.09,15.623457,8.246914,23.049383,0.028222,,10.569444,72.35225
US_VA_51670,2020-10-15,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,7,0,465,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-12,0,-22,5,4.82,8.83,7.22,5.08,5.35,6.42,9.9,4.01,3.75,26.21,6.15,10.7,6.96,36.91,10.7,,16.938272,9.222222,25.290123,0.0,,12.777778,76.491624
US_VA_51670,2020-10-16,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,4,0,469,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-25,-6,-25,9,,11.76,8.29,,6.95,5.08,6.95,,4.81,17.91,,4.81,4.54,37.41,3.74,5.08,16.438272,10.87037,23.04321,5.969,,14.826389,90.337463
US_VA_51670,2020-10-17,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,8,0,477,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-15,-3,-9,,,11.14,9.11,,5.06,12.82,10.46,,4.72,11.47,5.06,6.75,4.72,32.4,7.09,7.76,12.074074,7.475309,19.191358,15.0495,,6.925926,70.948367
US_VA_51670,2020-10-18,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,1,0,478,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-17,-2,-15,,7.25,6.93,7.57,,,6.93,8.51,,6.62,16.08,5.36,8.2,5.04,25.85,4.73,,11.506173,4.938272,20.290123,0.028222,,8.388889,81.210938
US_VA_51670,2020-10-19,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,4,0,482,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-8,4,-20,6,5.89,9.11,6.7,,5.09,9.11,8.84,,9.11,18.49,4.55,6.16,4.55,30.54,6.7,,15.617284,6.351852,23.58642,0.0,,12.648148,82.564362
US_VA_51670,2020-10-20,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,5,0,487,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-5,-1,-22,5,,11.86,9.44,4.58,4.58,10.24,9.71,,8.36,23.72,5.12,5.93,4.31,32.08,5.66,4.04,18.333333,11.740741,24.919753,0.03175,,16.030864,86.493424
US_VA_51670,2020-10-21,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,1,0,488,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,0,2,-25,5,,7.6,9.5,,6.51,7.6,11.13,,7.33,20.9,,7.6,,33.66,6.24,,20.351852,15.37037,27.314815,0.0,,18.314815,88.120911
US_VA_51670,2020-10-22,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,5,0,493,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-11,0,-24,5,8.85,9.13,9.4,4.15,5.81,7.19,6.64,,7.74,23.23,4.42,10.51,,33.46,6.36,4.98,19.648148,14.018519,27.561728,0.0,,16.808642,83.745964
US_VA_51670,2020-10-23,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,4,0,497,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-14,-4,-20,5,6.21,10.17,6.5,,5.65,9.6,7.91,,5.93,16.1,4.24,4.8,,31.91,4.8,,18.160494,13.5,25.598765,0.028222,,15.728395,85.825464
US_VA_51670,2020-10-24,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,3,0,500,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-3,-2,-7,,8.28,9.28,7.62,4.64,7.29,6.3,9.28,,5.63,22.2,,11.6,,40.43,5.3,6.96,20.074074,14.117284,28.135802,0.0,,16.709877,81.061877
US_VA_51670,2020-10-25,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,0,0,500,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-18,-5,-16,,8.73,5.61,7.17,,4.36,10.29,4.68,4.68,4.99,19.01,4.99,8.73,6.55,33.04,5.92,,13.993827,10.765432,22.549383,7.8105,,12.919753,93.298931
US_VA_51670,2020-10-26,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,6,0,506,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-12,-3,-20,6,8.59,11.36,6.37,3.88,6.09,8.03,4.16,,5.82,21.61,4.43,6.65,,34.9,6.65,6.92,12.783951,10.654321,17.148148,4.09575,,11.820988,93.906951
US_VA_51670,2020-10-27,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,8,0,514,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-10,-1,-22,6,7.8,7.8,7.8,3.9,5.01,10.87,10.31,,6.41,25.35,3.9,5.29,5.29,31.48,8.36,3.9,15.006173,11.790123,17.493827,0.09525,,14.351852,95.892099
US_VA_51670,2020-10-28,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,1,0,515,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-6,-3,-23,5,3.91,8.1,5.3,5.3,4.19,10.33,12.56,,6.42,22.61,9.77,7.26,8.65,29.59,7.54,3.91,19.024691,14.648148,24.376543,0.0,,17.135802,88.840177
US_VA_51670,2020-10-29,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,5,0,520,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-17,-7,-21,7,4.59,10.81,8.38,,5.67,5.67,7.3,6.49,,19.18,,7.3,4.05,33.78,5.13,7.03,20.962963,17.32716,26.395062,2.032,,19.364198,90.619251
US_VA_51670,2020-10-30,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,8,0,528,7,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-12,2,-22,5,8.06,10.07,9.21,5.47,,10.36,8.06,,5.47,17.26,8.06,5.18,,25.89,4.89,5.18,14.858025,10.382716,24.975309,23.1775,,11.271605,79.148373
US_VA_51670,2020-10-31,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,1,1,529,8,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-4,2,-3,,5.43,6.45,4.75,,7.47,9.17,,,5.09,17.65,7.47,5.09,,35.31,,,9.5,5.388889,17.0,3.866444,,4.901235,73.091627
US_VA_51670,2020-11-01,ChIJAVOfyeKpsYkRl_bijXecAAY,Q502235,geoId/51670,US,United States of America,VA,Virginia,51670,Hopewell,US,USA,2,0,0,529,8,,,22505,10510,11995,3342,2972,3067,2945,2521,2869,2393,1512,884,8623880,37.290399,-77.303371,50,27,72.7,-17,-8,-9,,5.91,7.16,18.36,,8.4,14.0,7.16,,7.78,18.36,4.67,8.09,,32.98,6.54,9.65,9.796296,4.975309,15.783951,3.429,,8.407407,91.15534
