location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55085,2021-04-15,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,2,0,3707,74,,,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-4,15,,-12,4,4.2,8.6,5.25,11.12,8.18,8.18,7.55,,4.41,3.36,5.67,,4.2,6.5,8.6,6.92,5.67,,4.41,4.62,5.25,3.15,8.18,16.79,9.02,3.99,7.13,2.94,5.67,4.41,5.46,35.47,5.46,5.25,5.46,3.15,3.78,3.78,3.15,2.883333,0.077778,7.961111,1.397,,-0.155556,80.807556
US_WI_55085,2021-04-16,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,8,0,3715,74,,,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-5,8,17,-14,5,7.48,5.94,6.38,7.26,5.5,5.72,5.28,4.62,3.3,5.06,4.4,,4.4,3.52,10.79,6.6,5.06,3.3,3.96,4.62,4.62,,8.14,20.03,7.26,3.08,5.72,,4.4,5.06,6.82,42.92,5.94,6.16,5.94,5.94,4.84,,4.84,3.744444,-3.472222,11.283333,0.1524,,-3.027778,61.662443
US_WI_55085,2021-04-17,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,11,0,3726,74,,,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,0,16,31,-1,,5.95,6.2,5.45,8.43,6.69,4.96,10.16,,3.97,6.69,4.21,4.21,,3.47,7.19,4.71,6.2,,,,4.71,,5.45,17.36,4.96,,8.18,,6.45,4.96,6.69,34.46,3.47,8.68,4.46,3.72,4.96,,3.72,4.222222,-5.061111,13.477778,0.0,,-7.594444,42.194369
US_WI_55085,2021-04-18,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,1,0,3727,74,,,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,1,,,-17,,4.89,7.09,6.84,8.8,6.11,7.58,7.58,4.64,5.38,9.29,5.38,3.67,5.13,3.67,9.54,5.38,6.36,,,3.67,,,12.22,21.27,5.13,,6.6,,,3.67,7.58,40.58,,10.27,6.6,4.64,3.67,,,6.388889,-2.483333,15.188889,0.0,,-4.65,45.457329
US_WI_55085,2021-04-19,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,3,0,3730,74,,,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-2,16,,-14,5,4.29,6.54,5.52,10.43,8.59,8.79,9.0,4.7,3.48,5.52,7.36,4.5,,6.13,9.0,5.11,5.72,,4.09,5.11,5.72,,10.43,21.27,4.5,5.52,7.16,3.88,6.13,5.11,5.11,42.33,,6.54,6.54,4.09,,,4.09,2.494444,-1.094444,12.822222,1.651,,-2.983333,67.399743
US_WI_55085,2021-04-20,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,2,0,3732,74,,,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-2,17,,-11,5,3.9,4.11,4.11,11.7,10.67,6.77,7.8,4.72,3.08,7.8,5.95,,,3.9,8.83,3.49,6.16,5.34,4.52,3.28,4.11,,8.83,22.17,9.24,,6.36,6.36,5.13,6.36,5.34,47.21,5.13,4.72,5.75,5.13,4.11,,4.72,-1.272222,-5.816667,3.45,0.395111,,-7.422222,63.426093
US_WI_55085,2021-04-21,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,11,0,3743,74,,,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,1,18,,-14,5,4.73,7.74,5.8,13.76,8.17,4.94,5.8,4.73,4.08,6.02,3.65,3.87,3.44,6.88,12.46,3.44,6.66,4.73,,4.08,9.46,3.22,8.81,20.42,6.02,3.44,7.09,3.87,5.16,7.31,3.87,45.13,6.45,7.95,5.37,6.23,6.02,,3.65,-1.15,-5.511111,3.416667,0.0508,,-7.633333,61.548304
US_WI_55085,2021-04-22,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,3,0,3746,74,,,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-2,18,,-10,2,,6.15,5.51,9.54,10.81,6.57,6.78,,3.81,7.21,2.97,4.45,4.45,8.27,11.23,3.39,6.99,3.81,4.03,,4.03,3.18,7.42,15.47,6.78,3.39,6.36,2.97,7.84,4.87,6.99,40.9,3.39,5.72,7.84,5.93,,4.03,5.09,1.922222,-7.738889,15.044444,0.1524,,-6.538889,53.757567
US_WI_55085,2021-04-23,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,7,0,3753,74,,,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-8,5,,-10,4,5.49,3.38,7.6,10.56,7.6,6.97,7.39,3.38,4.44,5.49,,3.8,,5.28,7.18,5.91,5.7,3.38,3.17,4.65,4.01,2.96,6.55,18.8,7.82,,6.76,4.01,6.34,4.22,5.91,39.29,4.22,4.65,6.13,6.13,3.59,,,7.238889,-1.322222,13.9,0.0,,-2.55,50.188589
US_WI_55085,2021-04-24,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,5,0,3758,74,,,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,2,16,9,2,,4.09,4.77,3.86,10.46,7.05,6.36,10.0,3.41,4.55,10.0,3.64,4.09,,,7.96,9.09,,,5.23,3.86,4.77,3.86,7.5,18.18,6.14,3.86,5.23,4.09,4.55,3.64,7.73,42.96,,5.0,4.55,3.86,4.09,3.18,,5.394444,1.072222,11.044444,0.8255,,2.638889,82.839023
US_WI_55085,2021-04-25,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,4,0,3762,74,,,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,6,,,-12,,5.11,4.18,4.41,12.76,8.12,,3.71,3.71,3.48,7.19,4.41,3.71,,3.25,6.96,6.5,,,3.48,5.57,5.11,,6.26,16.24,5.34,,8.35,4.18,,4.87,6.96,39.68,3.94,7.66,7.42,4.41,,,,0.694444,-6.105556,7.888889,0.7874,,-5.588889,62.996429
US_WI_55085,2021-04-26,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,1,0,3763,74,,13820,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,-9,9,,-14,7,5.15,4.76,4.56,11.1,10.7,6.54,5.75,5.55,5.75,7.53,5.75,3.96,,6.94,10.7,6.54,5.75,,6.14,,3.96,4.95,8.12,21.8,6.74,3.37,7.33,,3.77,3.57,4.56,45.98,6.94,7.33,5.35,4.56,4.95,3.57,,2.105556,-1.261111,6.75,1.016,,-2.444444,72.12732
US_WI_55085,2021-04-27,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,2,1,3765,75,4,13824,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,1,14,,-11,5,6.09,6.5,4.26,10.96,7.51,8.12,6.09,4.67,4.67,5.08,3.86,5.89,4.06,6.09,9.95,3.25,2.84,,6.5,4.06,4.26,3.45,8.53,20.1,5.48,4.47,7.11,2.84,5.08,,5.89,39.59,4.67,9.14,6.9,4.26,6.09,,3.86,4.027778,0.85,10.411111,5.870222,,1.666667,85.213538
US_WI_55085,2021-04-28,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,3,0,3768,75,253,14077,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,6,19,,-14,3,6.44,4.51,6.22,15.24,7.51,6.65,5.15,,,5.58,3.86,3.65,,4.29,9.87,6.65,6.22,3.43,3.86,,5.79,3.22,7.08,24.68,6.22,3.22,6.22,3.65,4.94,4.29,5.79,42.28,4.94,6.65,6.44,4.51,5.15,3.43,4.72,7.376543,2.351852,16.049383,6.50875,,3.432099,76.267862
US_WI_55085,2021-04-29,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,6,0,3774,75,123,14200,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,2,29,,-10,3,6.02,5.02,3.41,9.64,9.04,9.44,9.64,4.02,3.81,3.21,3.21,5.82,,5.02,11.24,5.02,4.42,3.01,4.42,,5.42,,6.63,21.69,7.63,5.22,7.43,3.81,6.02,3.41,7.63,42.97,,8.84,12.65,5.62,4.62,4.02,5.02,7.561728,-0.037037,15.95679,0.0,,3.382716,75.260824
US_WI_55085,2021-04-30,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,4,0,3778,75,209,14409,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,2,25,,-12,3,3.5,5.15,4.74,9.47,7.0,5.97,4.53,5.15,3.91,6.8,5.15,3.5,,4.74,7.83,5.36,5.97,,4.74,3.91,5.15,4.94,5.15,21.42,5.36,4.74,5.15,,3.5,5.15,,39.13,4.94,5.56,6.18,,4.12,,3.29,6.740741,1.222222,13.148148,1.378857,,-3.117284,49.63056
US_WI_55085,2021-05-01,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,3,0,3781,75,162,14571,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,7,26,,3,,3.36,,5.52,9.12,9.61,4.08,4.32,4.32,3.84,6.0,4.08,,,3.84,5.04,3.36,8.64,3.6,5.76,4.32,3.36,,6.72,16.33,4.8,,4.56,,5.76,4.56,4.32,29.78,5.28,4.08,6.24,,,,,12.932099,3.401235,27.0,0.0,,-1.296296,37.678294
US_WI_55085,2021-05-02,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,-3,0,3778,75,0,14571,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,11,,,-9,,5.58,6.92,3.57,10.26,10.26,8.48,8.03,4.01,4.91,4.91,3.35,4.01,3.12,3.35,7.81,5.35,4.91,,4.46,4.68,4.68,4.01,7.36,19.85,6.25,3.57,9.15,,,4.91,5.35,41.71,4.01,10.04,6.92,5.35,3.35,,3.12,16.660494,9.722222,24.888889,0.296333,,4.845679,45.710088
US_WI_55085,2021-05-03,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,3,0,3781,75,385,14956,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,8,28,,-13,4,4.14,9.06,3.35,10.24,9.46,6.11,5.91,3.94,4.33,6.7,2.96,4.92,,11.43,7.88,5.52,5.52,3.55,3.15,3.94,3.35,,7.88,20.09,7.68,4.92,4.73,3.55,8.67,,2.76,39.2,5.71,8.67,7.68,4.14,3.15,2.96,,11.888889,9.761111,15.822222,6.773333,,9.477778,85.445879
US_WI_55085,2021-05-04,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,2,0,3783,75,7,14963,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,8,24,,-9,3,4.82,5.02,3.01,12.45,12.85,7.23,4.82,3.41,6.62,5.62,,,,6.62,8.43,4.62,5.22,,3.21,,3.61,,11.64,19.67,9.03,3.61,4.42,,6.62,4.62,6.42,38.14,3.61,6.42,7.23,3.81,5.22,,,6.5,3.166667,11.811111,1.3335,,2.572222,76.39
US_WI_55085,2021-05-05,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,1,0,3784,75,54,15017,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,14,28,,-13,3,4.67,3.61,5.74,10.62,10.84,7.65,4.04,5.1,5.31,8.71,5.52,,4.04,8.92,8.71,4.25,8.29,,5.52,,6.59,,6.16,19.12,5.74,2.98,6.16,4.25,7.44,5.31,6.16,46.96,3.4,7.44,5.52,4.89,4.04,,,5.833333,-1.961111,13.638889,0.0,,-2.144444,56.762987
US_WI_55085,2021-05-06,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,2,0,3786,75,93,15110,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,5,36,,-9,1,4.36,7.27,4.78,11.21,12.25,9.35,5.82,3.53,4.57,5.61,4.15,4.15,3.95,4.36,8.31,,5.19,3.32,5.19,4.36,3.53,3.53,9.14,20.77,5.19,5.4,6.02,2.91,5.61,3.32,4.78,38.42,4.57,7.27,7.06,,4.78,,,7.388889,-1.311111,12.933333,0.0,,-4.183333,43.848054
US_WI_55085,2021-05-07,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,3,2,3789,77,113,15223,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,2,24,,-11,4,4.91,7.36,5.72,10.43,6.95,4.91,6.75,3.07,2.86,6.54,3.07,,,,8.18,3.07,6.13,,5.11,,3.27,3.68,7.36,17.99,3.27,,,4.09,4.09,3.07,4.5,40.28,6.13,8.18,6.13,4.09,5.32,,4.29,4.972222,1.166667,11.255556,0.98425,,-1.788889,61.870074
US_WI_55085,2021-05-08,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,3789,77,170,15393,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,11,43,,5,,,7.9,5.03,11.26,7.66,5.99,4.07,,3.83,4.55,,,,3.35,8.62,3.59,,,,4.55,5.27,,5.99,18.92,7.9,,5.03,,5.51,4.55,,33.77,6.23,10.06,9.34,3.83,,,,4.388889,-4.488889,13.744444,0.1778,,-4.244444,53.61857
US_WI_55085,2021-05-09,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,1,0,3790,77,376,15769,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,23,,,-14,,5.22,7.35,4.98,9.96,6.88,,5.46,,,6.88,5.22,4.98,,4.75,7.12,5.46,4.51,,,4.75,3.32,,8.07,18.98,4.27,,4.27,,4.75,4.03,4.51,35.82,6.88,10.2,4.75,4.03,,4.75,,6.488889,-1.027778,13.238889,0.0,,-2.977778,51.09312
US_WI_55085,2021-05-10,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,3790,77,185,15954,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,4,28,,-13,3,4.76,6.75,3.37,9.53,7.94,6.35,4.17,3.97,3.37,5.96,5.76,,2.78,8.93,8.93,3.18,4.17,,,,3.57,,8.54,19.25,5.96,,5.36,3.57,5.56,4.37,5.56,38.9,5.56,7.34,6.35,4.96,2.78,3.57,2.98,3.866667,-2.944444,9.244444,0.0,,-4.511111,54.830578
US_WI_55085,2021-05-11,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,1,0,3791,77,42,15996,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,10,30,,-9,2,3.66,4.28,4.48,12.01,7.53,6.92,8.14,3.46,3.05,7.33,3.46,6.51,,5.9,11.81,3.26,5.9,,5.09,3.26,5.29,5.09,8.75,20.36,8.14,,5.7,2.85,4.88,4.88,5.09,43.77,5.9,8.75,5.9,5.7,2.85,,3.26,4.561111,-4.344444,13.211111,0.0,,-4.561111,51.820436
US_WI_55085,2021-05-12,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,3791,77,73,16069,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,16,34,,-14,2,3.61,5.31,4.88,10.19,7.86,7.01,8.07,4.25,,6.58,4.04,5.95,5.1,5.1,8.28,7.64,3.82,,3.82,,3.19,3.61,7.43,22.51,9.56,,6.16,,4.88,,5.52,40.13,5.52,7.43,4.88,4.25,,,3.19,7.238889,-4.0,18.344444,0.0,,-4.883333,41.997629
US_WI_55085,2021-05-13,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,4,0,3795,77,173,16242,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,9,31,,-9,1,5.38,7.45,3.52,12.2,6.41,6.62,6.62,5.17,2.9,7.03,4.14,7.24,,5.38,5.38,3.93,4.96,4.14,5.58,3.93,4.76,3.52,7.65,23.78,3.72,,7.24,2.9,5.38,5.58,4.96,39.71,4.55,8.48,4.55,3.31,5.17,3.52,3.72,10.711111,-0.794444,20.477778,0.0,,-2.366667,40.149315
US_WI_55085,2021-05-14,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,2,0,3797,77,117,16359,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,7,30,,-13,3,,5.26,4.0,13.46,5.68,5.68,3.58,4.0,3.79,8.83,4.84,4.42,,4.84,7.78,4.21,,,4.21,,5.05,,7.99,23.14,5.26,,5.05,2.94,4.42,5.68,5.47,36.6,3.15,8.2,4.42,3.37,3.79,2.94,3.37,11.666667,1.244444,20.461111,0.0,,-0.988889,41.651426
US_WI_55085,2021-05-15,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,1,0,3798,77,191,16550,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,20,42,,0,,4.62,5.95,4.18,15.63,10.13,6.61,6.83,,6.17,10.79,3.3,5.06,4.18,4.62,8.59,7.05,4.18,3.08,,,5.06,3.08,5.72,22.02,7.71,,10.13,4.4,3.52,,7.71,39.85,3.08,9.47,8.37,5.72,5.5,,3.74,11.105556,4.833333,17.972222,0.5588,,3.383333,59.135566
US_WI_55085,2021-05-16,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,3798,77,92,16642,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,26,,,-15,,4.62,6.92,5.08,15.0,5.77,4.39,3.69,3.92,,7.39,,5.08,4.39,,8.31,6.23,6.92,3.46,4.85,3.46,3.92,,8.77,16.39,3.92,,7.85,,4.85,3.69,9.46,39.47,6.69,9.93,8.08,3.23,,,5.54,11.938889,3.288889,21.955556,0.254,,6.355556,69.018461
US_WI_55085,2021-05-17,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,5,0,3803,77,0,16642,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,18,39,,-11,0,5.82,4.21,6.42,14.64,7.22,5.21,6.62,4.01,3.41,6.42,2.81,2.81,,6.42,7.82,5.42,5.82,,4.41,3.01,5.62,3.41,5.42,20.86,6.62,3.01,8.82,,5.42,5.21,5.42,42.72,5.82,9.02,6.82,3.01,,4.01,,16.255556,5.527778,25.755556,0.0,,6.95,54.348627
US_WI_55085,2021-05-18,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,1,0,3804,77,153,16795,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,17,40,,-9,2,3.97,6.75,5.56,13.1,10.52,6.15,5.36,2.78,5.56,6.35,,,3.97,4.96,10.52,5.96,4.76,,4.76,4.17,4.37,2.98,8.34,23.23,7.74,3.57,9.53,3.77,4.57,2.78,7.15,38.91,3.18,12.51,7.74,3.97,3.57,,2.78,17.422222,6.738889,25.094444,0.0,,8.633333,56.542797
US_WI_55085,2021-05-19,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,2,0,3806,77,41,16836,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,21,43,,-12,3,4.98,5.38,5.97,14.53,9.36,7.37,7.17,2.99,4.98,6.37,2.79,4.58,,4.78,11.74,3.38,6.17,3.38,4.58,3.19,4.18,3.19,9.55,23.29,6.77,4.38,12.14,,,4.98,6.77,44.99,4.78,8.76,6.17,10.35,,,3.38,17.116667,14.405556,21.577778,2.54,,14.811111,86.733078
US_WI_55085,2021-05-20,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,3,0,3809,77,59,16895,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,17,41,,-10,3,4.78,6.11,6.68,13.75,8.79,5.92,6.49,3.25,3.63,4.78,,,3.63,5.73,10.31,5.54,5.54,4.39,3.06,6.88,4.58,,7.83,22.54,7.07,2.87,7.64,4.2,5.35,5.35,6.49,36.67,5.73,8.79,9.36,5.35,2.67,,5.16,18.927778,17.283333,22.016667,1.23825,,16.8,87.932874
US_WI_55085,2021-05-21,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,3809,77,0,16895,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,8,27,,-13,5,2.64,7.54,8.11,8.3,9.43,6.98,7.17,2.64,3.96,4.34,,,,4.53,6.98,3.58,4.53,,3.77,3.96,6.22,,6.41,19.8,4.15,3.21,8.3,3.39,4.71,4.15,6.04,40.36,3.96,8.49,7.36,2.83,4.53,,3.77,19.366667,17.733333,21.777778,8.128,,17.522222,89.54546
US_WI_55085,2021-05-22,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,3809,77,169,17064,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,11,34,,4,,4.17,6.72,6.26,17.85,6.72,3.94,5.33,5.1,5.1,7.65,3.71,4.64,4.4,,5.1,5.1,5.1,3.25,,4.17,6.72,,5.33,19.7,4.17,,15.53,,,6.95,4.87,35.7,3.94,11.59,7.65,,3.48,,,21.061111,18.827778,26.527778,4.684889,,17.872222,82.355627
US_WI_55085,2021-05-23,ChIJHVp4ie-uVU0RkL5_7Ew2G10,Q497424,geoId/55085,US,United States of America,WI,Wisconsin,55085,Oneida County,US,USA,2,0,0,3809,77,124,17188,35236,17646,17590,3212,3381,3311,3376,3717,5908,6295,3891,2145,270661,45.7,-89.52,3201,24,,,-11,,4.46,7.44,4.04,16.8,6.17,5.95,7.66,3.83,3.4,4.68,,4.25,,3.62,4.89,6.17,3.19,3.4,,5.1,4.89,,7.02,21.9,4.89,3.83,10.85,3.83,,5.1,5.1,44.02,,13.82,8.29,,5.1,2.98,,16.344444,10.45,25.372222,0.028222,,13.955556,86.010876
