location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55053,2020-10-03,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,5,0,177,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,4,,52,-13,,,10.49,,,8.0,23.99,9.99,29.49,9.0,5.083333,0.35,10.3,0.0762,,1.024691,75.280042
US_WI_55053,2020-10-04,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,4,0,181,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,61,-10,,,8.78,,,,19.51,8.78,28.29,,4.672222,-2.35,12.044444,0.0,,-0.469136,69.631786
US_WI_55053,2020-10-05,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,1,0,182,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,31,-17,1,,7.34,8.64,9.94,13.82,21.6,7.78,34.56,6.91,8.033333,-0.122222,18.85,0.0,,1.209877,61.967808
US_WI_55053,2020-10-06,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,4,0,186,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,38,-15,2,,10.77,8.52,8.52,13.91,21.53,8.52,38.13,7.18,14.561111,6.338889,23.438889,0.0,,6.154321,57.325351
US_WI_55053,2020-10-07,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,8,0,194,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,39,-14,1,10.45,9.08,9.08,6.81,12.26,22.71,,31.79,,16.633333,10.111111,21.394444,0.2286,,7.135802,53.8208
US_WI_55053,2020-10-08,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,5,0,199,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,32,-16,1,,10.73,8.5,,,14.31,,38.45,,9.822222,1.683333,18.866667,0.0508,,3.049383,63.577828
US_WI_55053,2020-10-09,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,8,0,207,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,2,,34,-20,3,8.32,7.88,,,14.89,19.27,7.01,33.28,7.45,16.061111,8.427778,26.811111,0.0,,8.37037,60.475902
US_WI_55053,2020-10-10,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,2,0,209,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,5,,43,-10,,,8.36,,8.36,8.36,12.54,,42.86,,15.333333,8.111111,21.677778,0.0,,8.216049,63.5619
US_WI_55053,2020-10-11,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,6,0,215,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,55,-12,,7.91,10.88,7.42,7.42,,17.8,13.85,41.04,10.38,10.427778,4.988889,16.788889,0.0,,6.981481,79.386258
US_WI_55053,2020-10-12,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,0,0,215,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,34,-18,5,7.44,,6.56,8.31,13.12,21.0,,34.12,,14.238889,9.333333,18.394444,1.8034,,9.944444,75.466123
US_WI_55053,2020-10-13,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,8,0,223,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,23,-18,3,,9.78,9.31,11.17,8.84,24.2,,28.86,,11.533333,5.438889,17.322222,8.001,,2.018519,52.412275
US_WI_55053,2020-10-14,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,7,0,230,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,30,-17,4,,,7.35,,11.68,21.62,12.54,31.57,,10.727778,5.011111,16.761111,0.0,,2.407407,56.680194
US_WI_55053,2020-10-15,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,22,0,252,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,22,-16,5,,18.21,11.38,,9.1,20.94,,36.87,,7.916667,3.488889,15.233333,0.395111,,-0.722222,54.828897
US_WI_55053,2020-10-16,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,9,0,261,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-14,,35,-20,7,8.14,,,7.23,10.4,21.25,,25.32,7.23,3.533333,-1.277778,9.583333,0.0,,-1.950617,67.82443
US_WI_55053,2020-10-17,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,0,0,261,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-12,,33,-7,,8.71,9.22,,,8.71,17.41,,32.77,,5.5,-2.355556,16.777778,1.1684,,-1.067901,62.93155
US_WI_55053,2020-10-18,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,0,0,261,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,43,-12,,,8.39,,7.9,7.4,15.79,9.87,32.57,,4.738889,0.555556,12.933333,0.4572,,-1.030864,66.950433
US_WI_55053,2020-10-19,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,24,0,285,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,15,-18,5,,7.2,,8.1,,22.04,8.55,32.38,7.2,-1.083333,-5.755556,2.427778,0.0,,-5.734568,70.992663
US_WI_55053,2020-10-20,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,19,0,304,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,21,-18,8,,,9.74,6.64,9.3,23.02,,35.85,,-0.477778,-4.427778,3.383333,0.2286,,-2.950617,83.797614
US_WI_55053,2020-10-21,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,10,0,314,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,20,-18,5,8.04,10.72,7.59,7.15,7.15,17.42,,41.99,7.15,2.605556,0.844444,4.411111,5.813778,78.74,0.567901,87.022258
US_WI_55053,2020-10-22,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,17,0,331,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,9,-18,7,7.99,9.77,16.87,10.21,7.1,21.76,7.99,31.08,8.44,1.805556,-0.644444,3.283333,0.0,105.41,-0.166667,87.226651
US_WI_55053,2020-10-23,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,16,0,347,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-16,,21,-22,9,,,8.93,7.15,7.59,25.46,6.7,33.95,,2.814815,1.876543,4.259259,23.33625,78.74,1.25,89.830215
US_WI_55053,2020-10-24,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,22,0,369,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-17,,27,-7,,,8.35,,,,14.61,,33.91,,0.488889,-2.083333,2.583333,0.381,30.48,-4.092593,72.026014
US_WI_55053,2020-10-25,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,77,0,446,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,25,-13,,,,,8.14,9.1,18.2,,39.76,,-0.922222,-2.294444,0.916667,0.1524,,-4.839506,74.932163
US_WI_55053,2020-10-26,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,25,0,471,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,16,-17,5,,7.51,7.51,9.18,,19.61,,31.71,,-2.016667,-5.033333,0.861111,1.947333,30.48,-5.030864,80.213702
US_WI_55053,2020-10-27,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,8,0,479,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,27,-16,5,,6.49,7.35,9.95,6.49,21.2,,33.74,6.92,-2.761111,-7.377778,2.261111,0.0254,40.64,-8.074074,67.541822
US_WI_55053,2020-10-28,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,22,0,501,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,14,-15,5,8.36,7.48,,10.56,9.68,26.83,7.04,42.67,,2.338889,-2.127778,11.005556,0.0,,-4.87037,59.184442
US_WI_55053,2020-10-29,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,51,0,552,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,2,-17,4,,11.84,7.89,8.77,8.77,18.85,,37.27,6.58,2.888889,0.016667,5.85,0.0,,-1.290123,74.452699
US_WI_55053,2020-10-30,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,20,0,572,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-11,,8,-23,6,,,7.62,8.1,,19.53,11.91,28.58,,0.394444,-5.338889,6.594444,0.0,,-5.753086,63.703847
US_WI_55053,2020-10-31,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,26,0,598,1,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-6,,31,-15,,8.85,9.89,,11.97,,18.74,,33.31,,3.922222,-3.244444,15.272222,0.0,,-2.222222,64.254099
US_WI_55053,2020-11-01,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,11,1,609,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,6,-17,,12.98,9.13,19.22,9.13,,18.26,,40.85,,2.487654,-1.716049,11.858025,0.0,,-7.125,49.766651
US_WI_55053,2020-11-02,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,3,0,612,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,4,-17,5,,,10.83,9.1,7.37,19.06,6.5,34.23,,0.561728,-6.802469,11.722222,0.0,,-7.444444,55.643713
US_WI_55053,2020-11-03,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,62,0,674,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-17,,12,-19,3,,7.36,,10.22,8.59,22.09,9.0,34.77,9.0,7.580247,-2.234568,22.579365,0.0,,-1.138889,54.531564
US_WI_55053,2020-11-04,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,55,0,729,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,9,-20,6,6.16,7.81,11.92,10.27,6.16,23.42,,29.18,,13.154321,4.524691,22.179012,0.0,,4.409722,56.107974
US_WI_55053,2020-11-05,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,28,0,757,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-33,,-7,-18,6,7.47,9.95,13.27,7.88,11.2,21.15,7.05,30.69,,11.753086,4.82716,20.37037,0.0,,4.645833,64.168529
US_WI_55053,2020-11-06,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,24,0,781,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-32,,9,-23,8,,8.07,7.62,13.0,6.72,24.65,,38.99,,13.530864,4.617284,22.87037,0.0,,5.951389,60.303801
US_WI_55053,2020-11-07,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,76,0,857,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-29,,11,-12,,11.48,,,11.48,,19.48,,26.46,,16.950617,12.166667,22.037037,0.0,,11.395833,70.225513
US_WI_55053,2020-11-08,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,44,0,901,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-34,,20,-13,,,7.68,,12.01,9.12,19.69,,40.82,,15.901235,9.240741,22.703704,0.0,,10.291667,69.134035
US_WI_55053,2020-11-09,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,21,0,922,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,-6,-21,7,,9.98,6.51,12.59,11.28,23.0,7.81,33.42,6.94,18.444444,15.623457,21.450617,0.0,,14.618056,78.792454
US_WI_55053,2020-11-10,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,22,0,944,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,15,-21,9,6.8,9.78,,8.51,7.23,20.41,,28.07,6.38,6.783951,2.746914,19.111111,19.05,,5.194444,91.381909
US_WI_55053,2020-11-11,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,41,0,985,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,14,-26,7,,8.19,,9.06,8.19,22.43,6.9,28.89,7.33,1.961111,-1.844444,7.722222,16.9164,,-1.820988,76.784581
US_WI_55053,2020-11-12,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,55,0,1040,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,1,-20,9,,,7.8,9.1,8.24,23.41,6.94,29.05,,1.777778,-3.594444,8.416667,0.0,,-0.777778,84.327028
US_WI_55053,2020-11-13,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,89,0,1129,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-26,,11,-24,12,,8.06,6.72,9.4,7.16,30.0,,32.24,,-2.25,-6.905556,2.805556,1.143,30.48,-6.617284,72.537226
US_WI_55053,2020-11-14,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,61,0,1190,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-25,,12,-16,,,12.26,,21.45,,26.04,,39.83,,-0.455556,-4.4,4.255556,0.0,30.48,-5.117284,70.568426
US_WI_55053,2020-11-15,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,53,0,1243,2,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,9,-14,,,7.16,7.16,21.0,,24.34,,26.25,,2.872222,-0.133333,6.372222,2.6924,,0.790123,86.749362
US_WI_55053,2020-11-16,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,35,1,1278,3,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,-10,-23,8,10.56,7.92,,,10.56,20.25,,33.01,,-0.905556,-5.277778,4.266667,0.635,,-5.092593,73.520703
US_WI_55053,2020-11-17,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,31,1,1309,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,15,-23,8,,8.77,7.84,14.3,,26.3,,38.3,,-1.572222,-7.427778,3.722222,0.1016,,-7.45679,64.457083
US_WI_55053,2020-11-18,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,70,0,1379,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,16,-22,8,7.18,10.77,8.07,9.87,8.07,24.67,,31.84,,2.9,-2.511111,10.538889,0.0,,-4.54321,58.154102
US_WI_55053,2020-11-19,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,18,0,1397,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,0,-20,7,9.52,8.66,9.96,11.26,,17.32,6.93,31.6,6.49,10.711111,7.022222,15.838889,0.0,,1.728395,54.032769
US_WI_55053,2020-11-20,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,50,0,1447,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,3,,22,-26,10,6.36,10.18,6.79,,8.91,19.51,,27.99,6.36,4.988889,0.488889,10.233333,0.0,,1.382716,78.410376
US_WI_55053,2020-11-21,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,58,0,1505,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-22,,14,-23,,,,,7.29,12.14,22.34,7.77,31.09,,-1.594444,-7.011111,4.455556,0.0,,-4.722222,80.053236
US_WI_55053,2020-11-22,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,87,0,1592,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,12,-18,,,9.88,,7.63,,20.66,7.18,33.68,,-2.088889,-7.077778,4.05,0.0,,-4.092593,86.130266
US_WI_55053,2020-11-23,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,10,0,1602,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,14,-28,6,,7.85,9.7,,,26.78,,29.09,,0.805556,-5.127778,4.072222,0.0,,-3.487654,73.664378
US_WI_55053,2020-11-24,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,12,0,1614,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,8,-29,9,,8.28,10.11,,10.57,18.39,7.36,33.1,,-0.772222,-5.061111,1.472222,1.7272,50.8,-2.580247,88.012786
US_WI_55053,2020-11-25,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,10,0,1624,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,11,-32,6,,9.32,,11.18,,20.97,,28.89,8.85,1.072222,0.4,2.272222,4.430889,,0.530864,96.05301
US_WI_55053,2020-11-26,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,28,0,1652,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,-27,-76,21,,7.85,,9.32,,18.14,,33.35,,1.627778,0.938889,3.072222,0.112889,30.48,0.537037,92.800323
US_WI_55053,2020-11-27,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,0,0,1652,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-17,,-28,-54,,,,7.93,10.27,,17.74,,31.74,,0.666667,-2.955556,3.366667,0.0508,,-2.759259,78.271009
US_WI_55053,2020-11-28,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,64,0,1716,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,-25,,9,-15,,,,,,,16.79,,38.01,,0.822222,-5.122222,10.444444,0.0,,-4.055556,70.358023
US_WI_55053,2020-11-29,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,15,0,1731,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,26,-16,,8.91,7.04,,,,21.12,,31.44,,1.705556,-3.1,5.866667,0.0,,-2.166667,76.555459
US_WI_55053,2020-11-30,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,6,0,1737,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,11,-22,10,,8.13,14.12,8.55,7.7,14.54,,37.64,6.84,-2.166667,-5.438889,0.683333,0.0,,-8.006173,64.759393
US_WI_55053,2020-12-01,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,21,0,1758,4,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,11,-22,6,6.7,6.7,7.95,9.63,10.47,17.16,,38.1,,-6.433333,-11.961111,1.894444,0.0,,-10.135802,75.687049
US_WI_55053,2020-12-02,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,17,1,1775,5,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,0,-21,8,7.25,8.53,9.81,11.94,,20.04,6.82,32.41,,-4.044444,-10.944444,6.7,0.0,,-8.876543,70.177584
US_WI_55053,2020-12-03,ChIJ0bI8cODc_ocRoAsnSLCiboA,Q500897,geoId/55053,US,United States of America,WI,Wisconsin,55053,Jackson County,US,USA,2,23,0,1798,5,,,20485,10911,9574,2455,2496,2353,2438,2429,3030,2704,1661,919,270808,44.32,-90.81,2590,,,-4,-21,6,7.75,,13.35,,11.63,13.78,,34.02,,0.944444,-3.038889,5.738889,0.0,,-3.790123,70.930389
