location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12123,2020-06-05,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,1,0,27,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-9,9,-23,,7.92,8.98,12.68,23.25,,35.93,,25.376543,21.506173,29.493827,0.564444,21.465278,79.401964
US_FL_12123,2020-06-06,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,18,0,45,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-13,7,-4,,11.86,,,24.29,9.04,56.5,,24.240741,21.777778,28.228395,1.959429,21.965278,88.255318
US_FL_12123,2020-06-07,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,1,0,46,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,,-18,,17.64,,10.47,24.25,9.37,45.74,8.27,23.716049,22.246914,26.425926,36.467143,22.618056,94.187775
US_FL_12123,2020-06-08,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,2,0,48,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-14,5,-19,,,,8.43,26.34,,44.26,,26.666667,23.709877,31.012346,24.384,23.805556,85.035156
US_FL_12123,2020-06-09,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,0,0,48,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,6,-17,,14.7,9.63,11.15,20.78,,45.62,9.12,26.709877,24.314815,30.617284,0.108857,24.4375,87.903765
US_FL_12123,2020-06-10,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,-1,0,47,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,6,-16,,16.85,9.78,11.41,24.46,,39.13,11.96,26.679012,23.17284,31.395062,7.52475,23.131944,81.829161
US_FL_12123,2020-06-11,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,4,0,51,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-9,17,-17,,12.37,,14.44,20.11,14.44,41.24,,27.358025,23.580247,31.5,4.898571,23.055556,77.805637
US_FL_12123,2020-06-12,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,1,0,52,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-10,4,-23,,13.53,9.2,11.37,31.94,,36.27,,26.549383,23.024691,31.722222,0.471714,22.840278,80.514279
US_FL_12123,2020-06-13,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,1,0,53,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-1,24,-5,,9.39,9.39,,21.14,9.39,36.4,,24.802469,20.518519,31.290123,19.013714,20.270833,76.954935
US_FL_12123,2020-06-14,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,1,0,54,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,,-10,,11.07,,11.65,25.64,9.91,35.55,,25.691358,20.728395,30.882716,0.028222,18.805556,66.683976
US_FL_12123,2020-06-15,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,5,0,59,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,19,-17,,13.86,,11.19,26.11,,35.71,9.59,24.722222,18.845679,30.895062,0.0,17.6875,65.720328
US_FL_12123,2020-06-16,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,1,0,60,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,17,-17,,18.02,9.01,8.48,30.2,11.13,47.69,11.13,23.438272,18.697531,29.154321,0.169333,17.375,69.745326
US_FL_12123,2020-06-17,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,2,0,62,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,6,-17,,10.77,,10.77,22.62,15.62,43.1,,22.37037,17.54321,28.080247,0.0,16.659722,71.002953
US_FL_12123,2020-06-18,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,0,0,62,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,1,27,-17,,14.61,,10.82,29.22,9.74,45.99,11.36,24.753086,18.432099,30.783951,1.326444,18.277778,67.666423
US_FL_12123,2020-06-19,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,0,0,62,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,2,24,-21,,14.95,16.02,,24.56,13.35,32.04,8.01,26.203704,20.012346,32.302469,0.0,19.159722,65.577775
US_FL_12123,2020-06-20,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,1,0,63,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,7,40,-2,,,,9.95,14.05,9.37,31.61,11.71,26.518519,20.623457,32.333333,0.0,20.513889,70.09939
US_FL_12123,2020-06-21,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,2,0,65,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,,-6,,13.92,,,21.19,19.37,38.14,14.53,27.141975,21.67284,31.91358,0.0635,21.0,69.358422
US_FL_12123,2020-06-22,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,3,0,68,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-10,13,-20,,18.15,,8.3,28.01,10.37,42.01,,27.0,21.839506,32.049383,0.0,20.881944,69.519882
US_FL_12123,2020-06-23,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,1,0,69,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,12,-18,,,,9.49,25.85,,41.14,,26.006173,22.049383,31.851852,0.725714,22.069444,79.887964
US_FL_12123,2020-06-24,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,1,0,70,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,17,-20,,14.46,,10.17,24.63,12.32,52.48,,26.722222,23.061728,32.117284,3.701143,22.548611,78.56488
US_FL_12123,2020-06-25,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,0,0,70,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-6,24,-20,,18.27,11.82,11.82,25.8,,41.38,12.9,27.04321,23.975309,31.981481,1.596571,23.055556,79.827451
US_FL_12123,2020-06-26,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,1,0,71,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-3,14,-25,,12.41,,10.26,29.69,10.8,38.33,10.8,27.265432,22.790123,33.197531,1.326444,22.097222,73.295798
US_FL_12123,2020-06-27,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,2,0,73,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-9,26,-7,,,,,24.74,10.01,34.16,,28.185185,24.037037,33.209877,0.0,22.590278,72.148148
US_FL_12123,2020-06-28,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,1,0,74,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,,-9,,11.53,9.22,,21.32,10.37,37.45,9.22,27.759259,23.512346,33.425926,0.874889,22.5,73.207886
US_FL_12123,2020-06-29,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,2,0,76,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-10,20,-22,,14.36,,9.04,33.51,11.7,43.61,,28.796296,24.141975,33.462963,0.0,23.375,72.56672
US_FL_12123,2020-06-30,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,3,0,79,0,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,21,-19,,10.68,8.01,10.14,30.96,8.54,51.79,9.08,28.432099,24.216049,33.728395,3.737429,23.326389,74.062984
US_FL_12123,2020-07-01,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,1,1,80,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,17,-22,,14.31,,13.25,23.32,,40.8,8.48,25.962963,22.716049,33.006173,5.007429,22.5625,82.130535
US_FL_12123,2020-07-02,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,5,0,85,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,15,43,-25,,16.23,8.9,,32.47,,34.56,8.38,27.12963,23.092593,32.259259,2.201333,22.270833,75.662719
US_FL_12123,2020-07-03,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,6,0,91,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,2,33,-43,,16.21,11.89,8.11,23.24,10.81,38.92,8.11,27.283951,23.308642,32.222222,0.0,23.277778,79.024661
US_FL_12123,2020-07-04,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,6,0,97,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-13,30,-15,,15.77,,,20.66,13.05,35.34,10.88,25.469136,22.833333,31.555556,5.08,22.763889,85.388334
US_FL_12123,2020-07-05,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,2,0,99,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,,-11,,10.49,10.49,,26.76,9.44,39.35,9.44,25.234568,22.746914,29.820988,13.897429,23.055556,88.562084
US_FL_12123,2020-07-06,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,2,0,101,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-9,16,-27,,15.8,10.19,10.19,37.72,14.27,41.79,12.23,25.425926,23.135802,28.981481,8.236857,23.243056,89.177419
US_FL_12123,2020-07-07,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,1,0,102,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,12,-20,,16.96,9.76,,39.57,10.28,33.91,11.82,26.117284,23.882716,30.092593,7.257143,23.493056,86.151231
US_FL_12123,2020-07-08,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,7,0,109,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,11,-23,,11.67,8.49,,37.13,,42.96,,26.771605,23.864198,31.12963,4.390571,23.541667,83.252587
US_FL_12123,2020-07-09,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,7,0,116,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-8,9,-21,,17.36,9.77,14.1,29.29,10.31,40.69,,27.561728,24.098765,31.839506,1.834444,23.555556,79.407814
US_FL_12123,2020-07-10,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,7,0,123,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-10,7,-26,,17.53,17.53,10.09,37.71,11.15,45.14,,28.734568,24.814815,33.314815,1.411111,24.506944,78.591348
US_FL_12123,2020-07-11,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,7,0,130,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-7,18,-8,,8.65,,,31.73,,40.95,10.38,28.864198,24.524691,33.574074,1.27,23.902778,75.466809
US_FL_12123,2020-07-12,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,6,0,136,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,,-14,,16.51,14.24,9.68,35.87,11.96,37.58,,28.203704,22.58642,33.475309,0.0,21.402778,67.104539
US_FL_12123,2020-07-13,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,7,0,143,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-15,9,-24,,17.26,16.22,12.03,28.77,15.17,39.24,,28.32716,22.777778,32.839506,0.028222,22.208333,69.696533
US_FL_12123,2020-07-14,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,6,0,149,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,4,-25,,13.35,17.62,8.01,35.78,10.15,43.26,9.61,28.67284,25.104938,32.740741,0.22225,24.409722,78.214779
US_FL_12123,2020-07-15,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,9,0,158,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,8,-22,,11.85,12.92,16.69,37.69,11.85,43.08,9.15,28.555556,24.753086,33.148148,0.0,24.013889,76.866731
US_FL_12123,2020-07-16,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,27,0,185,1,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-13,13,-23,,13.33,,11.2,33.07,9.07,40.0,,27.512346,22.549383,33.765432,4.572,22.298611,74.095454
US_FL_12123,2020-07-17,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,7,1,192,2,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-11,8,-25,,10.58,13.75,11.1,25.91,,31.73,,28.098765,23.12963,33.598765,2.483556,22.5625,72.611282
US_FL_12123,2020-07-18,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,8,0,200,2,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-8,18,-9,,9.46,12.24,8.34,26.14,11.68,41.72,8.34,28.277778,23.67284,33.444444,0.0,22.694444,72.64241
US_FL_12123,2020-07-19,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,6,0,206,2,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,,-17,,10.45,8.71,13.36,26.72,11.04,34.27,9.29,28.351852,23.253086,33.87037,0.028222,22.611111,72.049071
US_FL_12123,2020-07-20,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,8,0,214,2,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-16,3,-26,,14.86,12.21,10.61,36.62,12.21,39.27,8.49,29.055556,23.845679,34.388889,0.0,22.819444,69.330714
US_FL_12123,2020-07-21,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,7,0,221,2,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,8,-24,,9.16,8.08,,33.39,8.62,33.93,10.23,28.32716,23.648148,34.061728,1.016,22.743056,72.164543
US_FL_12123,2020-07-22,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,5,0,226,2,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,2,-22,,,10.47,11.02,26.44,8.26,39.11,8.26,25.962963,22.419753,33.141975,8.418286,22.319444,81.248022
US_FL_12123,2020-07-23,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,18,0,244,2,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-16,11,-23,,9.52,17.45,12.69,21.68,8.46,39.12,,26.111111,23.049383,32.302469,1.886857,23.25,85.225305
US_FL_12123,2020-07-24,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,5,1,249,3,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-15,3,-25,,16.98,16.98,14.24,29.57,8.21,42.72,9.31,26.45679,22.777778,32.753086,3.894667,22.611111,80.544099
US_FL_12123,2020-07-25,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,8,0,257,3,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-11,22,-10,,13.01,11.82,,21.28,15.37,40.79,8.87,27.098765,23.259259,32.753086,0.689429,22.777778,77.998999
US_FL_12123,2020-07-26,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,9,0,266,3,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,,-19,,11.98,,8.55,27.94,,37.64,,27.271605,23.185185,32.845679,3.410857,22.729167,76.74247
US_FL_12123,2020-07-27,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,6,0,272,3,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-22,6,-22,,11.73,8.53,12.8,24.0,10.13,40.53,10.66,27.123457,23.222222,32.641975,5.1435,23.097222,79.463247
US_FL_12123,2020-07-28,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,19,0,291,3,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,5,-23,,7.99,12.26,14.92,30.37,,44.22,,26.17284,23.018519,31.333333,9.289143,23.590278,86.501431
US_FL_12123,2020-07-29,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,-3,0,288,3,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-20,6,-27,,13.37,10.16,11.77,27.82,,33.17,,26.006173,23.197531,30.679012,7.692571,23.159722,84.732073
US_FL_12123,2020-07-30,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,31,0,319,3,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-16,9,-24,,12.58,11.01,7.87,24.64,13.11,42.99,7.87,27.407407,24.716049,32.0,3.592286,23.888889,82.094594
US_FL_12123,2020-07-31,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,11,0,330,3,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-16,12,-25,,21.9,8.21,10.95,29.02,15.33,26.82,9.85,27.907407,24.5,32.580247,5.192889,23.722222,78.703922
US_FL_12123,2020-08-01,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,30,0,360,3,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-14,17,-9,,13.29,10.4,9.24,28.3,11.55,39.86,14.44,28.364198,24.166667,32.907407,1.439333,23.354167,74.687108
US_FL_12123,2020-08-02,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,12,0,372,3,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,,-19,,14.34,10.33,24.67,30.41,13.77,49.91,9.75,28.32716,22.95679,34.308642,0.0,22.611111,71.626773
US_FL_12123,2020-08-03,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,24,0,396,3,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-15,6,-27,,8.94,12.62,7.89,28.4,13.15,54.18,9.99,28.450617,23.475309,33.802469,0.0,23.166667,74.103595
US_FL_12123,2020-08-04,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,155,1,551,4,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,7,-27,,12.68,,12.68,29.05,13.73,36.98,,28.790123,24.259259,34.04321,0.0635,23.479167,73.554446
US_FL_12123,2020-08-05,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,217,0,768,4,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,,7,-25,,12.1,12.62,8.94,28.4,12.1,49.44,11.04,28.438272,23.820988,33.561728,1.524,23.048611,73.321839
US_FL_12123,2020-08-06,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,89,0,857,4,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-16,9,-25,,14.08,11.48,7.83,24.52,10.96,37.56,14.08,27.685185,23.598765,33.179012,0.79375,23.208333,77.658479
US_FL_12123,2020-08-07,ChIJM-1A5pZT6YgRt7pAufOghoM,Q503064,geoId/12123,US,United States of America,FL,Florida,12123,Taylor County,US,USA,2,79,0,936,4,,,21781,11919,9862,2463,2231,3007,2705,2656,2925,2851,1969,974,1210703,30.02,-83.62,3191,76.075,-12,-3,-24,,14.26,8.45,8.98,30.63,,33.27,10.03,26.95679,23.475309,31.691358,5.87375,23.298611,81.263202
